nameOrig,nameDest
C787015729,C591128489
C1361986728,C1192545496
C1831250898,C1525154074
C491652140,C1526855254
C233206061,C617194973
C177525429,C1565212302
C609922587,C809467191
C1351695362,C1974008099
C1157395396,C677415412
C357294318,C1397535202
C1288643290,C214764704
C1141983599,C150968725
C1963442021,C1134395461
C1600131211,C1303000657
C1136438416,C836695584
C573831334,C358745053
C1902643154,C947084432
C777237820,C1430984227
C145572938,C1423952001
C895908657,C76338275
C75611352,C1443689254
C935854881,C1786951240
C1428528774,C1782463232
C1402788064,C691342510
C1517472055,C919379303
C768870483,C689562305
C1277399489,C2056614360
C777438769,C824100217
C229149140,C715324075
C1597332266,C1316001059
C886396989,C1697642904
C740980696,C2018229930
C1703259552,C326978899
C270292529,C561104779
C244768959,C38247531
C1912455682,C862142830
C970823984,C1368761765
C1258483172,C1636600651
C1915252515,C2121522955
C1843023542,C662805753
C941317668,C1143062378
C1680537870,C750749695
C1439355871,C581879680
C1784322094,C2034298539
C139596095,C471415588
C998472626,C1590922892
C945029942,C466623986
C1131377676,C1033049515
C1225637348,C1045177911
C1141259281,C930083339
C1963541114,C833583390
C570355322,C973418309
C1293235505,C1750232002
C1293489154,C280179701
C1865680523,C1062814195
C685728730,C1168155432
C1522725168,C618416547
C291177188,C1998697226
C333767703,C1957142530
C754261144,C1615023406
C908178480,C588549304
C1495658666,C449276590
C378394301,C2114583210
C478771913,C341046082
C487044272,C1960456543
C1938889251,C472174111
C1932803070,C1161647100
C2024741850,C1187458151
C2105951905,C1168660944
C1964645571,C1505881098
C1509542843,C1734436564
C1999471594,C1023465492
C1117099073,C186773453
C407075936,C938959564
C2121592376,C53977664
C1291549813,C803784600
C572706359,C1113265902
C1671982418,C1769017799
C780990809,C6681095
C43545766,C1949387373
C1534392672,C478920153
C1890783791,C564160838
C1022927371,C159842429
C1428251108,C1674946619
C782246269,C483231944
C2004448892,C1620468023
C91832762,C1424708641
C1731114947,C1378537974
C269147576,C817101599
C616644354,C2014749465
C410869168,C920261574
C100061273,C837350664
C575132812,C1672419053
C659492404,C1907070165
C1127231450,C1965067441
C880771616,C63489857
C1361579086,C1011460547
C2093250193,C379451023
C544760688,C715415877
C373719792,C1553075462
C1739649276,C1921264987
C78675097,C1245754309
C1800410702,C648284525
C1604001796,C899929369
C306632812,C324699373
C952722960,C454824083
C557052519,C250069044
C257244327,C1674081341
C1538062223,C886107997
C748200096,C595381135
C856629913,C1940990103
C1087125338,C158226167
C949124920,C1373165451
C1208280426,C1762572349
C2045012639,C529372268
C957619820,C1424435329
C1323878038,C266355622
C1674348950,C819254583
C951821221,C1535144828
C1431701654,C906449417
C1640883219,C836423289
C1298469520,C1749039853
C497405788,C1075008583
C1270619484,C618711939
C1163892036,C1511142890
C550235885,C267089577
C321325703,C229633604
C945468226,C2036106967
C26666168,C290555266
C2127941345,C1591151242
C1426948238,C336549055
C950073806,C10515411
C237336902,C592205279
C1582763173,C966248404
C1743257105,C2051226271
C1479935402,C1486654808
C2105321635,C821758097
C464036237,C945678918
C1130873759,C1916720513
C731157772,C182956313
C1833923167,C2045180381
C528147634,C1140712757
C307539719,C434694643
C53019393,C304768770
C1475550373,C1864096416
C746258108,C508918731
C1086342956,C799483884
C419152597,C1726899107
C207376892,C1988100505
C760852617,C512060762
C332463182,C1332389972
C1046032272,C1389160230
C1044908097,C1235165159
C1593125625,C1999242969
C1246994405,C1589347702
C1031867536,C608836494
C1140130145,C761008998
C882919684,C1005563463
C1650083010,C1751423049
C1468674453,C816662734
C1017109516,C1766999256
C180443890,C367987636
C982344508,C1350429963
C1007545185,C1198891180
C1251402735,C632451489
C218619192,C1710767255
C1330497379,C1340184892
C458508006,C1344922159
C461826008,C156436139
C1627787290,C928867320
C87651881,C369098010
C1013146398,C1251727598
C284687213,C1292182529
C1092665257,C1357852087
C258343322,C932962366
C674953467,C1764552367
C129585666,C569795769
C2080663918,C257124016
C1389542304,C1363229260
C598186060,C896181925
C1383621677,C861272512
C283815623,C1527110168
C1208914308,C1938541482
C1467225393,C398850265
C1186749182,C1921629018
C65362040,C937723054
C1071348529,C2103159515
C1215380582,C906029570
C1824453692,C1856431161
C1160861515,C1625398835
C567782959,C817521524
C1619272831,C1413891042
C2071995207,C516712249
C885303411,C1266221621
C679398930,C1642628718
C1771610302,C1373883123
C326646993,C1647967894
C40802813,C1562009813
C1547618812,C1665816657
C1888423829,C1910939779
C574827489,C140510711
C1419050789,C914633636
C1652858598,C54773810
C1711880339,C2045776118
C1649558726,C950320368
C1618990848,C959315595
C370763754,C1871401018
C1229541688,C1107778594
C1424537986,C47907847
C1830589128,C883991015
C2109921601,C304572342
C1638080171,C377165949
C1888919476,C1883892691
C2031471036,C644070198
C318119694,C815519145
C1809391037,C1482365485
C796283981,C1571360294
C2029592630,C2136172406
C1523932744,C1144106040
C2042791002,C1899860977
C1686860563,C900801110
C1430394660,C315335988
C622142682,C1769221201
C847947640,C1415680691
C535716283,C1659926495
C2064514641,C1528227648
C1050254087,C1980139171
C2045699202,C820854710
C615994569,C840550992
C307118092,C377513899
C1875834677,C544513963
C877061107,C393317521
C1633592676,C1750221605
C1887863437,C1807146352
C101861412,C1472995006
C937567416,C204037630
C1620080863,C1278719241
C821655926,C454933352
C517790129,C861178323
C130246810,C1175399276
C1795694523,C1471530675
C1130360751,C230139146
C1762587851,C1089326831
C1647440039,C1247806700
C167037401,C320282096
C1680712840,C1916572780
C1864245587,C884017599
C1708387987,C1853464337
C1319069644,C1451395635
C1829010478,C1833804471
C400138347,C1094977298
C1765000772,C1317632197
C1546087849,C1443733486
C204537940,C1502158495
C1533377284,C2000019355
C1335549527,C1595452434
C1710161068,C231586842
C494912856,C1026965513
C1316262682,C188898692
C1742228237,C267300839
C932564374,C1849339349
C569221128,C596303243
C1053695776,C760603794
C687615410,C1163176037
C359489555,C578952332
C618091462,C736813645
C495031591,C1594534288
C1848174603,C1797112906
C272330789,C1725324402
C250370183,C2108940540
C525716688,C1680122981
C907286401,C937396860
C2103833406,C206106000
C295806069,C1107019943
C539220445,C2072642112
C907901511,C714684664
C1681097657,C1311487812
C2024608070,C167641584
C321863012,C45633865
C923703381,C11850748
C8400418,C1326377383
C1490938786,C575588377
C66912242,C643816969
C365402462,C178524326
C2114761575,C2082117656
C1457660298,C780187080
C1155073316,C1954270983
C1845324168,C738016159
C1987147995,C1361663996
C836299246,C749762750
C1034173140,C927945346
C999536065,C1014738812
C1188668872,C811808089
C817410916,C322202277
C743857469,C1624920506
C181258443,C1797734770
C20044735,C1100390198
C1961323374,C1363498445
C1783005050,C367877681
C245987689,C1715305883
C30058272,C1904534781
C1320747116,C206597835
C400362350,C1958107024
C1383750349,C787239195
C1301210721,C1956449460
C657033756,C1104493948
C1340984254,C2090036659
C1653235135,C839962976
C974707797,C1967744875
C264847877,C308756860
C2144278932,C355904653
C1045210011,C855392048
C1176618675,C1107117711
C449742913,C337920979
C2066841204,C292403881
C115282422,C1060316741
C1531654870,C1790208117
C1166027856,C1846034398
C930643798,C112548033
C96998303,C194023532
C1157618407,C1755301153
C2056386369,C408468833
C876530447,C1895663884
C1203787313,C775757279
C1458050017,C677043604
C453097203,C1784602553
C590923360,C636153536
C537494420,C1548285123
C831966069,C1407050693
C2005240927,C1009209362
C591819103,C1345281336
C535449109,C1491519812
C2117722634,C1186957509
C1285676488,C1751682399
C1690693446,C1798959141
C667064472,C715679203
C1672348118,C1695655997
C1651718971,C123234598
C125933538,C449280543
C1097031034,C1760918654
C995395800,C1722902384
C1775807569,C720167417
C1523356000,C1907124013
C195358211,C2495596
C135496238,C994685122
C391888345,C2046379721
C1142427252,C1192191360
C1751131138,C1704416147
C2088159698,C459226402
C914953968,C1789955192
C845596155,C1236158871
C1540339585,C1239724246
C297651571,C931313221
C1870493474,C189129683
C1798319659,C1560988199
C1306914675,C357342463
C843871721,C2041940076
C906805477,C320822190
C1554510201,C1291664589
C1054540777,C461887725
C1877596902,C1030716397
C1068639254,C347760015
C1551705760,C1253102848
C979346061,C1947412946
C465592778,C1367535639
C1200463182,C1802944045
C1599830596,C482003313
C164681851,C1466427025
C28966044,C1844765468
C712336904,C575477060
C788050008,C14460505
C560244476,C505233556
C1870132048,C1440902541
C1857260944,C1158338169
C86149742,C282480554
C32870256,C721259074
C1363677549,C210725821
C593873369,C216052206
C847599137,C724968073
C531026190,C1194630178
C242514158,C92996547
C64111608,C1662954549
C469641725,C853264397
C846832941,C598051394
C535234692,C30200162
C247158019,C842020437
C1692411112,C1903493253
C2118722833,C503650763
C1278848434,C4906527
C1541109526,C652984235
C1875997948,C1625025852
C1908936103,C733923946
C147073103,C904677259
C961361863,C1398785515
C803060861,C1814398286
C107566089,C956043310
C807612960,C2140477826
C1174553387,C210200758
C602716519,C795840871
C811445956,C164686154
C1162826137,C1999760564
C240786423,C1528807960
C421538986,C760654977
C1522602099,C316167435
C1869651775,C642801234
C1074988681,C400721138
C478430935,C6483590
C949828979,C986652397
C932045964,C69741433
C1483122432,C1940362937
C644302607,C457206167
C5272295,C1553362573
C806333119,C922111429
C1596047986,C1251374638
C1481115689,C370888897
C587879648,C1751817601
C1791564622,C76739044
C8777943,C461157772
C1542416916,C1123775351
C744739770,C398119937
C50324907,C283758427
C1023402674,C1914393339
C763860319,C85430277
C206167279,C1345287497
C536436194,C207855832
C660772631,C942326156
C1472661668,C1203136233
C2137772891,C904286982
C657613116,C793707658
C225927637,C1139970172
C1075404029,C1324079135
C1295481965,C395438871
C1718016830,C1518766856
C2037274327,C1364255596
C176205729,C1809848671
C1590076451,C831234720
C40918870,C590468506
C352032135,C1901200042
C1225802760,C1984276888
C1322456019,C1882667000
C1752283210,C2106579249
C544104302,C475489912
C1804959599,C1695916272
C1032762437,C1999693497
C1482221654,C744234506
C169826588,C1336104429
C1253122359,C349360156
C47552696,C762940711
C1261871035,C657725488
C77008026,C899739810
C615153322,C1655725652
C1686879031,C1480206618
C1581496429,C555783537
C1997891321,C1695918347
C1457500220,C543379379
C1400173207,C11604229
C1797037604,C1479959393
C929177360,C496840426
C479664016,C2048895117
C1753460447,C555914376
C1742860373,C589916748
C1079830822,C1119064868
C1683180842,C1752876013
C299102761,C1835697866
C2035866398,C2141549007
C1584011466,C1087504521
C539898928,C49262113
C778225830,C1117063507
C291333727,C299933844
C536842486,C1534493722
C1310832781,C958199153
C1983806999,C455914642
C204181777,C1651804464
C1865472066,C180863145
C739700985,C177619394
C702414250,C619769136
C2041463449,C1433813280
C859299799,C357172110
C1016042239,C1710807477
C1316162288,C1861692583
C1953056958,C759194443
