nameOrig,nameDest
C1095744164,C1229416483
C420408615,C436545086
C1967524064,C826214626
C638438531,C2146216948
C1867211358,C991692093
C232198521,C480863671
C1066663183,C1854597758
C541969192,C754519004
C1792285789,C1006605786
C565409868,C271023213
C1433800256,C1986006160
C1975791621,C2129568912
C284693971,C1136380373
C548887489,C1293821520
C935688754,C1978002415
C1051379970,C926721867
C1380762163,C771303504
C1618073170,C161392898
C1661200229,C1096106161
C185188574,C574367055
C1063306966,C1926239979
C1372406830,C292255799
C755612093,C1017010014
C1749259250,C430763979
C2130131580,C1818248645
C1213771675,C346385078
C1682261457,C1054012167
C947109181,C1581018195
C947430556,C111975277
C1976397326,C1267256660
C201246963,C225855424
C1611881835,C749468272
C1576216645,C1651107403
C2135098065,C1095022331
C1608884747,C152877565
C1413328606,C1476418914
C1898570841,C1879040361
C1935555712,C557678313
C1788506849,C497566622
C829509456,C2124379086
C1360419974,C1329660827
C41105284,C720759479
C703381019,C568141727
C316436409,C495559922
C1900929800,C155439298
C1780032946,C362487133
C650728076,C1839149367
C1461272651,C503011036
C1238543363,C718855537
C1782916158,C1101859731
C116676296,C937045256
C468866373,C1891082131
C1201426572,C1989593152
C71039125,C41318698
C551398604,C181664679
C688692719,C1400212805
C204583026,C57767498
C1461001777,C1279831179
C451113939,C1733507406
C1464690309,C943862043
C1451159102,C1864534943
C702912086,C473627389
C672728402,C962875783
C1797242259,C1094077048
C72704925,C785730045
C513282214,C1195055237
C1920395001,C541613722
C593504405,C496979597
C1053809193,C297014296
C236350535,C1447076900
C165406683,C573836203
C1154327923,C1652671483
C1490398125,C1597773323
C1808189980,C1876005159
C25411741,C831467165
C592269955,C1828887233
C1454378372,C957345386
C192654180,C832281809
C350426558,C1058027253
C1576244459,C1550241078
C192507644,C310976964
C1561314428,C531842601
C1372415110,C1596976196
C274261656,C1976548930
C1352033505,C1166929036
C1939437227,C1982172325
C1238029578,C2109967812
C510760589,C83331807
C1523235526,C1786056661
C1338434443,C1652205492
C1253296312,C209941417
C2014451182,C1579109316
C1922780672,C1752428096
C802998012,C332314690
C1208449609,C411268939
C108607013,C532040514
C1138420428,C1837469956
C96202804,C2017611628
C1271452975,C1722338636
C719549262,C2063353843
C253848814,C1344549008
C1102851989,C2010147459
C1749300044,C1054741264
C840533588,C1997757161
C679044423,C480497673
C1107205780,C1866672043
C304428233,C1625988105
C1827679231,C1154592510
C255862907,C1171948877
C981404985,C1867123001
C21489091,C453898501
C1812306375,C812423980
C1653110732,C1503046892
C551331937,C431116495
C512440388,C844133969
C1585467891,C520430208
C2140630008,C930434537
C986532811,C1942303380
C2109939150,C1947087173
C554751052,C1011526202
C595660306,C672189429
C237859155,C1612185122
C1298342535,C1465718273
C143000806,C1738331186
C593259130,C408553489
C1176379563,C2073915462
C314398197,C947912931
C707052144,C254839817
C1793815284,C2106950445
C1573325946,C2076560601
C623769802,C685323185
C689342813,C15388324
C417014361,C1506027432
C372363404,C609334191
C1485750322,C785138172
C377029660,C561115504
C2079037042,C486795352
C16443518,C483742569
C1726683958,C844041296
C327986532,C301134305
C443841983,C1467161726
C208248104,C968531145
C1796955934,C2107490990
C1151804698,C1248366988
C2092731171,C414937569
C99929951,C1555806593
C1365698949,C623699780
C1760447091,C1661198327
C528445248,C151925470
C902629634,C871487562
C1921777230,C1583681710
C1756143550,C131873960
C206432388,C110780488
C1368749334,C2064370494
C2093058276,C1679553114
C1880930733,C1712832178
C326526690,C1565403486
C1773243487,C2129063205
C424128293,C1569758561
C209955953,C1848372882
C753048181,C1885272526
C1238644930,C705150127
C1842255962,C1783207573
C2084520374,C1471923369
C1144413558,C317708431
C743210778,C1928332904
C903425665,C1673312647
C1499415835,C109501472
C1592747118,C698890859
C2094568240,C796807095
C1283757965,C1258547769
C74118413,C405176846
C87862912,C58333888
C1799975805,C1792805634
C60402022,C602054072
C1351153285,C1583245323
C815794874,C1033985040
C282219848,C1448994321
C1590566061,C1460346967
C2032190307,C660907859
C1071028562,C858664262
C292002335,C240670965
C2037071156,C1565317216
C1225751738,C1110799309
C1108893888,C1185428321
C1862450686,C1097992382
C1335934903,C1126404645
C2105073749,C530012437
C2095546714,C562233580
C116403829,C118648358
C1281844251,C874653044
C1982291850,C959887258
C915074373,C1249642461
C823062119,C627553746
C1178473441,C1614436687
C178900899,C1367310932
C1797843830,C1248272338
C756239778,C538086163
C453309178,C852031798
C1603592942,C685793696
C1942737201,C161349047
C1141042359,C1899606833
C2016237039,C842014000
C14048150,C1169903663
C418975953,C1137422246
C1935674569,C705091688
C2047701526,C1439262298
C1856982224,C168666004
C2145262239,C785540307
C38032848,C1591277101
C1779742699,C1336496959
C1678048315,C185903004
C1755347554,C554473559
C1252744292,C1796130996
C1955556564,C1083239666
C1206699575,C710026601
C1193373267,C687952063
C1491083673,C833808924
C1460019101,C356238984
C1996138036,C1740764606
C988093774,C1532927205
C1674579810,C1491023981
C80547442,C1065644864
C656790489,C1037784483
C901293342,C737657259
C1139824969,C1008463538
C367568980,C1526689241
C429922394,C577063402
C470675328,C1761418153
C1524784491,C812377986
C1556500368,C669614040
C850863677,C2042648721
C78012909,C130636544
C1318558071,C816730097
C783065689,C2028875531
C350935886,C1558825448
C78004923,C1857944651
C1550731103,C1889745809
C2117190870,C2126149202
C2106648782,C659316679
C1129789501,C1696797353
C1497778054,C1718944493
C2086351959,C1209366087
C1578693657,C1579862569
C1750390437,C1482198648
C2106617033,C170264043
C1220799469,C1545535345
C1458153565,C77946254
C492007183,C619583078
C1341751767,C825162879
C1266797149,C1464045040
C1046950643,C750862638
C206508572,C1100467295
C263970171,C2064980231
C1244474867,C947912931
C1306164975,C649607866
C963730106,C1695645073
C1760561386,C2141879417
C1267851954,C1188146899
C1428344873,C2099394704
C1714812093,C1947047951
C250218441,C323564821
C1244324052,C2052522327
C164282912,C1806914361
C1075011512,C104105175
C505011260,C909312047
C61387627,C1331883561
C1554823932,C1860634030
C1059008369,C1302863939
C1093596857,C539131861
C223421252,C105002686
C108112880,C6590215
C1904070593,C2139950915
C143936417,C1395746279
C239299516,C1514338793
C1852091527,C1217303067
C1009176309,C2012407230
C1295530757,C1012198938
C2032762611,C1388157479
C845346245,C1521571660
C951702554,C1926673338
C877994011,C1247651349
C104406660,C277823336
C1858620520,C1053563847
C320704753,C504510838
C1887524298,C368564843
C1383888813,C1526365985
C1926473632,C1424621873
C56560899,C1726292371
C1648531549,C1490196473
C539243004,C1148560234
C2084909834,C1993335720
C2042125637,C262796508
C1434969101,C1336969293
C1880677587,C1023059185
C990459987,C1577729840
C439138339,C807247901
C1893830887,C2112826959
C1177101420,C303882960
C881870682,C1352376623
C1258425419,C689085208
C1430898068,C1664525510
C363565702,C505423042
C1700309256,C803946953
C913376260,C790672270
C33382111,C2102633237
C385997914,C351501147
C1879259909,C1653390476
C486424221,C899953705
C60967089,C681554030
C1084081581,C1318650648
C1082952249,C1489076568
C492126680,C404461074
C639876990,C1700442291
C138258106,C1630293008
C742664390,C1892922524
C455669527,C759700960
C550200131,C490208615
C1168513430,C1467510979
C1219038204,C907478768
C342220209,C1324635310
C1875866885,C426052941
C449887171,C1048775844
C438740366,C660861128
C546601774,C246785519
C887571812,C1737493145
C729214616,C1623797532
C72557741,C782615391
C2111239824,C233932718
C581679032,C2138363010
C47155002,C1467998045
C1486709855,C886284769
C561765670,C2123671396
C2077336366,C1679721403
C871565863,C1511877549
C764357700,C1587328100
C263162075,C1824188079
C1738314541,C1868383847
C683689504,C1908560335
C114770091,C1013875739
C1651691189,C1725581282
C1871835076,C1839984104
C812992708,C56435302
C283128990,C1085252849
C2114295906,C214581584
C1106848626,C505973878
C314103161,C1822874454
C2084941813,C1028286718
C1378860997,C253973854
C1331581497,C1621383518
C1817590511,C1130209838
C41730200,C2112574937
C716763697,C199781535
C311996772,C1407720070
C1930313566,C663202788
C78501783,C335549037
C1956551966,C1255112603
C22062483,C1601608252
C563957445,C1135875085
C323156514,C1136149850
C166983913,C226351819
C1433600316,C1845765982
C1488082779,C2114040183
C556809265,C275605689
C372972960,C1397659771
C2079271758,C1063303686
C1103482150,C2145121206
C58059682,C1538707619
C270026418,C534372976
C1468696798,C1866851615
C60796411,C540909669
C230391012,C1446237952
C1606719031,C1502274162
C1544239465,C223820500
C308129542,C1439007204
C929435229,C1721119360
C1023822231,C1092677971
C1282780413,C1990540641
C1985003644,C829639080
C1035488430,C1595664782
C960129349,C808562234
C713706638,C105422589
C1487733563,C2017880550
C159863522,C1067360446
C423795174,C1539585809
C664279158,C584536260
C572664446,C1857906618
C299977270,C473006715
C385307877,C1849997639
C1149041383,C1419794148
C566220410,C1782184510
C1462086543,C1085495167
C1882590381,C863751267
C397904933,C254049364
C2103662457,C2121401221
C251139321,C203579565
C2039819435,C710074022
C1509327953,C416364325
C186311859,C1387750261
C135752799,C2035044958
C1783702993,C862980119
C124317894,C2124523588
C1535878116,C1822578654
C1749895518,C1387713471
C198280747,C1336749144
C1275046231,C1610505085
C1299031887,C1877167853
C1340604421,C1991168890
C1217345293,C1634557520
C2114751066,C182059068
C1593515275,C2113508466
C1360844537,C48788509
C1620751496,C1600306813
C2053024923,C465257140
C2093741470,C70814743
C1272405984,C1865613995
C2128387302,C242309627
C1902763474,C642244095
C1843550981,C54149038
C191014910,C142540502
C1850875409,C2037542079
C1268474657,C1348807490
C593592585,C1533710845
C1363605236,C506779240
C1519173962,C226284091
C1877565089,C889659158
C2112212143,C842189516
C994106535,C251283676
C222325696,C2055954122
C147115622,C2046907613
C834930148,C714652918
C647366173,C1756965554
C1239247509,C801273225
C1839914494,C2073915462
C1780317248,C1239042397
C776080832,C762277956
C1319626261,C1756573049
C855719629,C1683505028
C1286159461,C1628118430
C1203947642,C1759823341
C753901918,C552716525
C483595769,C1599417636
C429676562,C1256956239
C1212994115,C1794939476
C435715909,C58150170
C494980446,C1854088877
C1722239540,C1426739057
C1222066793,C680034596
C311369313,C1891861380
C167693139,C902648364
C1440007858,C483138923
C669123179,C1051804183
C1307868384,C6778438
C841978462,C1761418153
C1094530047,C478634485
C1987809513,C1805212735
C403104186,C1021073489
C1450519942,C810983830
C671237113,C580675565
C351947432,C82002265
C688894689,C1519801585
C47349782,C1637718976
C1408919074,C410932156
C432792248,C643077053
C2062842504,C1190253634
C1787052572,C1391708686
C2026258385,C1921283275
C352449421,C1820513685
C1630624743,C593809984
C898081407,C1558550579
C1543487015,C491260247
C25867312,C1538756478
C474163649,C459511257
C350221420,C1101967436
C855076438,C384752294
C1720215308,C1617331600
C1660966717,C130254092
C135771045,C2105658986
C26994991,C978163500
C613309975,C1065997164
C1163283460,C1113205579
C1628715886,C1204152798
C359281657,C119303819
C945254015,C1082238893
C1251378208,C2131622781
C788893687,C1318462630
C1496613357,C959123360
C1391868286,C714911850
C1433565899,C834863928
C1524550253,C1119978261
C1813026043,C1201867898
C668987900,C2001604944
C82332796,C1695330025
C849618465,C1159439106
C791322535,C1255966333
C2092825217,C775514090
C814900337,C1352176950
C1145707501,C81095635
C1462798359,C874452246
C1251952611,C1623163931
C1762464557,C1479504201
C2106390674,C1782098044
C774878980,C44260641
C507469181,C1859787083
C531280364,C1386732390
C100176611,C685802025
C1455198927,C176163754
C848095696,C1924461008
C2028149692,C970690658
C961409481,C1735741137
C190129861,C770914420
C1589812246,C301710595
C1050428041,C1674681151
C1753820970,C646333793
C1254641648,C1926366834
C1415907644,C834165401
C897352693,C1576475986
C571755672,C133018959
C932748789,C631806910
C518418737,C426875724
C1870240198,C2128426436
C502132549,C298830138
C154527621,C187740843
C1555377773,C1192446625
C1723135436,C335145600
C1575234758,C1859965144
C2068570416,C552741883
C242777714,C873834839
C1336144100,C80940685
C1848466881,C717928322
C1606274340,C1522554429
C19091255,C200785834
C223342197,C2082113766
C1187106231,C464345779
C1878464482,C307727578
C1593639381,C1877540885
C1501006335,C1244762702
C237126350,C278433869
C871524441,C1126915246
C1218278400,C311634052
C1361133196,C1268062244
C467437653,C146995616
C994876375,C1684352752
C416470474,C680034596
C1079987458,C682995082
C1061088124,C322537546
C1626561903,C963632471
C1853990974,C855540901
C1418514353,C1338366035
C471968599,C607037481
C1724089753,C612479451
C90181927,C941328016
C933472125,C1073738319
C642369997,C1263782814
C1557954512,C1802590229
C1496360005,C570108072
C1937926225,C403598104
C460181581,C402790615
C611323407,C1917629738
C61538732,C1877160629
C1354276380,C719750636
C1050525934,C1277501127
C1829294855,C1862783954
C1795130614,C1232389258
C1618479561,C2130535908
C2123891220,C1680896452
C1511117587,C940847431
C1449932966,C1570169596
C117037356,C1730752455
C739120698,C1521190402
C346180794,C1995096927
C1814598953,C1090620820
C1522064864,C101686374
C1969820747,C2126068963
C343602645,C1403770809
C1012120494,C1787114296
C927786657,C226863761
C58722550,C850806812
C875724412,C1466273764
C1133861392,C503501228
C1401548411,C1041184277
C1932010793,C2066201691
C684817183,C872906354
C166656112,C37443543
C169785527,C1224254409
C1228101169,C398886042
C2089221365,C1204684191
C1124738551,C1763712098
C1716036281,C1624901983
C38866752,C1091397401
C769937192,C2003117461
C1571212468,C1482301582
C1050729072,C2000385521
C388094049,C308706865
C1204618357,C110885488
C1350007655,C1973999005
C1624649497,C18700752
C206652819,C1711284960
C1113127466,C2126942570
C913475056,C397558782
C1306200042,C1203238464
C361514191,C1207177768
C1780151113,C1129912519
C975489275,C940758427
C1855175657,C1219694736
C1272122906,C660981056
C620063736,C901854555
C1309380269,C329233048
C1153013044,C1678621269
C851435878,C518199325
C1036514055,C817956120
C242427990,C1720199936
C1841854498,C1195989793
C46695979,C2052619908
C150531093,C1059072014
C968482491,C807247901
C316595373,C1812466523
C168782094,C1396297158
C432966989,C1598190663
C1773614942,C1281898359
C425772286,C1170473075
C1722063569,C877241443
C731921904,C467835039
C979152006,C798690937
C216667449,C2112290257
C1178133567,C1720891719
C218220914,C1981578736
C1825224677,C844687674
C277351917,C78576636
C1607670707,C717603967
C843987518,C259551242
C1777562234,C1876731592
C958805872,C322047403
C1188154436,C1925300085
C93163882,C553146000
C2006926083,C1566027367
C2139780919,C871587681
C938551150,C1638576576
C1579087419,C47315041
C1402216864,C1001252052
C2139871018,C1478990101
C1098860002,C433030768
C1752812760,C1308497108
C437414230,C115367161
C989978553,C22918364
C15392110,C1179963015
C651419303,C1972270230
C788679666,C1027773814
C1451057406,C938340274
C1021734256,C741068085
C738970122,C1775175845
C740288715,C2067935362
C299370278,C2029377261
C446736566,C940291198
C473437073,C231360598
C1402608165,C1750265370
C918461987,C48280304
C1316861488,C144131511
C310739189,C1216265073
C298711986,C424999728
C1396715566,C1776599395
C1882181696,C2100550508
C1318286488,C1030716397
C821888659,C1535294870
C1659797986,C28068757
C1817042991,C1485300175
C967802506,C543246661
C1639853746,C546043383
C2009678582,C354167047
C1946589368,C100137087
C908063644,C1327343835
C650416211,C1391039094
C455583887,C1697216461
C1529094155,C191571438
C317635552,C1370456165
C271251430,C279870353
C921654972,C748014372
C2147308005,C52320709
C770890344,C795368413
C912035435,C915049328
C281631390,C2086992634
C1320764069,C1971086325
C1887795153,C1047329702
C1212732224,C282213046
C1117724100,C516516576
C1795158363,C412765206
C1394367438,C329233048
C1564495934,C1958390694
C1737164655,C1613233409
C1919637484,C1282788025
C1125687364,C334647430
C470206905,C185282707
C596186409,C576901850
C200663683,C1743362143
C225016121,C755026369
C663233068,C531434077
C1755564637,C425542772
C1548945440,C1211663307
C2061303222,C224832521
C882750564,C954338878
C1117413768,C1044441557
C114058227,C221425640
C459280337,C846947180
C1116186189,C31506549
C1392511412,C260775925
C909523932,C360523626
C31925307,C2063353843
C891357511,C1638633227
C179551158,C1251303571
C496324752,C1874949385
C1596247465,C36538277
C1965180623,C432973899
C312458281,C2107395093
C1030652469,C1156317584
C359864866,C19053330
C1565457963,C1872824049
C1321545859,C669563617
C370026016,C1862999440
C594237277,C45472052
C1128183754,C988984411
C1607815221,C1631535256
C226843196,C2102574804
C2088806619,C1864038595
C797075550,C726461363
C1351113430,C260566637
C1797386846,C362210903
C1815547012,C806383515
C2131897964,C1317703103
C756205276,C1083586657
C1246152895,C1717581185
C1408293082,C1906676122
C1620333392,C1207952667
C192628069,C1387437641
C2093829182,C57202780
C1165621287,C1362015854
C1846994661,C1776736009
C1822469707,C605536515
C1806687597,C852901385
C1043375649,C1477270128
C238671690,C679807310
C1347169112,C109451014
C74503116,C1437950557
C1451110001,C372970173
C852394914,C2029730894
C696697238,C576578746
C873365695,C770001516
C1472899869,C313889373
C70720232,C1849731496
C1365272292,C1113312255
C1774469706,C1205626171
C1780549670,C1343259760
C1848593957,C178757600
C1602680313,C533474562
C186451610,C65569811
C1221128187,C11087455
C127475741,C1426442542
C1670778451,C1855222043
C1962014017,C1791646113
C1900125147,C2109470512
C1058456614,C300575705
C1822531841,C1172042998
C394336809,C2116529533
C1784927297,C1141125281
C1667042015,C1188146899
C34936348,C2047619354
C500831269,C430252933
C1777277443,C1385378487
C1659891219,C1079654765
C159005152,C1398454805
C1763967921,C1819476732
C1268444132,C1157079992
C37424419,C1513131155
C377132385,C1186994467
C544952159,C693946063
C1926503376,C1834863702
C1382059979,C1232088827
C2005427745,C1455016120
C854854322,C675987048
C1690097136,C980380973
C2125929061,C234827271
C1245369084,C1721818212
C1485435027,C2056783643
C1519955239,C1677888085
C482009123,C1054070300
C748666,C740723349
C395385216,C531498581
C142573504,C475012408
C1133460756,C1146944728
C406643107,C1566176438
C445866375,C1562150022
C796335023,C1555328751
C1206382978,C90133972
C1682044360,C523126423
C302399109,C631922142
C332398090,C1727331144
C1801221648,C811694767
C14168326,C1936695382
C596231566,C1948339479
C1339707483,C1765911323
C1195262790,C2046839454
C103750310,C703242905
C1810303576,C1821054502
C1981994999,C1038099442
C1135844870,C1894102240
C1027032828,C678000776
C1859206856,C120570672
C246202762,C1712339413
C1362116087,C1154607874
C1454870923,C418383883
C473301081,C88206578
C721440009,C344642426
C1394935174,C1436743504
C586423758,C713046640
C540608418,C691614805
C2107171982,C552476358
C1991531627,C1539240135
C693883889,C169914851
C1702503506,C58990467
C58935147,C297350474
C2063306957,C1312127495
C1822695790,C1742381817
C1433787781,C188064621
C639577739,C1598040187
C278685897,C1685335328
C1568572645,C83599466
C639431482,C254839817
C2041113092,C856764552
C167841752,C1485647504
C594668497,C792512709
C1647663526,C1109485117
C1551066926,C496972836
C1586416823,C550516740
C1921878996,C560925457
C985470026,C1890877141
C2108710436,C853646430
C1433656913,C1115240385
C1270758400,C2093886681
C1724731933,C1731104284
C1668288324,C1233430142
C1404561362,C1088896353
C1723772095,C699056328
C995669377,C1449360036
C583866421,C629986470
C2021656015,C606499177
C1499454432,C1102155168
C659921399,C1810132623
C1829974424,C1725740273
C356908936,C32794667
C845325851,C345229207
C972229505,C1031244205
C1293447894,C675520606
C2006674754,C630614678
C1349410772,C1082654231
C1910569307,C389818609
C2137045875,C1921629018
C1404909728,C1121886080
C1896832508,C410580680
C122902695,C163890306
C2106769437,C33718267
C1196461879,C603648060
C1287375516,C218598269
C1370498508,C1919303239
C986289615,C281535020
C2040765590,C1930851375
C1801340436,C297262462
C2068194143,C47210531
C1497078076,C312647747
C614448760,C1035909064
C622396846,C1264193695
C1684169215,C420730133
C1165354959,C1923540160
C474021223,C1393612077
C1905901364,C1641587857
C109270369,C721111514
C128266467,C1043700885
C1385836740,C333683827
C336193211,C1047929897
C862789949,C218555468
C888532071,C1128407310
C1109446240,C773993865
C906839311,C1014255081
C1815346746,C1065644864
C2008981775,C1843862465
C866722390,C79370952
C1867525137,C140572150
C484560367,C425383611
C508928421,C108034745
C1679068075,C657858482
