nameOrig,nameDest
C1527267454,C469830007
C655106295,C576901850
C526756246,C1920891809
C1838170140,C1164933086
C1954476045,C1791919223
C933569558,C913446268
C1803883965,C1033887610
C2058246119,C884194776
C1988242668,C1796915613
C1322532604,C607705065
C2069106272,C1290322451
C646817980,C664646816
C1967541819,C1270163844
C1467721794,C2089540990
C477639257,C877147130
C373115413,C2091180423
C315375822,C747002095
C664566411,C1878404810
C2077881592,C1271185252
C1496041076,C2031046742
C282043555,C595183007
C18504132,C679893395
C243141077,C899245246
C950188210,C123848570
C996129163,C1819531404
C1387755234,C734727220
C2143792291,C1985986684
C901755472,C1801506216
C1730058685,C1479096872
C692477882,C631046438
C1011284885,C2023035531
C371631980,C11990361
C1056085496,C999079692
C689323068,C58722432
C957858920,C1556875182
C1346805921,C202137173
C1515144718,C549682315
C1527143405,C762090540
C1233197011,C1947150909
C1515039080,C1309276045
C894171143,C430194494
C1519759156,C672137778
C1053216135,C1684833454
C1144363775,C1054427962
C2101773822,C14179045
C1118467818,C1156140207
C567804217,C2127741470
C790055702,C1944373903
C1035145884,C727072979
C1594917133,C27849874
C1050710559,C551657117
C737812774,C589229869
C242807095,C1192879985
C1438322972,C268184553
C1873887710,C169580069
C364424735,C402451472
C1543505110,C1422607993
C1371463099,C521658488
C887413219,C1257980017
C1685868854,C1424665722
C948363227,C1398139958
C527601269,C1878834288
C231438265,C255298974
C188244695,C865954620
C89005164,C1576434156
C239352726,C1929339448
C1483010904,C1604072777
C390838794,C79432311
C757753935,C450403816
C1781341423,C822396888
C1725700620,C1853689614
C1571868003,C190911450
C1559044736,C1390851553
C1579521942,C924776233
C1479539236,C2115584835
C53473175,C991233302
C912471120,C616367272
C1141414957,C535331985
C853439860,C1637550087
C808639958,C1641765479
C1740039196,C1753295732
C1738816322,C1325381141
C872826599,C475716108
C2019881893,C1898803271
C577025305,C314657395
C1657796175,C1286396320
C1104793289,C1350893628
C1583589831,C885627427
C1136353769,C1049037124
C632875415,C174981816
C288766308,C1818194306
C491699713,C342748121
C1606408034,C624420957
C1348504109,C1680197810
C490042211,C1521201601
C810382382,C1309867303
C2026889720,C200024979
C640034097,C1479586508
C738120024,C995604551
C524528113,C350726416
C993687956,C1623909448
C1938282960,C678451960
C1713084440,C2130979494
C1031106920,C122526307
C2104423371,C1723463463
C17583107,C1072335823
C407561555,C1532013361
C1689034484,C2120271841
C1607543314,C629443466
C1012795839,C253020529
C1936790298,C1664927413
C1932163262,C1136324849
C637357427,C1527151753
C1763879810,C846379096
C305175679,C1954147824
C855636239,C1619427430
C2108079350,C525403501
C19162747,C811167033
C392286532,C929297224
C1520137510,C711850930
C303182735,C274015579
C807897096,C882038657
C693470393,C566544463
C686225136,C1336859432
C728442408,C1785569036
C662740101,C1842854615
C578135168,C2053613570
C1305926825,C1473422490
C2069476609,C768350956
C1385772309,C1571238365
C989477230,C930663863
C1102219532,C699672618
C2012601734,C918138390
C1826586608,C1643717437
C126159436,C468796038
C1378490713,C1833708792
C199944055,C293538711
C475867397,C553358419
C866490280,C830832722
C682972769,C1271148647
C423461872,C26829585
C375977461,C684715288
C1908273389,C756290246
C1915003412,C2078081224
C124405844,C1923658341
C611189104,C761699921
C1801331637,C1310255027
C2004326568,C710026601
C539960832,C1309479904
C35121806,C1116292004
C558258184,C1406928544
C2037821433,C1989650898
C502349858,C1860345616
C1874826965,C1414712347
C1520374242,C2000664917
C1641670240,C1004885366
C468903833,C316394412
C657139881,C1442757812
C1795718054,C1075529164
C1219962638,C2063917293
C1711970166,C977657392
C2046478426,C969868329
C1994175415,C839600595
C1766969892,C1046781628
C1540512095,C480136046
C1950736999,C1137614128
C1737995859,C647187605
C3180663,C695487589
C1231106447,C1002956059
C317502494,C391600232
C1209249086,C214281193
C1290069883,C1299038993
C1517844588,C687988765
C1426730819,C1392694416
C324019871,C164202115
C947060679,C1875383823
C97980106,C1044256960
C515862886,C1886311135
C500213530,C2132000717
C1760219725,C1818206515
C1530709422,C1479606876
C1233114429,C1774818413
C594821825,C1777646214
C1944061099,C566826712
C1322041036,C1339195526
C2033011733,C1973224921
C2018409403,C650195952
C192478533,C1258717041
C552147000,C1566021642
C859284948,C968607764
C942642090,C682898564
C1953612607,C2013374475
C481377617,C645012466
C304493078,C1981124228
C1448100155,C1239033059
C750913781,C1608846944
C2032736632,C851634467
C582347490,C147894527
C1453577785,C1458027184
C1155463038,C34899025
C1152310402,C1825196363
C301247527,C1849507620
C598839161,C2132623402
C189877220,C114165933
C2039302975,C2003280199
C70279363,C1514216940
C1442841751,C849252738
C1200392790,C1122724421
C164928152,C629831597
C1046176371,C764862191
C1911157993,C1514165960
C1397579837,C1581227737
C760460294,C363716864
C142618773,C143227179
C155354413,C581277120
C825639088,C238195690
C32846100,C1691100975
C150514983,C1297744072
C361638648,C2064870795
C373218105,C1888703417
C1055597947,C1640920899
C1941382676,C275252551
C386534256,C1891778568
C2005790139,C617718970
C271240908,C2133287001
C669015713,C657804882
C238048468,C30011911
C680605939,C1196005969
C1757849871,C1297764081
C1266701539,C183966545
C267396227,C1472823925
C1278324993,C2077777540
C291694425,C1709148202
C1485610714,C983234703
C1456897396,C1655976904
C397305622,C643319177
C292557461,C220764160
C758527023,C191208093
C1215217952,C430658600
C748460524,C291498818
C1606319111,C446378182
C93992884,C1073863733
C909832857,C1212949123
C1534559692,C7582477
C820534776,C751147807
C821169433,C1838773725
C76567261,C359856474
C64111819,C1757052861
C1954561095,C1932927361
C211564889,C1986356840
C1132930237,C1925812632
C1390593050,C73690456
C670414853,C910455266
C1246628691,C929286459
C815164523,C2079149249
C1955642487,C1102894978
C2125399920,C1789882794
C1149345637,C1919681935
C1207387818,C532980658
C922040615,C1470902548
C820456462,C217884873
C2018899904,C62229477
C90844278,C318580282
C449380861,C1817494116
C331864566,C1785703525
C1976261201,C166954356
C2118295392,C338797532
C74765824,C2047706043
C686033906,C77776102
C128140613,C1537306097
C1114689534,C56065355
C1245968345,C475012408
C1783054435,C1482163532
C2001971459,C1165155051
C857245480,C1772055258
C1722831789,C1798680507
C916738880,C1758674989
C1557524262,C501885945
C730010195,C1598002267
C1338642869,C795684055
C1533044063,C637376579
C1776370317,C1879187973
C97883377,C1364804270
C1974311493,C1354689658
C332730184,C1895534619
C1402126372,C1907402098
C83836518,C511854117
C103078387,C1819196972
C547285326,C603904068
C1223796937,C1712181636
C1139614686,C628739205
C1207555126,C1361381635
C120979342,C1584865811
C2057281425,C1462217407
C1863022255,C1311598284
C890839398,C1260702142
C256985398,C1127443868
C1448472498,C204708039
C719064712,C1728904151
C263161059,C1468558065
C1565537421,C390483514
C1653181606,C1068293438
C255466700,C931887035
C166595212,C2070480153
C1064404196,C1527080692
C1801710168,C534177849
C2056410454,C1521769124
C1844559869,C703482271
C1378867788,C972843597
C1720302162,C1151205544
C722745716,C702832758
C535298243,C14626821
C756732293,C281837046
C1999907815,C705093559
C117871170,C1738867676
C1740195341,C598690495
C688262996,C338289378
C684333528,C626417480
C943959545,C597471831
C804587777,C669047127
C725163434,C1678035039
C313358434,C228493439
C1378882448,C1482079962
C1927700481,C898453235
C713140318,C335295102
C1397350845,C211064142
C1957519570,C1331052438
C831814463,C1720721903
C1211811138,C2020968665
C1424134641,C452872772
C1272365135,C2115571355
C1493768073,C1504025429
C1191696703,C801789069
C120235319,C965197768
C2055457061,C1843497991
C1797729443,C1514165960
C311480025,C2068216232
C1086444193,C1832580921
C2101794434,C947126193
C1450436383,C629172630
C775490224,C547968434
C877838974,C838571119
C547050611,C1310864170
C850671276,C802498348
C159357354,C1530270519
C588907577,C762348120
C775723141,C1311360701
C820340350,C1796973454
C113415069,C725841883
C480579798,C163986528
C1097416447,C1424025700
C383141866,C200925460
C2093005034,C351725017
C351488051,C273862314
C809415760,C349360156
C788610060,C1700524560
C1451214574,C229610675
C1480834754,C1394304548
C488250798,C1193309838
C995996509,C1773319555
C322783854,C648085626
C1456296805,C394309867
C460833663,C1357728882
C1298553879,C1057845844
C888213999,C204742222
C144390767,C2099364472
C760376376,C1554494251
C1378556769,C779986957
C1860765346,C1832532108
C1356050101,C1335460830
C19154104,C1249458051
C1729342995,C2060985600
C1640660919,C895549746
C625526561,C452813585
C1771727289,C757338900
C812471672,C155169291
C1425057497,C2090581663
C1139128421,C610478249
C1951910072,C589884418
C589741893,C444918896
C576351602,C763784736
C881865451,C1713974836
C144449573,C1471896060
C1163183890,C144582392
C873730871,C1861082737
C19294260,C289406082
C1758653757,C1313595384
C199084898,C971523826
C524614789,C1809622029
C764493969,C1484918549
C2041113857,C1928995349
C28514183,C1322160576
C1708628310,C1382904591
C291856981,C1601116919
C998226301,C201389995
C667623940,C1773664846
C458581936,C1418428700
C673021769,C1631210013
C1763162775,C226906262
C1506748642,C1224653147
C1848765301,C802685428
C764749517,C554791954
C2030236394,C153537317
C1504337168,C45423242
C950103827,C1389474618
C2118579991,C792885931
C2143523203,C1503324581
C672322466,C1424311091
C20329800,C687020951
C1906293639,C1526252940
C482018696,C802452361
C1806070245,C1262822392
C1313411551,C1886256682
C1605016870,C1841753691
C1094997216,C1345585961
C301208745,C1438787933
C32369512,C608077218
C1549540751,C1888500091
C464531947,C165794005
C1345723779,C93011991
C1297633680,C2054399889
C1466118104,C493569448
C558116458,C749745523
C1281094284,C1571521734
C1968457652,C1835722340
C1459947656,C2014776433
C298837974,C176567680
C1498701883,C291622737
C438139525,C355633800
C470512148,C701252816
C513988871,C535346067
C1449926295,C216127664
C207557415,C1248539702
C1258507114,C1006742783
C1138870764,C947950021
C1976561569,C661757508
C24972308,C1835160639
C1349799754,C1241552404
C488063489,C1438019818
C397346021,C1540638879
C2119935912,C12601238
C1671991145,C760238206
C1839919584,C458703465
C1309941342,C1602862380
C1693620881,C2043997213
C1235102921,C1426865678
C1005324047,C1795324184
C1432623298,C1578997787
C632436461,C290163460
C502443766,C1003871463
C1190991416,C861156483
C866825261,C846598911
C1638676709,C2128929899
C1172705003,C1649610421
C1423919217,C279112743
C1977893839,C2146670328
C213007326,C403203523
C1716699290,C138596462
C1738139734,C460777030
C1474449646,C287806649
C525080220,C1991093753
C394636621,C1071381336
C736378455,C962412159
C1343483390,C616611715
C798288278,C529404054
C365020908,C848064357
C526206085,C797661854
C1357784717,C1396927283
C1488895327,C1954147824
C1137960450,C241877044
C912255889,C928094130
C388266393,C1435884329
C987593319,C1251980800
C1717725384,C1940672591
C799540470,C60227728
C468994091,C591270662
C1244333936,C12584615
C1064964821,C463507671
C1343897208,C632273994
C1763086656,C1487166642
C2054622294,C257545876
C1974534780,C657046486
C174008523,C819110094
C2004908318,C1151181945
C1683480052,C766182271
C172769566,C819023592
C1820258489,C473810949
C946511739,C422831645
C746456589,C778096830
C1467491056,C48172608
C1542390663,C221923912
C775938503,C1397905578
C379708955,C197903752
C1189292920,C930580526
C1368799897,C542934513
C1868448885,C639034604
C1266998773,C2128868086
C889498887,C1647449820
C1686089533,C1520782099
C663260079,C1702513647
C1221986432,C1377329862
C1301732078,C303793684
C221318755,C463981805
C655747891,C911287161
C1610577241,C956246954
C608540130,C1521469542
C553833759,C1892749167
C700907135,C1213276805
C221713315,C1457720944
C89484642,C502295547
C843639546,C1429028601
C744738762,C36856762
C1116080355,C2122491387
C1549933048,C1260650476
C1730234804,C442670837
C227269566,C1418590427
C154143378,C1463775359
C1824677425,C988436064
C137065631,C605788420
C1529743375,C215581475
C1388576098,C243962745
C739115741,C602872297
C2144470095,C1930866362
C1419187658,C1942021848
C426957527,C1895390762
C1161182158,C1651412969
C707374939,C1604702733
C1230440699,C1420934487
C1036759636,C534405863
C1526694337,C1724077414
C2056752209,C731974337
C200692520,C277834237
C1800341776,C1711088061
C1301838897,C1869714121
C187401431,C1125578644
C847116681,C1498184852
C560558431,C1230082414
C798947511,C321485696
C2026167471,C1462005728
C705310239,C242007346
C372943880,C1311468263
C642608200,C1254454505
C370825049,C2041540243
C1440352835,C561112913
C91137233,C884166426
C1154288784,C457880796
C2702287,C831648119
C86286747,C400089659
C1964824002,C1366321189
C1503260285,C1498184852
C271008194,C1905079199
C816775716,C748276182
C588149558,C70814743
C905091884,C840935761
C568720032,C611735842
C1069909216,C1334545968
C830167362,C386707279
C687057431,C1900832545
C1138824491,C1786298576
C1248740599,C1516565803
C432958514,C129119960
C888647784,C1221437503
C446482560,C245498850
C585989848,C1902695785
C1218980171,C904184383
C1096135878,C332004883
C1030859940,C1465718273
C1948458604,C564309764
C2101908434,C410759196
C290974521,C2041707930
C561209659,C954844269
C1297079047,C939133514
C1956644735,C1862897345
C1518347505,C439160277
C1623256099,C1154712260
C1399100639,C2056524531
C663484979,C689415890
C2088236447,C614007303
C1104625338,C1077560168
C19527031,C478816447
C1567441833,C981306662
C1385627698,C1700817310
C481879027,C401163421
C2059171597,C453984087
C1811562823,C1425435004
C780179006,C5592464
C1755575403,C1357548651
C686520623,C38038432
C1301118951,C901677967
C1840007694,C463441390
C1414580367,C1921782392
C867391387,C1142360130
C1610656512,C1577744105
C664852639,C337885846
C18668195,C1126381490
C611145697,C569385165
C883140052,C946868658
C1011728495,C1416556747
C122228888,C1468581575
C272872020,C1804214408
C1616565157,C1942433383
C521866227,C2069856236
C1352205656,C1009406898
C1564859405,C2025898903
C1798634491,C156340227
C741810685,C959812146
C882660070,C693679247
C1204438476,C1365790895
C200119789,C1419137338
C507536804,C1146832806
C1218256872,C1538642188
C1575802642,C1705721184
C986280895,C2035788375
C658066439,C1996231083
C897683287,C2143233810
C5104614,C2098799493
C1944969028,C70410251
C405808083,C1065251495
C504077211,C785812458
C1855890942,C2031135236
C1453339329,C469482579
C1326951805,C576367278
C218243143,C159610321
C380159308,C30724637
C1103743842,C1022881594
C868743779,C1474356451
C802939972,C202716318
C2131347030,C487776685
C1888780302,C349021642
C2089580701,C511783650
C210061964,C313407681
C1032787516,C1254518081
C1775199603,C567645946
C1989718087,C912885893
C1357858098,C1160962506
C353671141,C216070092
C453421773,C772586292
C146686856,C136681563
C321360909,C599247087
C822288432,C1180081265
C446767693,C1252718198
C330551343,C908267655
C50648672,C2089921535
C158680313,C1291287084
C1186318941,C1093756101
C991260051,C906970293
C680668068,C1023059185
C362763769,C1283552921
C1467076609,C2021997054
C511371425,C1742047987
C937331705,C786227929
C1853273307,C1079300303
C654341716,C669859559
C1983695596,C587508115
C905844369,C1430874092
C1853209753,C167641855
C1248052693,C161886767
C1511525855,C1611212703
C521654931,C1986422018
C1556427932,C648917766
C148643772,C1699565892
C305175949,C1105885902
C856835602,C657540112
C1174861112,C1376364381
C785327035,C264575974
C939859738,C1199606198
C428276958,C222551706
C1750623715,C671061835
C1063076264,C1288943877
C587044996,C2074601041
C1928510241,C805528426
C838575769,C1352040365
C1999465843,C778421322
C97823005,C1673284707
C1743349211,C1148059571
C1343212134,C2036368507
C1089113561,C1585949908
C2135636450,C1547110646
C97079152,C1787442494
C1810331000,C225852166
C492368205,C2110926290
C1184670327,C144609679
C1059873998,C760989445
C1487689158,C1038092429
C169905082,C828190840
C851744011,C275320123
C1855098249,C1849602029
C1412098040,C1699990965
C1515838364,C1689262323
C1277387025,C325318303
C908542937,C91966766
C900822978,C1209974429
C555802579,C2112049102
C1331239903,C1074880780
C1255860392,C2130493156
C1648969482,C1421288026
C1381703173,C1087818852
C367818727,C1820255912
C525203561,C751411028
C795305817,C1695809217
C1768797037,C773619751
C533246696,C591953123
C805441372,C1472638331
C1940108600,C1818473047
C783595220,C1709563839
C1019543510,C1635159376
C1117308918,C234761492
C38465018,C1735158883
C24186192,C323965813
C925003543,C1527151753
C595562538,C1070900575
C51713215,C1116999236
C1685905361,C1334213193
C1082281630,C32337413
C522418276,C1214977661
C876095443,C1203812204
C219701646,C1806310459
C768563543,C1597572783
C1058962443,C536191444
C1488179501,C578850252
C1568135139,C1733188058
C892613538,C1728307764
C1438974513,C2001019370
C1183585855,C1462566442
C1790302814,C1114208490
C688768695,C2045164618
C1361179465,C394617210
C1027505056,C2028512226
C573399071,C157354477
C1761150484,C1933811886
C991978866,C1620394581
C1512214785,C403454526
C1402748334,C989596175
C1419483304,C1172353940
C2029019924,C753502823
C921245993,C658332814
C561816112,C1633117412
C1664113324,C1051714650
C118792409,C931464514
C1829116348,C1560484953
C251210982,C1131125488
C233239152,C107666284
C1903864969,C210221860
C1217957273,C202374280
C264308336,C1527735841
C890114186,C1545605460
C297069638,C190958424
C499929004,C214974969
C448346339,C693147508
C1601626494,C1197900344
C1771499530,C839027694
C374895547,C2104776821
C1165311923,C1218231243
C761285490,C1165026794
C1932060788,C608698418
C649631745,C1688300048
C1247585218,C597419163
C1707629088,C232725367
C364489668,C175300934
C292631914,C2027076342
C1961964182,C749844769
C365287731,C1759482496
C286663073,C1670639446
C848986162,C1415623210
C157701774,C904306407
C1395085514,C1370480690
C170090492,C658782681
C1151155758,C1454080042
C1254632300,C908281111
C2118047503,C396657180
C559279212,C1966690861
C324864469,C719685385
C1528412841,C1469007495
C579604491,C2053412238
C64475860,C1340510647
C1865636794,C34683310
C45114669,C1225940188
C357350317,C916992021
C186597097,C40511515
C93511798,C219052828
C1190418119,C1772064870
C818009515,C917941085
C1705721810,C1032225052
C282345624,C501730886
C1455794008,C917468212
C1241773489,C578850252
C289571507,C650844414
C2004531267,C345679794
C1590995479,C2061870058
C707956869,C531029576
C1516520632,C1892940277
C1905243048,C1776166161
C1161611463,C970719887
C250124744,C265929266
C907869398,C33201849
C1014620078,C467277135
C2070420442,C1797476151
C1740396267,C149964798
C983139557,C68497418
C1493536342,C1161835199
C903102661,C1670221130
C866275266,C1209109317
C323491849,C1882291938
C1559649906,C1761051992
C716867564,C2019977737
C2045465268,C1509964800
C1064024074,C1262463672
C2029915489,C582322563
C101019765,C1757503054
C626584819,C1320177945
C1200733114,C869110370
C1326199596,C1640383759
C1646752864,C593012303
C8008611,C698890859
C1249645693,C929266212
C268564338,C726696791
C2145825295,C1324765503
C1730200918,C304559087
C1963449179,C1026843793
C840754396,C188932544
C1392959233,C1634945427
C1972715703,C1451868199
C1291836285,C1158112060
C1963350953,C1389386148
C2016343883,C995623237
C660705281,C1701706347
C360158115,C1883733036
C1382762935,C962853734
C1576040478,C790127009
C1991903801,C1251838000
C796144607,C1966956495
C1764627256,C1943218658
C212517216,C1704466279
C553507283,C1292494420
C1922731335,C1828890621
C1217521392,C751852446
C834493444,C1919059923
C269380693,C1896985362
C319225757,C416293982
C824946083,C586711602
C1789758206,C1677581975
C161627962,C1427114625
C763151236,C1262786198
C1096164669,C548922708
C1193983379,C1907228493
C1609105827,C1272179353
C348297529,C1988825309
C1691171153,C1675524989
C1981400702,C1526540934
C1634346247,C990760825
C1642165058,C79241601
C1819007390,C731204926
C1417267291,C1288392119
C1917196677,C1734455022
C598330294,C235308568
C1866371956,C56655196
C702546108,C1554835700
C617200350,C489870013
C651006930,C2048366017
C1797440037,C1947983423
C1270268560,C1737030091
C802222530,C462340045
C1745976531,C571115028
C466904924,C751010408
C1458168461,C1414022717
C1458170683,C1962280569
C1733174273,C43717972
C130388030,C711278951
C2026389038,C1059764047
C775092501,C1878424347
C8471083,C828580050
C1254272266,C1049817027
C462210713,C1669936022
C638848311,C107654960
C1458640854,C935554626
C818427209,C2123417343
C1380874858,C1710064448
C1647708150,C1899600837
C1721769879,C942489513
C2109265564,C1410669831
C2014779025,C1067126477
C1636789894,C562033251
C1552270056,C680034596
C1667149436,C902949918
C1482226026,C426809925
C377558696,C808597157
C1684079634,C2103655853
C1918528428,C636799566
C1842765604,C1401780750
C1945907296,C1544354753
C533851033,C1137422246
C1048044740,C10843901
C1636279121,C498244187
C1936384049,C973752074
C1668763878,C1382717704
C1646774664,C1535237029
C1055290294,C1658259217
C438925107,C249236102
C1124136176,C1480716773
C523706001,C425662328
C306291970,C998017522
C1124128918,C277309387
C132322162,C498230875
C2134827188,C576901850
C225770991,C817999054
C417280601,C1711451301
C862788495,C641951312
C1411649864,C186686621
C813572921,C2103317420
C1463324768,C2014764723
C725275533,C698897216
C1396083923,C508275733
C52884619,C675124018
C1703450531,C406883297
C1780311761,C903742984
C1682388184,C103058728
C419648609,C89802219
C855464029,C1045869053
C861379389,C136054882
C1860933755,C1036237514
C1833466267,C5554526
C900721631,C492393468
C976097316,C129119960
C146046810,C2073936150
C647908214,C1637550087
C1526592835,C1875507215
C532758162,C1844648753
C199493859,C1845834519
C1173657977,C1419752956
C437549240,C447892762
C1662471470,C180626092
C936898507,C2019642830
C508909953,C1638812059
C1711727125,C1881246122
C813902711,C1946042854
C306631760,C1621764635
C1764568102,C666330334
C1588345039,C469339376
C409471359,C436690238
C1684758364,C1798851802
C1616208649,C1099214627
C1088432468,C1305121958
C562230083,C1504595484
C1414756069,C196216864
C1833538459,C687113056
C249778937,C101523408
C270248455,C372374036
C1688917741,C1543400839
C1711646940,C1401368152
C2000252801,C264106957
C796110117,C316681566
C7925579,C1552603831
C1265693904,C177570699
C1997131608,C1472555944
C1168199193,C1742830774
C48558929,C904680553
C1316901289,C644138492
C2008294449,C704006568
C942304600,C948006192
C493977463,C1158961653
C557745769,C1510471341
C2013117395,C1186510998
C475420889,C293450818
C181012195,C2099617060
C1595069469,C2072865894
C1168891663,C1786591050
C1796589555,C1509964800
C825375084,C196583373
C2018095467,C1788137446
C1669421770,C1588476205
C653140758,C2111713097
C112691198,C45817202
C468066837,C2107143238
C870555127,C858200923
C1801793234,C611711444
C394403145,C1747693607
C910914501,C1383273534
C2133447633,C2061973160
C25664015,C486361061
C2034870887,C1917607210
C1987646504,C1227265012
C515617457,C142331809
C1753320412,C235461768
C735519955,C1763040255
C837931870,C76820845
C1432883543,C1919194568
C1445696104,C985466670
C75962676,C1712864904
C962404196,C2054927477
C1403169115,C181714694
C1818916288,C1440325059
C2043325307,C225966383
C1644259015,C744503031
C219216450,C874790393
C1697196005,C1158847803
C1623828269,C968206988
C1538037944,C562517982
C1171134856,C1645065648
C1154950058,C924190505
C920215188,C1850942601
C1662692575,C1863031665
C2110159399,C598774624
C7461958,C2102574804
C2082479906,C299537916
C307588693,C741890736
C2121451253,C117823455
C1670190670,C1459827011
C1677537206,C1775372771
C1749646049,C1705218409
C881170036,C1669632034
C249388634,C549809306
C43236344,C156502301
C1046454321,C1199889392
C1115195648,C1678832427
C591658138,C1969195471
C598741599,C1568958326
C1003259971,C1817141488
C271670418,C2144995968
C749393186,C1065774928
C262871042,C1098402201
C1350174500,C775139503
C1244992629,C729214165
C1973464689,C1706453692
C1879475183,C919820384
C1832967158,C415920770
C1698669788,C609239789
C2092435891,C1132946496
C428197426,C1622134485
C1199547882,C710449454
C301768282,C1928720922
C1383721495,C1015106733
C295950776,C1426951163
C1296509845,C1756619177
C780502558,C1172674603
C911074006,C2008198371
C1040452057,C557534704
C362617627,C1810218953
C1331617135,C1596629927
C1897839129,C21026953
C1383564999,C1208738869
C1143730427,C2120573935
C1327619891,C213919347
C916232233,C886493109
C794649832,C1340753213
C1011851179,C753805046
C689744660,C982763422
C699364350,C458567086
C460641243,C623023214
C1555391423,C140799004
C646605034,C589234285
C807320040,C1161837261
C251992930,C143415982
C1882242763,C1895783499
C84428063,C2006844221
C1075609007,C1401312206
C1734713541,C278110204
C307665924,C127029244
C1437664236,C186718443
C1994649072,C2118769481
C1011484769,C264142753
C442111312,C178253131
C1202314132,C2063931521
C776745724,C2141280558
C1118387796,C800762076
C143868868,C1257520106
C32459833,C1815123453
C1316701482,C1751888979
C1168869679,C620995475
C1471446845,C1567774332
C742489974,C1514713194
C948387265,C1960617884
C570177807,C6672743
C1769844582,C823867360
C726081871,C815379772
C378279228,C1494934311
C791947833,C571090460
C1541184078,C1816607799
C2000209857,C77843124
C554394046,C767854634
C1564479085,C1765288374
C1684106475,C1077586256
C1550825999,C1584916690
C2029037204,C1629691974
C510465589,C515061065
C316288287,C1606284335
C1823023861,C1967421928
C1123548196,C201995133
C953567951,C447508381
C1993838820,C889961531
C175223940,C1244869566
C1781524714,C308227330
C387411739,C930557802
C60858990,C1903674077
C74642186,C813438075
C286208982,C307650446
C1028454747,C1282219807
C997822286,C1392780635
C2087434196,C241411279
C1033234378,C857955771
C1828930423,C974093267
C1837192907,C853117437
C161074519,C49853726
C1719727574,C91446082
C1026906858,C921148388
C1390672523,C1444651292
C1298668815,C609850967
C614709445,C1120178691
C869684401,C1886656144
C2125256674,C1657177543
C1931554141,C145811242
C1249756780,C1334620206
C1259302990,C2113216196
C1401208074,C1369068770
C691354082,C1900577201
C224379918,C1056118496
C1029855467,C1951579501
C1266212512,C2107037250
C1266811908,C344593457
C1477501383,C1465756564
C1259568629,C910644407
C422307704,C1348479880
C1119196094,C1579386738
C1516223301,C1697995801
C1151856872,C415202107
C1424980761,C700221631
C1998214440,C763030253
C47822675,C1955770821
C1354197902,C1573736523
C2142238002,C1228900130
C1522093306,C149696600
C362089425,C1909651418
C2115369462,C1421355146
C2123601251,C161407254
C1860028631,C981366224
C1403751774,C473256979
C44041364,C1570560183
C1627042094,C599965815
C1625380502,C1603768583
C1873802921,C927300650
C1831459692,C1390685141
C1492083750,C636954166
C2034131233,C165341369
C1611632143,C573557544
C2044384261,C1624782976
C1526809991,C1028681359
C170439024,C7301421
C2125450563,C636799566
C637528584,C869400569
C2014302085,C1285109483
C896072300,C1169017661
C1044163648,C1575728524
C644485863,C687332996
C2116984224,C1942491433
C2066829864,C127127483
C1287128587,C1624457512
C1398276113,C1989516860
C365390757,C1713270701
