nameOrig,nameDest
C315842448,C907954462
C2074129377,C74524311
C1430401740,C157107660
C1992203667,C227076444
C1309561056,C1975239801
C1277547562,C2044449133
C1964228171,C1574876795
C1810016874,C242135252
C1873858445,C1168466835
C1551219553,C596563061
C1387167450,C189837042
C336349853,C220621543
C1151034311,C1820678233
C1660527315,C2134059701
C806011863,C1855757835
C396254378,C1783343440
C2121828534,C1388269126
C1637234483,C1622334221
C369110959,C221257781
C1497391388,C1358279135
C2058595857,C631431512
C1314848080,C735519567
C744542576,C1524734621
C348510128,C703336835
C1944133663,C263971321
C1248651086,C111859561
C1613583394,C380688662
C1525639104,C1313283791
C1313352643,C852988548
C1498015122,C1980997827
C208580712,C523294991
C559388203,C1779715197
C1851134330,C531842601
C870725347,C609395270
C601333964,C297091119
C1160143126,C1082917512
C2057877807,C1121272674
C464650490,C1110985056
C779799052,C1416152860
C243052380,C129557647
C1663608413,C1109211034
C458574485,C1986727042
C1786913846,C378214632
C229430493,C2134195253
C1520543961,C489341780
C1575063413,C49333419
C436561139,C1793132295
C505249158,C1050653554
C1896020842,C1895172649
C67520897,C1938107011
C2030171888,C1079833942
C236243447,C18601857
C1658723771,C1063064052
C8865816,C790360708
C294011234,C1891315145
C647457509,C1798814560
C9278426,C1263540729
C1531969330,C1873566310
C1343025928,C1309062175
C61009208,C616392630
C1252116149,C1851050926
C1185159757,C847259425
C1517617862,C1251711840
C127866929,C1181599660
C1137701401,C917264114
C635436639,C785703145
C1473162000,C880791498
C686780232,C1631744893
C344723318,C1560327642
C1316693694,C408980679
C1825538634,C1259599299
C1057564084,C1976535056
C1267366556,C1538476585
C1387496072,C482695842
C1301210543,C1588170255
C435634255,C268435937
C99152358,C1500636796
C2105245825,C1557988158
C494535099,C1967414914
C93535788,C1203852392
C811434470,C1168731086
C1786949464,C1228995097
C1795367294,C1013845510
C1480964427,C2017690533
C1788014853,C1180442376
C1567135962,C86236849
C1896267584,C560023033
C1650905788,C287047779
C1199817686,C854718441
C1148749344,C1293578981
C1879819274,C1438265702
C752035701,C106361373
C1612313960,C78687478
C775397072,C409974654
C95885899,C756271332
C1674531911,C1169555725
C216827355,C1923949188
C1225732962,C1916674591
C414675786,C1231761593
C1076153125,C1077763653
C680418471,C616427714
C405466871,C1160584008
C1000661915,C284068052
C1572825641,C1207521235
C126778973,C2113718652
C1218209037,C1079621011
C1421410238,C42324654
C1919957282,C316797157
C116972967,C347526561
C915571576,C1436391758
C1553035771,C776966420
C810612829,C1261161486
C1354283680,C839390597
C1700512088,C755747182
C756616076,C867497050
C440175714,C38769879
C264521791,C1684771411
C883825054,C751738962
C1359884780,C774537030
C791668787,C203579565
C42453081,C517292100
C1184977790,C372087870
C1719704343,C53749743
C910068100,C1393606421
C172448282,C1715626883
C1186054799,C882537924
C613130605,C1449685815
C1723559633,C1328051036
C1444704150,C905327624
C754563976,C615302601
C476191453,C1609569749
C1184830606,C40613820
C745460140,C801723013
C68583145,C558360247
C1061382453,C587920154
C200231069,C1535440019
C1532840945,C1373305741
C341270967,C837172371
C418851562,C299908456
C680442018,C788142101
C1154178198,C360625359
C84093407,C37443850
C2113902985,C562736582
C367942862,C619853147
C478698331,C151599046
C623510430,C1204307521
C1110214980,C1699157880
C1693400915,C1964968165
C1454576044,C1150800471
C1541604516,C927981063
C1957533384,C1048515093
C851811257,C2018895616
C1422395341,C1403471353
C978051540,C584484750
C1703802319,C1997250549
C1123338980,C957556215
C1214205720,C2071512077
C1881156933,C1005998669
C1868643283,C968023617
C1222305292,C2120792924
C1740913117,C138006287
C876387104,C1383181956
C1358541018,C1849495299
C1185214447,C1354071976
C166651885,C699834404
C292560156,C638756746
C209970583,C772715565
C261097894,C2007134585
C1886471633,C1459596635
C2136268471,C582410861
C2116389878,C424302373
C1903653037,C1759996379
C198372511,C1690561448
C1386887732,C1615967770
C160172,C1210630308
C1092275932,C1821339459
C733891007,C1475425920
C251433138,C723840827
C1347438609,C588710613
C1395891990,C1664597985
C1021561798,C1029622867
C1963281349,C271908933
C491595420,C2087649358
C1580164582,C1586225514
C1026902816,C1004706615
C412152786,C131960943
C391044840,C1534864372
C1833688200,C775886014
C381215383,C599965815
C1866339512,C763591255
C241577513,C1831443036
C1039801585,C1861433689
C1812458883,C1118748698
C1938009967,C822245543
C1286328400,C623690094
C559632544,C1700478923
C1919146749,C1957339983
C485878537,C872133258
C248414615,C147307850
C1969954494,C98253683
C422807260,C774426739
C716016464,C2021088449
C1351972267,C1803462738
C2108039145,C712211925
C2015785959,C1630602258
C1050120376,C1693305214
C1171559148,C1483814383
C146834664,C525703784
C126325049,C1299390573
C495066384,C1874539628
C1593739036,C2030174524
C1744329610,C240440667
C1784833041,C70212667
C1916099445,C811546779
C107597415,C1462690298
C602468651,C371908968
C1515412395,C9922397
C40197479,C158025791
C1253552570,C59700862
C783442030,C444408095
C1853683728,C242221868
C1526948382,C614554643
C768028190,C251927313
C1867078647,C768423330
C1459853590,C995211401
C1273688579,C214122910
C1320649005,C1240024476
C2079810146,C391501635
C1280812465,C188387817
C1995963575,C1681382440
C497251051,C1132257227
C964011626,C2104002387
C1731696692,C1765579645
C400637685,C1336105240
C1998537814,C2094889186
C2117575388,C1056960912
C1174770171,C1030883945
C105117526,C403266930
C505745520,C872311218
C537954925,C1587334278
C1785540494,C1972474838
C518839434,C261254976
C1574013456,C337155413
C1855235633,C1730752455
C1829172530,C1158496438
C360086676,C50277960
C1143403808,C1350893628
C264791739,C1837558204
C1957234637,C1626445594
C429035522,C342168926
C1051606479,C1055424374
C1615308991,C505472547
C302175140,C851615903
C776363355,C968188011
C992234421,C1078934988
C1265026934,C1967854703
C1263611963,C2145346257
C703582965,C1653808799
C1661888298,C2108809881
C964476628,C1161265036
C562579376,C1913137700
C1536527096,C822575242
C1261601175,C1958988838
C392432699,C638590716
C1957854368,C425403597
C59243140,C1562313092
C1558637914,C225736719
C1809065769,C1681947453
C207884687,C637416735
C814455133,C1653455198
C1542209067,C1970940309
C290174736,C1011240325
C747821684,C632896032
C1152836786,C772022826
C1091984030,C591481034
C375724330,C2041175634
C1706829178,C2130009402
C416462422,C1831443036
C482465731,C2071233132
C670439142,C361327171
C1629996042,C96603111
C1917525285,C1120897639
C2076673389,C2086372398
C300827245,C1490236586
C172326318,C555327631
C1217318116,C2081000773
C262521973,C266170490
C1815806662,C1199140750
C1295170274,C660821816
C1944434252,C757445665
C1388466729,C1687878341
C1725650821,C1821261393
C1055261718,C1755988252
C1626309200,C1281407193
C545048446,C1125930178
C472370059,C87819383
C317696685,C1676449311
C235816866,C200966845
C1208952362,C2112633158
C1792464691,C1871689990
C92512774,C1130792190
C2035078723,C682416749
C170871700,C1258407164
C1657359365,C1149969201
C1238874731,C847518846
C1781487483,C1694094433
C1893874111,C838465426
C831402942,C894126793
C834700432,C622360888
C1859317085,C1221824678
C1044146101,C412677080
C946842365,C1109334352
C271911406,C384825051
C1827061739,C1819908439
C2058952983,C1439922655
C1611794981,C1345877723
C444850309,C1605958594
C1575970076,C1450501152
C846969471,C1247394840
C1876239566,C687282357
C2047123743,C950477611
C1893345363,C1725775569
C1890026033,C1368096080
C387728306,C2006974026
C413117213,C89255510
C1468563077,C68688481
C512653655,C990348097
C425235767,C507771045
C755661470,C1815769692
C1034109607,C515920616
C521077953,C1636388082
C1495742501,C1209295634
C1495153640,C770653813
C950758354,C1328492929
C1763562110,C1645766376
C2006442553,C1928004150
C1940962654,C1107456601
C1989413224,C149621052
C1575999160,C330101656
C699612733,C472518174
C654455927,C1150357152
C1896593078,C1883066492
C1391653945,C57222203
C1652587148,C1336280799
C1419201319,C262473045
C2013657349,C1167306354
C1024694528,C306702821
C1554436148,C1309332634
C847673076,C1118958958
C694294810,C820715886
C268166575,C118896321
C1461198704,C759190385
C1549038847,C893150361
C763982161,C1334391145
C889125860,C1794736749
C362684190,C1787329592
C1137490989,C109239306
C288421210,C1512408752
C1042033622,C1139472270
C2065829094,C966463693
C624737762,C1239541793
C1993684553,C1046498849
C162915720,C604366966
C185355951,C2025194957
C1682388798,C1863817896
C202666850,C678651991
C1522564335,C894006168
C1586716836,C1626293818
C340209337,C1064565437
C1342337773,C1645434528
C142877462,C362169387
C1884616996,C1784034430
C1038168781,C705194710
C1557255119,C1148018860
C502709840,C1858845093
C1875784178,C738106879
C1081789315,C657767407
C818678248,C514286561
C745157712,C1188781217
C501571867,C524352682
C973256215,C897807036
C2137528382,C719185518
C912187134,C1716012473
C1928394567,C2115247017
C1210528582,C2016829197
C383424065,C975453166
C1398100895,C977339684
C173437722,C1369399828
C1630972631,C975774677
C1650256827,C940564269
C460096964,C33558352
C580647696,C812796443
C1991220614,C1923344844
C1932243419,C170133906
C211179743,C333736367
C1906864422,C881113884
C2069987640,C28966640
C1441415910,C572938789
C1803860004,C704020522
C2077629003,C1379612886
C390461093,C121404705
C1236942785,C2062021000
C1404124585,C1333684914
C707911992,C813236911
C2074353985,C1516152586
C558114056,C1478434818
C819216013,C1023961494
C323602713,C720213886
C1945402734,C1903099362
C1939372669,C775493478
C1646854869,C2117810776
C1064640136,C131235543
C1874467589,C242038474
C2084232930,C2026322257
C1200936593,C2109451242
C2015865001,C246359264
C985028293,C1012554183
C471602952,C1935637582
C767603286,C1326582488
C633679833,C1303707341
C1748854931,C1491213790
C708420178,C1621302601
C213138999,C891691495
C1352759140,C154122697
C1779366341,C1706005911
C2039921573,C40056769
C2021525867,C1589918488
C2067317987,C1436219475
C1306802218,C269560727
C433102346,C1262670864
C982212270,C1072086300
C128555712,C668479966
C1801508727,C1207512442
C1985815775,C1633964079
C373516948,C672521592
C1568120070,C1738639270
C809579184,C928332632
C790991803,C212654491
C582961921,C371339622
C1128361469,C1984629033
C2058097559,C2099473765
C2031615794,C2030714194
C564675666,C442042163
C1766783775,C599965815
C1944349962,C1112886370
C894235179,C209489647
C1445313028,C73249682
C1219306972,C1388320850
C418487806,C2054275889
C180365181,C732302239
C1406566037,C757582621
C53903502,C142479528
C1737189442,C754579366
C2125936599,C179457448
C974394639,C906336798
C34044455,C716745856
C333625116,C887883145
C1058126270,C1361266230
C624389950,C999544948
C475590653,C898166962
C444916029,C691620542
C686450586,C1555447045
C918205222,C1434543884
C1833342219,C1056475074
C1349913751,C1146865355
C735799220,C1386924956
C1209778794,C1897707634
C288159919,C999355522
C1910398121,C41606317
C29909985,C1372941293
C399964448,C1107177387
C1632211701,C901438460
C1651618145,C807794040
C2138498252,C1459593753
C1869867885,C1890063812
C383943457,C1207445617
C1513315062,C2038786710
C1213351898,C1055588905
C1705996343,C936610
C1917568822,C2175099
C1528389740,C1587792303
C429633011,C1275443367
C1747899834,C217976673
C347775446,C846848902
C196742024,C38845422
C1924861947,C238448024
C435158484,C953313424
C1203682513,C528193365
C343903045,C372160447
C1436676302,C689569686
C2147139972,C2137330485
C1589491746,C182506091
C1593018710,C1779126949
C1988309196,C1157655086
C1779785242,C1144939720
C1404487657,C529202595
C945543325,C1318880526
C752148422,C92548490
C798607397,C577823876
C1243972331,C953168815
C502112002,C1959880484
C2127050822,C715680111
C1941928169,C418053272
C1131726226,C703503966
C848320369,C1930450571
C220545901,C1203411793
C97847824,C988955013
C1617434477,C550996600
C1349775310,C2105694114
C2003497094,C751802774
C1522725361,C981077852
C2050053819,C103507835
C905169836,C1913938397
C356381524,C724863777
C1480447355,C750862638
C675923017,C632293619
C63751239,C2111195032
C2031169593,C1821825374
C521020267,C1727534575
C913644835,C527178302
C347861933,C1079723559
C71361649,C2114773531
C1140939910,C1639431419
C1005486569,C2111812270
C1002074602,C1263181126
C101241214,C1575523954
C800370441,C2083880944
C1647260561,C951145861
C296647854,C1292072521
C516734425,C741983979
C421093042,C231329259
C974016074,C1286151566
C339577150,C283438643
C1877265429,C391216553
C1021043605,C1468779641
C2042686965,C1007000759
C1283898203,C1931755701
C165710962,C666936438
C1407705525,C1114681840
C1287289164,C592421292
C373704654,C42342953
C123990779,C196598321
C1111494899,C2040668810
C1530105452,C699507496
C214834790,C869262138
C1357865533,C579549545
C1994625213,C213560252
C1956704336,C266914514
C1550672231,C222730910
C1293332284,C1140869453
C2087751034,C2064693507
C1638542024,C713890339
C1812424076,C854159013
C717663532,C1160060539
C134714080,C582918293
C874781172,C1534595130
C373662427,C119771507
C66784465,C1995399893
C928980700,C63387985
C589322874,C23137901
C407402431,C1958340049
C1133407715,C1994884946
C208155312,C793332069
C767183565,C1787865449
C1981035850,C75668403
C1187360542,C2069496380
C192276676,C1250189787
C1952851781,C1976848122
C588243686,C1580837306
C1222182086,C194098205
C1817114321,C370241847
C69703160,C1693305339
C334299752,C639803264
C925223870,C875939735
C979435158,C1997019393
C541180771,C889836717
C1009672222,C1277676504
C1355754331,C976854142
C1669771927,C1675457823
C1359642988,C193641843
C57185391,C80566221
C1196694296,C1654503097
C929001923,C2005101913
C706631637,C1244798444
C7447141,C2141809032
C680620935,C1955663065
C628825864,C387323744
C307363363,C754218659
C1245874357,C1207965785
C1849987814,C1670419485
C1414533632,C663682632
C2089952716,C2006372337
C780705040,C1277693498
C1676050997,C890917312
C1190842602,C1247191675
C147505704,C247237266
C1766592098,C1780080314
C2116205614,C836003157
C741798676,C1006152714
C919714433,C1831510599
C1821331085,C1783870825
C356040898,C1044388528
C1859222646,C739024068
C134851604,C1199777886
C1306092324,C173614286
C531931284,C1859196249
C804164296,C1454914670
C506606585,C816438330
C1395949931,C939734214
C1694782818,C990167728
C184754830,C1395467950
C967576008,C62432310
C727638407,C1358214518
C201442612,C1942080835
C1382710626,C1615265325
C915928244,C1477400326
C2039692915,C421443471
C790167374,C1307209734
C987760266,C539486713
C222359911,C219082723
C925790739,C1551889328
C1113102764,C431142352
C1931719568,C1174969295
C2044903258,C1002867448
C1033430175,C2055810732
C999006073,C1057462647
C1431966891,C210060522
C959342901,C1937674006
C1139330707,C1059584393
C620749248,C661250463
C562386616,C299540880
C1806230652,C2095552565
C1848718284,C938589007
C890977835,C1086458292
C1050713766,C1392189910
C1374864702,C2019900260
C89525170,C533887341
C512792110,C2007073735
C654212742,C860853021
C1988274583,C1104041201
C214692430,C1114436169
C397005039,C757002315
C811938576,C2046363301
C899675013,C222587140
C1240494139,C1856256614
C11885669,C1341458759
C424739536,C1273194608
C1394133412,C1662824350
C421726804,C1548356250
C861879137,C842803722
C571074648,C1759071072
C927547476,C257718726
C918129987,C1380506632
C2088189126,C913044161
C298930232,C337042901
C1279863122,C1769815272
C1864395695,C1495169965
C1623291859,C1345079401
C169807708,C2096121285
C617960468,C751216724
C351474563,C1217777981
C1490578768,C280945486
C59597463,C512949725
C225899270,C2047973571
C26580512,C574962266
C455011786,C1863922230
C712976556,C782423883
C282183234,C1150636366
C1399811971,C1217273105
C1650833902,C1127300776
C1600427704,C285578667
C91588164,C978776935
C1936390592,C1536273689
C289861965,C1653229744
C403526254,C1159196959
C901400540,C2036724065
C891980669,C453149556
C323012620,C276082640
C1638692392,C1099198477
C114252134,C204111341
C1734302625,C770768650
C1917517806,C1346394036
C1884674745,C1050398812
C212711868,C284951196
C296909275,C436072789
C874660236,C1565281210
C1786566051,C924326705
C201191689,C79782323
C151203084,C1726766832
C789263233,C641071905
C601242126,C777475483
C1195893444,C1529927819
C1471990893,C111455008
C568162848,C1370336635
C868823647,C1543745735
C881343145,C325332469
C520251777,C268956957
C26276020,C348323585
C2091331059,C1233555855
C539577315,C22448303
C1259258182,C473679588
C2098366478,C1112192719
C1036715652,C1942163793
C213743428,C31004275
C1247036238,C1369080027
C1215554221,C1849069056
C1363106253,C400572934
C2060252078,C360804355
C138567989,C1058737781
C1609800730,C646526180
C1957254936,C1142071453
C1768266656,C215773684
C1924469872,C1503046716
C828724592,C1807548100
C264951251,C1861082737
C1245177617,C947023744
C276528307,C1268062244
C195982617,C644621791
C1376996850,C332303776
C661202894,C1503918585
C1824282996,C257999182
C339930951,C154279861
C1559649504,C1469549100
C984106544,C1674707592
C768240610,C1030079605
C1601310951,C1699333197
C1009999294,C1472028439
C173222895,C1322781625
C682319958,C570851481
C138502821,C1321820981
C1250467466,C156350333
C1462250813,C452570736
C1843940967,C45604137
C541424982,C330568875
C1183657222,C1525955197
C1348116783,C977779919
C833837173,C102844617
C1067293047,C1860143783
C1991158107,C1366565816
C693169236,C310778433
C713647685,C1303826126
C6124322,C1506200929
C1142267327,C1617543382
C1607130868,C1585021712
C1049636870,C1440652678
C1430229141,C2012449606
C1034881000,C133532945
C874202071,C516220866
C196363602,C712906269
C581355401,C1086944443
C176123156,C358577050
C156069679,C321200790
C1408176242,C2051200965
C1137872023,C1958132249
C1845863717,C1257118263
C106747968,C169587311
C248273361,C1354727836
C1277838065,C1825921591
C1513663479,C232839882
C1448980843,C1140581642
C407864306,C839893502
C1963651712,C1203041767
C675363838,C641803839
C1418317625,C1100768037
C1978269217,C1931109030
C1571911038,C935554626
C999479495,C874426800
C289356763,C1485420825
C26321457,C878307968
C1474117112,C1620019
C2057601828,C1887525041
C313364040,C1360867618
C513881606,C12934957
C539884247,C1037569806
C2127491157,C226314039
C15728138,C912198452
C401205527,C2114142205
C1490899583,C2090281824
C1360551273,C1275635077
C779675374,C582882182
C1988170599,C1219961088
C1157495138,C1289868018
C1626066666,C411122528
C523712969,C513601589
C1044617430,C1668216224
C545194124,C1809235929
C1765076454,C1357379518
C1554118760,C876369005
C1591518302,C1396935804
C906212277,C252325708
C133350645,C1601675189
C1422069467,C1223460881
C1871101513,C372150551
C519989976,C284493052
C15980374,C1160373130
C1960824244,C532969918
C792898604,C997941554
C2088511003,C562863101
C937625471,C1113116420
C874357983,C815361686
C804776280,C1558333176
C841371203,C1597776670
C1422565327,C1191144101
C1994512453,C1138815276
C1389728174,C1369620360
C889519469,C421275232
C408455882,C916888476
C102572932,C1535796159
C706057330,C51330978
C537284920,C716486315
C1026225332,C749073393
C316369710,C1036972173
C1768428886,C433219288
C2041933188,C1576823493
C245275794,C1925646426
C838597216,C1667215075
C1145028250,C956038425
C1564427550,C375075986
C468438291,C1872690475
C1049513107,C1445095889
C506178371,C345349570
C841369294,C1643315505
C911129622,C201914933
C1531472941,C364842253
C413517150,C1877219541
C1108570767,C194255713
C591818088,C1781726227
C4392570,C2004098655
C1306823240,C1861369227
C885666717,C1287075537
C748848040,C1623640196
C1076067046,C555253998
C704384608,C960105402
C1280280089,C980685280
C1950934011,C1543419852
C803689438,C787825744
C1721882444,C735641810
C1450113743,C608244342
C1695194306,C1813545447
C1885751838,C381246781
C412477673,C211845884
C957137334,C1195667457
C147961561,C788463710
C1252338535,C770389150
C2101362810,C1137914186
C580792085,C919306039
