nameOrig,nameDest
C1384513021,C2084565212
C370002150,C1634222876
C471854065,C1943569051
C2128968284,C2039073100
C300460491,C407971481
C958293780,C1853096342
C436125641,C294896786
C36866891,C1842284848
C538551485,C725745686
C211016390,C1327355000
C1203389586,C1807176885
C1097203863,C1962354453
C750217290,C250603026
C1046528752,C1335850946
C728473466,C909401579
C1526218808,C742391930
C1301976597,C253018844
C1968548372,C157232405
C45247371,C1963124851
C441647717,C2126942570
C1245895849,C1572695986
C2075897406,C508764316
C2033756533,C1798007846
C1993601970,C1340373522
C1141027411,C691311715
C1659780787,C282908646
C1579241626,C1891066719
C923170447,C351680429
C1715980822,C781080958
C1976527819,C716233988
C557727848,C664232848
C629733582,C684788108
C2101842195,C48620259
C1109052688,C914102636
C730988416,C1356953467
C1022135520,C183837689
C1571657161,C1182420023
C1664784247,C486727127
C314965265,C1633742110
C1624588125,C2289908
C1151020964,C656977363
C350240079,C2031778391
C2074622512,C1091183685
C852417999,C1861850623
C792011325,C2047289384
C984250577,C1111795873
C6929422,C1215950327
C1150101865,C1987753955
C1118818063,C1689655144
C732584827,C127509847
C1726880716,C425895128
C1258659865,C371536128
C2012142017,C1391754626
C249968068,C1848821015
C406876079,C1446975452
C2124612054,C461444293
C2130898706,C1795028536
C1089846563,C297533978
C1540591493,C1025431533
C453192094,C574567683
C503706298,C273274103
C228637508,C1699908291
C1348820411,C1468190507
C355910956,C1589297231
C989940549,C1616996492
C1848632602,C41481250
C1193891147,C139784117
C1816543368,C802777680
C47719917,C1266635085
C232740456,C1173391269
C5360021,C1610779636
C1865172466,C1772715033
C994645264,C702836415
C651933009,C1400822919
C2044856402,C628390064
C1584480134,C1990096419
C316333215,C1343825661
C2080031535,C798463347
C1340623293,C629102177
C1899899367,C489503260
C1358917683,C1229616306
C1621612245,C77637134
C796512058,C1798340774
C1413795825,C29323829
C1392560411,C897282995
C1375413476,C1926453033
C674972549,C570115077
C274145895,C783308075
C40517147,C564021578
C1642617017,C568071772
C171018043,C346747681
C791345671,C1248525279
C1071232996,C1995549604
C1450798729,C1924301001
C879245780,C1462348714
C1293298619,C1308439599
C426254917,C1329760387
C1936155063,C1077106737
C793367544,C415180455
C614684985,C1526670890
C2082548615,C941404536
C1878725103,C1591475826
C1764464310,C33941356
C2085810949,C68723825
C1750328579,C693380852
C196047650,C1307656031
C1478662134,C1156744086
C1535534569,C2046877816
C1185788744,C471979620
C1098637328,C1039136854
C1009319747,C1369831667
C618755584,C943408087
C56789237,C1315688903
C2018229565,C811991797
C1709776579,C1617763761
C1251419400,C1273035440
C1571109263,C1991274064
C2023937363,C476525501
C1164847523,C145585402
C1995389189,C463826424
C1684261711,C620248614
C170663713,C181929388
C967325054,C1278742158
C1804332456,C982759055
C928851493,C596773010
C1102632059,C10843901
C1157910158,C372011143
C941914981,C35936701
C391808916,C559318928
C1596078231,C627330245
C1572673491,C184390168
C1114429247,C1977945954
C2090104050,C1464767268
C1072561674,C118237091
C1123504373,C1635167070
C1828310752,C355434243
C362815537,C815780734
C293573645,C1626256428
C1988538189,C1918237237
C159179331,C1832706653
C1342143949,C367388087
C1760200620,C797184526
C1943269662,C1518821364
C721507431,C393382056
C1356519388,C342776255
C2102473687,C642682899
C186052454,C1468728094
C714416143,C2085930575
C754415286,C925496042
C1481389940,C783599826
C1688047300,C1352782186
C1737187072,C759394577
C1885263745,C1835311279
C852612066,C1681096507
C1220139808,C1132738481
C1696278515,C1298731704
C620275438,C503566559
C1538794103,C1631336224
C350012673,C2105130191
C1763420651,C1426178025
C173843712,C1341944084
C1364866091,C970102727
C37935494,C1029717704
C205246970,C342107463
C1713825702,C1176938952
C1707429707,C386031071
C679335639,C270587566
C1330965498,C418341394
C1823521644,C1406334904
C877128206,C440737101
C1699874966,C879483694
C1598166162,C1725055966
C202182295,C1862195136
C1732959871,C326415657
C796499715,C969493129
C1264862669,C610651847
C2121922005,C1613602420
C1332831555,C1679167495
C747862569,C677888626
C1160775771,C1219963985
C1951828597,C215205200
C810136257,C865647009
C121427155,C1816052374
C1116432063,C968224961
C47073721,C755105569
C2146184347,C1987927825
C504882681,C743293348
C549566753,C494434582
C203499357,C1840757448
C1583460754,C795582211
C410032134,C1207512442
C1267591345,C1675005317
C1628024439,C1437433694
C461507617,C65218816
C1830291940,C230917378
C603543256,C2048038952
C1319317458,C105417092
C1162596643,C1187954942
C1756477255,C1019413350
C26698527,C1085048142
C1453130048,C1425491802
C1304694905,C27731564
C673881353,C740132276
C304061576,C976765522
C750127242,C1908188712
C1100780221,C1766025422
C1034063186,C33059198
C1404550578,C396491429
C1339628822,C1939206004
C1786083114,C1513424448
C1125429035,C357094241
C765509846,C1729716672
C856488140,C1506034451
C755878802,C1073300005
C444410845,C1112767826
C440287171,C954068017
C2003801996,C1843596042
C523786887,C191850856
C2054001794,C357561069
C1832736664,C1393546736
C486145516,C1300260211
C1180008168,C505815879
C1576860887,C702542542
C1109828736,C10342051
C1643865357,C1152250540
C1105832775,C524858727
C2018099051,C695047433
C212204426,C396430942
C258896725,C1683621305
C417650589,C1858893116
C769884429,C1148574390
C238634640,C1761865559
C1924229337,C267665165
C1289158957,C1367872183
C2106395219,C232718093
C960814772,C850781217
C1078628069,C906277958
C878715304,C143020300
C556428005,C1010208123
C1048883466,C357926718
C707607961,C881128838
C527774741,C244016560
C1845102684,C391414121
C1986918408,C349694831
C904905385,C998255530
C59542941,C1787500582
C1040829784,C1160258877
C666750761,C1040746488
C1762297215,C1527303318
C1347299634,C563553172
C1245863230,C796037323
C167387497,C867542772
C887520340,C60158911
C364954691,C1140936910
C1295237224,C1125562436
C354046414,C476471158
C303668197,C1654554075
C32028473,C1536907731
C1376458732,C2101660307
C366520386,C1015591020
C1262542767,C381206417
C265681025,C1384405458
C90909408,C1141770167
C1428232375,C2125862655
C416352283,C499041144
C954264176,C1602055335
C1677786022,C1780206342
C372517344,C848540708
C1963605323,C1400834521
C1808697618,C1429023706
C1090693213,C1668947733
C509316128,C2000974507
C1403045365,C1466162049
C1249673083,C959065511
C501579673,C1699463574
C1105467779,C1131951174
C448523220,C465604304
C72078601,C1901300394
C169723490,C1115314827
C1695492366,C1706695741
C179006906,C1337666975
C663853536,C672713714
C1130067366,C372930044
C1602249626,C409280540
C236389229,C477775849
C627234262,C878307968
C1024225945,C622742710
C1632393745,C1854061457
C794759110,C1949689187
C728436184,C29574016
C745108264,C1123507118
C1924617137,C1609187411
C1272483628,C1490971596
C484070293,C1565173074
C18639152,C1163305289
C1621894011,C906086620
C43750327,C2007170778
C937179152,C423093807
C1133523136,C1432206634
C904172870,C1897202321
C1200349320,C261758649
C62182585,C938877092
C223389241,C337060209
C549720837,C1933520005
C2041413430,C1004912472
C1956161338,C1645732584
C653576226,C741819585
C401596584,C1648401216
C2514109,C7069972
C825658100,C584259113
C830730536,C1788444346
C1501670672,C470274632
C1802555689,C1443377247
C1846843289,C73533203
C1085284802,C2043587564
C336461289,C1507875435
C2031718360,C834965563
C863729469,C2085622380
C1921314465,C719424085
C1598314373,C762065865
C1265389348,C813299598
C1940588244,C1051769260
C1157426452,C2055783084
C1970442043,C886081234
C1238894778,C1462629235
C1448981064,C94035567
C1686619547,C60071149
C206906974,C469008178
C2059155869,C1360317511
C1637019671,C1889234289
C2054018101,C926512254
C886440759,C693308412
C1492804412,C1320348072
C1171696490,C1972377365
C1100859228,C853595815
C375933941,C605283442
C494938503,C1441319517
C1836932262,C258495814
C1406539326,C1530648726
C1968132176,C849460192
C1107872978,C449235136
C636651015,C1101698911
C1334696431,C744909629
C1257012257,C2117059683
C1790944950,C2024133071
C463388208,C1187401093
C178955582,C1154549042
C1615876302,C1046587557
C739675262,C61478095
C1966293747,C1115745797
C301696231,C533444907
C1819620954,C872837851
C1208844898,C1617365900
C980179426,C1150970228
C463930926,C224558019
C1451153911,C1109053496
C1475282364,C39968929
C494008501,C132833071
C1044646723,C1376656785
C517331997,C1538762715
C834205854,C719389367
C589171276,C1060361869
C1025381247,C1113884322
C228263413,C2106309363
C2073129168,C146481580
C680417668,C1817561631
C1699099137,C48375776
C807872497,C962946199
C1086379733,C838850467
C450422064,C208512503
C33268887,C1817615485
C1868756619,C1935460405
C1290532311,C438983278
C1425142725,C1376701110
C846882800,C1019911614
C2067140303,C2117528372
C1836940567,C861141236
C662123478,C495003097
C582606149,C2046278160
C2004088299,C237277172
C88217891,C616087876
C28165437,C660657364
C356593815,C1490745893
C1847410498,C1104546549
C615713836,C1644930020
C1659969642,C1685983624
C711925845,C1271463818
C2109474305,C1094009425
C781239526,C1762903074
C1606134201,C464946176
C2081354769,C1322414874
C505731333,C1108017916
C144468430,C1534628905
C174653189,C1651805384
C21834789,C457057435
C966337016,C98727471
C1386282268,C2098011941
C528330906,C372620221
C2008652628,C176084920
C123728570,C1503748659
C1380104016,C380594335
C541668578,C1504188371
C454125700,C1982715234
C1671660414,C1079215584
C614219885,C1233003725
C1293655608,C1724073738
C1574869591,C758876302
C572087009,C1573163074
C1690364391,C182077460
C1966821657,C1047538128
C143398270,C384419805
C1107438777,C2017348166
C409986363,C712513739
C1325045459,C79081063
C2144468839,C1091633554
C300040029,C413434414
C1254129975,C583574159
C423068870,C1282373787
C1462794222,C1570784354
C711435319,C1820701150
C309327403,C1560308474
C503159514,C1602805782
C1710858255,C1665885840
C1542578921,C1010478337
C143852182,C699876832
C1980649901,C474072072
C272727325,C208607278
C1674006450,C1318039663
C2077704578,C1186923793
C2125935508,C1246012414
C1672211821,C369575600
C137276446,C1392103716
C1979256364,C2126251500
C4221164,C856952160
C386184717,C959874600
C927953572,C2014983078
C2059873654,C140664297
C702103990,C212681484
C2117837845,C2034730197
C1664796306,C1316633023
C1967710836,C1602466895
C1623266297,C538852506
C376630444,C184213819
C2126801728,C1561878017
C2095642605,C1375520340
C407101303,C1926314507
C433411935,C1297837349
C1150722382,C913048464
C2147119534,C149102542
C2042933569,C203619457
C1243119241,C1076349023
C1005922901,C1944924806
C397298564,C429951567
C1270656649,C1989659558
C1113156929,C582717014
C1357664477,C27535868
C905696047,C1199997481
C454949887,C13564968
C1582906627,C759859723
C2021700837,C1823519903
C600804528,C1531480670
C2035330218,C971004664
C1903444027,C69569717
C511357930,C1843777616
C1091503769,C1828010877
C1028048878,C2029885969
C1851796965,C1615023406
C634267168,C566288962
C483186638,C1460193381
C398334478,C1731583630
C2027819545,C215890910
C745915396,C570891149
C1451037923,C502778713
C838081096,C2104695538
C959617205,C1562976967
C1004875379,C562736582
C92401632,C671630545
C347509570,C887106132
C971789905,C125624934
C736649641,C649822646
C555513307,C2065500593
C26271289,C545516567
C1511345796,C18065439
C1894289507,C2076710518
C1899725654,C907367827
C1608939172,C462276077
C1624277646,C501262805
C2113806427,C1421205162
C943978464,C277451243
C763974089,C481939615
C1983656394,C565225777
C1221778747,C1171422180
C535409279,C2002698759
C332811078,C512131902
C586526621,C2071221144
C1884073979,C687447856
C1112559463,C937604453
C1608444981,C1806052709
C1347959060,C176676620
C1174300563,C1046551263
C93664060,C1283099419
C755157247,C1566206150
C1015268562,C1905433695
C184024622,C438719011
C643248287,C666831634
C489243034,C1686970034
C1068413881,C1268628271
C178076908,C1508275623
C366028520,C908028341
C1993885697,C2146004193
C868100215,C1672717320
C1183167139,C886984291
C2011182916,C379151256
C1845992238,C1713626458
C1242254648,C1525787656
C1910011121,C570936025
C1783016536,C674849073
C952800469,C1087873968
C683179129,C1555411099
C443939427,C1910219422
C1158586649,C1365153634
C688843089,C775757279
C1119753149,C78554535
C1999462251,C639067628
C1201356542,C694957425
C419496765,C1148174061
C730912859,C1944788405
C911940677,C1292179523
C673818814,C1637980406
C958418541,C2074189571
C341773074,C79454278
C2055771368,C1997758922
C520208223,C1180130436
C619301364,C1451703958
C1057475568,C238401683
C1306906243,C1888957359
C1556119715,C975595553
C604619553,C557692492
C1639167286,C1499004803
C959167449,C2106019801
C339222445,C1157271855
C1422716616,C1109235015
C673905506,C1445541566
C1278961869,C1308504057
C405459856,C862309549
C732157171,C395221206
C1420679950,C2659047
C1128770646,C969622608
C546080205,C2066035844
C13604865,C1165352961
C1849867505,C656909198
C606251808,C1156900450
C520380458,C2130447376
C1822249611,C333935468
C282777648,C1571781323
C119614335,C1680020911
C169921918,C1517345339
C774468926,C276943801
C1911284592,C404708485
C2139777949,C596262120
C754927909,C1750422336
C1402804217,C1907260831
C990051382,C1795376549
C1892373881,C982009741
C1016536939,C125024629
C233876204,C891026636
C1284639507,C1228602813
C704128115,C661007476
C723323255,C1505708769
C1481569508,C1900497494
C923783264,C1859128394
C430008844,C952402967
C1711600247,C421304265
C1246243409,C1867614670
C644258519,C2114491427
C1992877156,C225225940
C933115776,C1935853849
C1016043904,C1733433707
C774708452,C1753172044
C536290945,C940772653
C1502814408,C1154593435
C420536803,C453443849
C1595675673,C985537694
C2046419541,C1800544554
C959187138,C194813237
C665713149,C776523752
C405708237,C1442162433
C787693527,C1219272447
C2000701651,C438161193
C1063921111,C834985927
C1405486850,C94705978
C1900000965,C521864308
C1286952746,C1604966286
C176463369,C261261226
C1267550946,C841984188
C2062649442,C1668461409
C1665301650,C1496344484
C1053832743,C1567079336
C944827415,C968914489
C331320049,C1846185862
C1300346073,C343477816
C863680137,C1860290166
C1697595126,C692711686
C178833568,C2009127384
C1612441882,C762133729
C1765309028,C1230945640
C1364848577,C672651750
C683017960,C1736191733
C1249060534,C1074543554
C1693918834,C1910485221
C1110767035,C1061626564
C1447306050,C1611004540
C1979384277,C2120821106
C1220406081,C1196435704
C356796501,C1041555131
C1012542160,C887279515
C533835082,C2100723886
C924677007,C1951078056
C1061844601,C16948473
C1294196675,C2045025337
C1594523856,C369547655
C56033717,C508000580
C1875007000,C427386347
C1020023268,C1831477404
C936073901,C1739906014
C212512584,C116681559
C1898269267,C1240598304
C792225506,C2040395625
C1112235930,C1606102556
C465729652,C1795377601
C1081003661,C219802501
C739098388,C204952025
C874676864,C305933979
C1017859496,C691218754
C939988488,C2109619587
C1800466521,C1616046539
C1244309895,C443140557
C1863498596,C426857069
C1860426321,C1842019788
C349214066,C1071946353
C163496593,C553249146
C1858065219,C686586764
C842567939,C1133189935
C1682760826,C369297124
C1334382627,C828706794
C1515656801,C1671390958
C1079899664,C81672248
C882034707,C707663894
C1803427345,C401854872
C1887658653,C458955517
C1602530828,C819527582
C1295224708,C1099468894
C179836791,C1047631613
C1359609291,C990907704
C1263109712,C1861723052
C1885939617,C599948042
C1711797832,C1919580000
C1230441305,C2097879151
C2017860852,C2069723194
C2106292895,C1204315112
C877137179,C536133493
C1057583664,C442091841
C746790612,C1338459394
C972469402,C261109499
C1729852210,C519734421
C306698342,C1494249905
C779729919,C508778866
C26671533,C174442262
C1690985108,C923555610
C1427871112,C1344153640
C181857279,C291428341
C963191220,C105515243
C734948527,C1182394569
C1473204004,C821973083
C1264187093,C823771840
C1218420838,C993764611
C593630432,C818615706
C682768976,C1224110466
C744066765,C127359992
C435193776,C817731354
C713446778,C1167445919
C325032640,C164202115
C1938837888,C733910725
C1858110789,C13697468
C1987387490,C806404042
C420687350,C133942822
C496570096,C638335630
C1490407511,C759852106
C1599989433,C2030100492
C1730196658,C2117232293
C822839263,C1541436538
C1239045322,C419444235
C1303703307,C285214365
C793986859,C1049135379
C1108019297,C120041568
C1500281070,C619943491
C860489855,C1507346576
C110455586,C1127820239
C482812817,C1392621690
C643204079,C1204548394
C1169981098,C1237617997
C1759367492,C1296932245
C1294183525,C1827673957
C1610094549,C583893369
C2039966638,C1483348200
C2135347753,C2031368275
C794171680,C383671060
C806348192,C1022292106
C1921462804,C1064310407
C991523319,C1791122258
C605679789,C367837073
C1984346691,C1569501843
C1143802409,C2066603832
C1068360097,C1588405501
C2000252196,C1927657170
C861618069,C2076796916
C1690017857,C1460846690
C900397875,C1482093453
C1057727946,C1416962182
C1529200085,C1307577141
C1249653468,C223767390
C1190906104,C136185483
C616304664,C2059369168
C1384237647,C1564563942
C2042685457,C550910335
C1642353625,C1040728323
C622633773,C1567029030
C2031339123,C2144574632
C132987168,C90160216
C1146407071,C1853535153
C76615411,C2128798742
C1674993740,C1927010100
C219963695,C54098712
C1877884963,C1376995147
C1661218235,C1823787828
C864085399,C207649805
C1568407505,C1953609438
C1074348805,C1635709963
C44222282,C243337420
C918173396,C1915367868
C884855461,C365242741
C1638174286,C1976046950
C1143626261,C1244076143
C606230828,C1911880578
C784308928,C2018457008
C1798088615,C365515204
C2101391909,C1673368206
C1268608920,C269342003
C430347697,C1891465089
C389617853,C1925193944
C1871725029,C1404526158
C1339101728,C332973322
C1660358006,C1629592542
C1028918629,C383143703
C1353120835,C1628064681
C388080741,C989236774
C1298634570,C681330343
C1355121830,C124610747
C937836057,C585678338
C763274764,C1240352678
C1344652893,C1352335405
C435170954,C8514010
C1800640572,C1246269095
C1161971890,C1885335542
C1465972022,C134653932
C1262184874,C1974630812
C110944149,C1112845771
C1397941928,C685696075
C1950962987,C190139445
C1901203482,C490759739
C740784590,C688019649
C912918533,C1968089934
C936918774,C1319576095
C185661290,C1228653220
C1133180893,C97996214
C568220682,C1393341044
C1243764628,C1439997658
C628863761,C1760665298
C841244075,C405553725
C1743917843,C513364404
C1313269451,C1981230380
C398838788,C1988997321
C1123991602,C99725561
C1103816261,C988960951
C1924998201,C724362318
C301854349,C103274740
C632701904,C480880144
C869818861,C407645127
C677320515,C215311903
C1445469507,C793334001
C1100442773,C248632418
C833661507,C217077319
C1636124217,C2117898453
C2010225999,C497321839
C223913188,C1710690055
C957281726,C274406869
C1920063528,C2065054798
C162597068,C600574998
C1090970266,C400196289
C258690049,C1941361310
C655261438,C393318226
C1954943607,C1660510741
C204777479,C2127706532
C1223603314,C1881769014
C1124621939,C642022854
C2022596028,C1791650102
C497451258,C627357682
C1788428300,C2046234115
C1290769739,C759852106
C404881325,C739895601
C824773891,C2089172532
C1676922941,C2032893771
C596207441,C374540077
C1163147956,C1500609818
C499890372,C890298470
C1125877509,C261475217
C764918767,C307145911
C702058391,C512868122
C521420957,C242492525
C1911402840,C780290646
C855799842,C2109213071
C426637937,C1528294106
C1600776109,C2030224703
C916191797,C602979667
C749742056,C154998831
C495082228,C1931245669
C2135972917,C1479704456
C1146800365,C1450474066
C1769482473,C1516864320
C1713543880,C131344128
C460243917,C1179262893
C165772781,C974794980
C569783128,C2010020225
C1408239988,C1045022707
C1055774828,C1951442032
C1013040201,C1125263150
C740117614,C1517831516
C882424035,C1485581382
C87510874,C1314250584
C1868392278,C610674976
C8860683,C871660658
C351115591,C1751197837
C1000286542,C1892926772
C776204467,C1358117469
C1311871227,C1807392859
C580276956,C884102825
C188130729,C987668911
C230324725,C1617427114
C657934945,C561268584
C412343586,C86698343
C1688204300,C565823669
C187253137,C41246463
C1801275173,C1818515619
C1275480125,C511005040
C385472344,C1021438543
C807408156,C996512944
C339735570,C100665532
C194653836,C1509170127
C1479935619,C1774388266
C1537075517,C950975439
C2025247048,C961833776
C570584732,C740928668
C1256744513,C2058498934
C1399896955,C1815988595
C364807522,C968301574
C1106803611,C649412093
C1946149784,C1053160861
C714274169,C486032428
C1155953072,C581373221
C273155678,C1090620820
C577232247,C114234021
C924823312,C1143117192
C1867920124,C1824718633
C620650129,C1085535314
C955163420,C1751848425
C1925442622,C1832442214
C752677192,C1356073531
C2055223444,C1218860489
C926651035,C516257950
C1525955166,C874357376
C300533497,C1699345071
C1784023240,C1488827509
C26402899,C634755028
C2060389621,C122965337
C634311515,C325429429
C2131009378,C1984112243
C1761769641,C1939408973
C1806199256,C615315093
C942615549,C2125840322
C1670077461,C1896758001
C431400957,C1070217435
C838400954,C719171178
C1892241083,C1001187709
C1234952003,C282822666
C1698566338,C666699158
C954162882,C741196634
C878392820,C873868989
C562314374,C954578353
C1754014261,C2093512175
C2073492483,C387693820
C1874028984,C1360610398
C1215217599,C748918686
C1106948365,C477333807
C230702037,C767544292
C2043313532,C720509952
C1155835581,C444946998
C1350702581,C654106520
C1544585891,C739383584
C253473692,C1929559035
C1628927823,C1214726592
C1040420069,C541530437
C578090260,C1237807390
C1863683348,C1369153217
C677397177,C995258241
C1427670230,C1251155005
C2143777094,C1893960543
C462648346,C2018770456
C1920409708,C1430001440
C599935416,C1816546034
C345966253,C795946708
C1053988571,C1798100287
C1358763200,C1048541889
C1706893856,C176239054
C355230361,C328802515
C496464696,C1308103846
C163558745,C1355563358
C1784669720,C1887858621
C1399175919,C1122724421
C1021458504,C151106138
C1556815011,C641103807
C1423555610,C1683825145
C714462892,C314351723
C506880466,C1543707469
C2086777554,C1957383164
C934597549,C690284660
C1521960910,C2005777195
C7081565,C918978795
C250034484,C579489157
