nameOrig,nameDest
C237922266,C2090458062
C1430910793,C1369132753
C1499558494,C1142727959
C488577748,C1198254034
C915535390,C2024490483
C1376818583,C605869305
C880662394,C1486911636
C446106656,C1682192799
C663494455,C1605049958
C1313233565,C127442264
C1260054743,C1871595642
C1772665530,C14365050
C263598484,C577660019
C738437067,C1643029454
C1913792043,C1951668470
C1411713165,C933447595
C1176021356,C623168752
C1176510273,C123602937
C819985731,C1621497085
C166523161,C276480340
C139732958,C54214641
C1321790338,C336705784
C28455677,C434726176
C1874358251,C1470207691
C1182523157,C126104144
C1340516515,C1545242363
C1599295096,C830157410
C1933096270,C1311325237
C1805868875,C392315553
C301617452,C819133291
C1411382757,C1490448839
C303966665,C535848023
C508630577,C101283110
C709021457,C1522114378
C172075845,C983832942
C1305344442,C616820222
C129290531,C132966284
C1096661898,C2084403370
C164150817,C1991068949
C305364707,C869973057
C538045024,C501795443
C1055407658,C806787833
C888080881,C943936274
C1211717419,C1444842411
C1117768173,C1120653298
C695163527,C1596315580
C1006812290,C2087590103
C1320440084,C1429940039
C1636367366,C1564364818
C1360887319,C570570075
C1552779522,C1599747657
C766068061,C1411505080
C579759317,C859052261
C1017466315,C1099308237
C2000781719,C1332523885
C1123196611,C1847558308
C417173867,C1178179309
C401317558,C1303000657
C1346173482,C1737213795
C116286056,C1380698841
C1917648151,C1695231993
C957993926,C2111115368
C247694181,C286572493
C604945848,C425367721
C1042080951,C180922787
C1871927158,C522837164
C1116744784,C1514782589
C525921832,C891529058
C253836576,C860997333
C107387078,C1314417263
C1234035095,C180058324
C1392408957,C1183324575
C2097491401,C80222531
C1146069636,C214670449
C1597737524,C107351992
C1116714342,C210128704
C372286363,C165019815
C802322523,C1274612422
C742075839,C1421590856
C329288155,C1695901686
C2083919,C1459172305
C1010007223,C166811157
C1234237531,C917382678
C1592352483,C232515442
C543857861,C2098154505
C119249595,C2134893079
C1225254947,C722423929
C1561180582,C212642070
C695569014,C596168920
C1918899105,C1522022260
C72395582,C1656113858
C882959003,C2089417650
C830732355,C1049250816
C1124866249,C427133791
C1115964109,C923534712
C1896076348,C659075209
C2145478811,C5592464
C643634506,C1827928439
C1582899726,C565145548
C1486627125,C1732675279
C1993693164,C2112894574
C1333347722,C1419646744
C21098374,C484967382
C860776704,C626702710
C1878536882,C664025635
C1781034962,C1535007005
C1687912654,C294667510
C618525492,C1387126386
C178137279,C1243584736
C601985217,C748299915
C457501059,C457653492
C1347153292,C2020105856
C736885994,C753402637
C69408462,C558963113
C949481272,C1419788780
C926896683,C505101132
C659032488,C515688502
C1379289913,C1203711061
C1464510973,C1213220450
C1361555277,C964798798
C33231164,C853515533
C105435057,C1034519088
C640264725,C774542617
C1541609572,C440466782
C1756530345,C1053160861
C1701288513,C1179365917
C2098901209,C2085571426
C2054256999,C759106317
C6381434,C1775951327
C292527629,C1809157204
C392307128,C1918482171
C1971405142,C93442780
C2102579280,C2075515725
C278963713,C2015761677
C373897804,C1006149402
C1765622306,C1143399820
C42393349,C1816330627
C394523130,C1863695354
C1212625436,C651213551
C1265124708,C1967516255
C2141373947,C2122071573
C2007431124,C459857341
C100723950,C697192961
C256563759,C84254505
C1714314016,C1176310939
C653662310,C1897375185
C655423434,C1022135968
C680300782,C595475558
C1384036657,C1379041548
C637053355,C1465724280
C871975069,C2123351648
C1936983558,C2129796456
C583241904,C1055698532
C76525797,C436246076
C2075144028,C1002244794
C365298504,C300109624
C833586635,C2136779098
C1408030969,C1019765161
C550472588,C1228732385
C314632797,C1522497888
C1140712362,C1730084568
C1967706664,C750828560
C703171011,C72009879
C1640535055,C844604138
C1207007980,C1550604532
C408076105,C1229745294
C1590761926,C1743546635
C656993126,C1722260016
C1168867773,C1637040622
C714801606,C266348997
C1140014972,C2075280061
C1079471575,C2045898288
C839141760,C982195430
C1372417960,C711113750
C253304550,C1784715494
C32708770,C876845589
C1103492876,C655568616
C549944833,C1322169631
C1310100726,C1915738299
C942053155,C407825573
C339513150,C430920400
C917741822,C1880907151
C1559704896,C1307464259
C2084447263,C1984920024
C1221577037,C881979965
C1540625017,C177828360
C1029334775,C1142098871
C409443504,C1915842944
C267476118,C2130474976
C894935638,C1490127735
C1275894467,C2037958189
C2116877183,C1295392590
C572855216,C996497627
C396981004,C994129217
C227896099,C1432748319
C1749492800,C243133254
C1057475398,C1966675413
C1540293590,C523662224
C1000648948,C1349230780
C1442811741,C1653791292
C1915306619,C740265038
C1364930139,C254860583
C1340475284,C1451184670
C1716186194,C86079194
C1581793402,C544439763
C1449759774,C842965548
C701293536,C438192919
C416658167,C1686819287
C75655687,C1922397360
C508676077,C1773865133
C1355609124,C1179673048
C1698412224,C565957561
C1929259570,C1791300596
C1644229935,C421925382
C1431978143,C1260465534
C1844408642,C133568979
C1849911671,C820678079
C193937437,C81847230
C207005515,C59480907
C724005670,C1384475089
C1234397187,C335512181
C387830472,C1330397865
C1299126947,C1111436718
C963771992,C1043879096
C1810909701,C1422462989
C302140961,C1119927391
C663610560,C1108019496
C288902487,C293911529
C2029100311,C1286086796
C2013443950,C1357618544
C811726666,C173656023
C1785976205,C164799505
C1143629518,C48297071
C746830252,C244950406
C559500788,C1515219798
C825155981,C1215418557
C1768818725,C183020908
C2113240519,C807087738
C105205745,C1835829857
C1075962941,C1000004940
C1494737724,C1043316571
C257603228,C1395440953
C592202305,C640389679
C683947420,C266738284
C2012292825,C1493064819
C1168002308,C1100464468
C2013366073,C476221711
C784746683,C2096603634
C65230690,C1924924914
C1847992508,C1729022940
C615941853,C1656761227
C661393978,C562269550
C444393142,C1802069692
C1157629573,C851989915
C1427169430,C1675945335
C313181644,C377957453
C1386885573,C415161662
C530630636,C1984276888
C1924943597,C854855265
C1927120844,C1474397380
C1100756743,C442167675
C365845592,C1144964860
C2014225756,C300182459
C1910736551,C1985037895
C1637493921,C1891540990
C1031190006,C1621368800
C770454290,C1954736689
C1079467702,C194783153
C1889045817,C1627318608
C2018074585,C623308483
C879855457,C1383112954
C1311362487,C287719610
C2053922830,C145068942
C1223249677,C1647509224
C1880851454,C883664835
C1893706815,C1648396576
C1772805690,C1422657841
C1798923557,C85596850
C1192304591,C1610762623
C1243807046,C1832580921
C517327232,C108843110
C295393848,C1859674969
C1507425051,C928633500
C129048764,C2013504279
C18606851,C1427378244
C1307813463,C258510810
C510854793,C1772633198
C749811754,C625298082
C392849493,C1688583885
C311234480,C1895269207
C1824346318,C1186175684
C1251257364,C80987000
C1027351178,C90587517
C715096756,C1429933378
C599244062,C1420396115
C323424331,C876883658
C1328761051,C1366830412
C435153323,C33201139
C120518853,C729545528
C750806307,C1854363800
C2036372976,C990998693
C530876870,C343832413
C1874637351,C382609557
C1090141070,C739131431
C1028188532,C1284299092
C110738850,C2051986994
C213785308,C22710916
C487159438,C738956854
C1735405330,C677288556
C751823603,C2132023859
C1348173132,C376865824
C103865551,C1266637319
C942614285,C1485642020
C1846474222,C1204143560
C1108261152,C1571866856
C1723799943,C2114932244
C768508606,C819403131
C212426125,C666339947
C1362977744,C1742928455
C537180925,C1623782441
C2030442289,C766178393
C1057323177,C1050768030
C85766010,C998911044
C13254262,C2069199801
C1237061313,C1172028322
C1575548783,C62220001
C1039135959,C1105766829
C1812419730,C885296140
C1164219861,C77740137
C1605194137,C612755869
C489054199,C1898461435
C1272130309,C987337685
C720946583,C519674484
C535591112,C534062598
C815416613,C1637601268
C1648614192,C1154466202
C1915583917,C514184548
C53655356,C1984348997
C317705111,C435184676
C778154307,C348736183
C1779286916,C808403331
C1146162649,C707721902
C1693564235,C1213840392
C240729019,C1967381438
C1419674457,C588727704
C1876055564,C868912195
C1266770656,C545217019
C829778700,C1983723191
C1299498028,C723898004
C375476484,C140340168
C206988751,C1069895026
C1734903245,C1623317691
C206498639,C282926755
C272327347,C1766035142
C796656998,C60054356
C211397545,C792446294
C2004237798,C2059825689
C1016325953,C220391448
C1930138240,C1733044661
C848214955,C570630734
C1959864593,C823090905
C1465610533,C56496053
C2028693212,C640186620
C1073727881,C1564382465
C1109124806,C2116520666
C1093849618,C1925415922
C1943332705,C1998233494
C1057620539,C1533525756
C2035425719,C20663831
C779203782,C1214246548
C614949318,C291457794
C9452761,C1127612996
C1506528226,C1486224252
C949296524,C1677917071
C1795941112,C1757606800
C723447602,C2007888588
C1263493757,C1403369347
C492203168,C890692675
C71211644,C2006903091
C11063238,C698238252
C30570497,C559386445
C1437145411,C179239461
C1242475017,C1813141665
C1620595120,C2044199427
C1029713918,C1837922574
C787797194,C1097136315
C341764015,C119094102
C1659590391,C1323591300
C921785930,C1693181403
C154542757,C338360949
C1106049044,C246086722
C770863496,C5513696
C470624098,C1784460632
C54220368,C678244145
C369906859,C467412674
C561261796,C684994567
C1140721625,C444235227
C519505317,C1547162206
C1074126098,C1821092338
C67299554,C2043904629
C1726996045,C866936580
C186325734,C1433767168
C2123343077,C1345063038
C1201091970,C1947467731
C2132650367,C39265904
C1360952102,C183344926
C631028221,C2034522428
C1540994025,C1391811191
C1226682300,C1053934262
C1803037426,C573209336
C728446257,C160697905
C1027317070,C149887086
C436184346,C2095126959
C872035181,C1746808729
C1103776414,C1019352992
C544894468,C1428874286
C1028867569,C2063922811
C805790504,C503947457
C1866065356,C150646799
C1176575023,C1872528082
C1346078136,C920974804
C1672875453,C1295885915
C499286546,C1993178637
C1405887969,C1506086814
C1599499365,C1923705343
C207509975,C1946029645
C92637276,C1205589483
C936662560,C300354811
C1527587323,C603533580
C635653036,C675105422
C210628644,C441802062
C427672259,C499359059
C734866158,C1313773810
C348961296,C1139728583
C2007200893,C181553674
C12573584,C1355921443
C1114049331,C648212460
C864695637,C2027623027
C1600565189,C1202227635
C1393499055,C1787913184
C443830135,C446725935
C680383464,C1014713468
C1636706963,C1279630445
C2110811591,C1330338690
C1201988387,C942060462
C911480025,C712995883
C30212415,C1340733414
C986193978,C529990470
C261172273,C1673497915
C571970682,C795702734
C100251873,C70807659
C632131672,C266352984
C489339712,C693552978
C1195674528,C564186091
C1359652186,C1853096342
C611919748,C1599176177
C932881801,C1508114076
C1731918614,C66631085
C1945686022,C412475833
C205678855,C848624418
C510820580,C1213812186
C368152255,C1756449588
C35729558,C1554299559
C11035830,C963804332
C1198696285,C889298426
C380031207,C2105998761
C397262342,C864210768
C838275297,C808894536
C146425596,C1811883521
C69638328,C371851743
C1179337014,C1917998140
C338746646,C1914033700
C684273233,C1574825153
C1558991720,C1074692821
C1369368769,C1772620812
C1916833031,C484182094
C835700682,C417534486
C559587249,C1787901320
C551591193,C1898800293
C761493056,C1495357594
C1074056051,C1094271779
C157228110,C899667992
C317455273,C1047173760
C136611573,C1851209884
C1862816964,C1569294399
C1357135137,C731236991
C1312875974,C1282219807
C1887645662,C638473168
C746611387,C1387460501
C1576816447,C574833487
C349958035,C303529489
C2110775049,C1091071142
C1391853489,C535285535
C1833949031,C113186893
C1142454042,C282582765
C954308578,C512423010
C991390235,C2004947954
C1757225085,C829614520
C1555025278,C1488404045
C487625006,C950395296
C1027784879,C416511866
C786793753,C1868826498
C1968493578,C929732976
C1818154412,C198126951
C545037605,C1971398428
C410175567,C47210531
C1263905743,C882274992
C1362945212,C956370199
C359521803,C1513541193
C458447961,C1194535079
C2109638447,C2112694473
C1267828000,C611264557
C813139935,C1902694486
C826782748,C584610104
C952748772,C620539824
C2134306904,C1952285001
C1936967966,C445111556
C2140697656,C2015818264
C158339013,C1287919935
C1091340931,C1438541487
C752521349,C798496666
C274667666,C1805818496
C433595259,C116818043
C1009117777,C1096461796
C1576283877,C1732272797
C669035869,C935212159
C1710836453,C1776209125
C1625853169,C34102244
C575569631,C188838482
C107340131,C1538500916
C50028767,C427889124
C198141318,C559008946
C1520847526,C882556885
C1944180328,C340480558
C709213523,C1184989162
C1515589320,C2086371925
C852335710,C200642806
C1340231417,C1612176321
C1212865907,C1574718044
C570469116,C1481990868
C2096233870,C885587073
C565829999,C469524091
C1065750894,C1890613769
C1838697493,C1856914460
C607048234,C125677176
C851731657,C1018368330
C1331873259,C614915809
C1532003947,C249532943
C411363758,C866224761
C1383462856,C1023112976
C1442101035,C989642885
C203277684,C547345089
C1354178555,C695037302
C2021267956,C1052782474
C879543086,C305362457
C327762540,C454858281
C1983079293,C1758501994
C217108596,C1751506684
C750412637,C2130979494
C1319213889,C1356472743
C605042375,C1445644310
C1917350517,C596784618
C1620357409,C744183306
C409718027,C1309568249
C1394789614,C1366167688
C815448467,C1506239309
C1896427831,C464798935
C1283648615,C230533040
C271811875,C75144150
C2004798240,C1219149182
C1330039921,C1626286346
C352116778,C1779676475
C418018571,C362352326
C424446717,C1806288490
C1620109537,C1329733934
C918468194,C703998020
C1288181960,C1582048997
C949569444,C2075558455
C1505104001,C1718017640
C168079775,C1261546530
C267240674,C816736907
C776682740,C69605571
C319714411,C944900274
C1877005963,C171980631
C1540420500,C1348875309
C1656018245,C2126000026
C714567425,C721022141
C2114683749,C781552024
C992673466,C153135491
C1661801994,C547328121
C475794434,C398526932
C1026998563,C1598047990
C1657848232,C437130238
C1252836638,C2086632288
C817936102,C1215505718
C388121808,C1847113473
C478633031,C1125982779
C1080297573,C1694643473
C408425977,C1282617273
C458273883,C1909774841
C71750537,C1892164412
C1133054974,C1405025915
C1844307165,C270645339
C2105884525,C231469890
C1937669021,C622818915
C1038063548,C1467184287
C1005780578,C2143765741
C1172463517,C683832946
C978240894,C453923915
C551734056,C1758516895
C1866259431,C1109505672
C721527096,C1375477843
C108630257,C1865083017
C1303640793,C2112578501
C1350894447,C1451303193
C1221185562,C880265832
C377489831,C599006124
C957752556,C485393686
C713582204,C1855337281
C496595454,C2014105033
C580936876,C539173994
C193162096,C1514820556
C1466958196,C552641033
C1852878648,C1970054819
C985097709,C1595528174
C1908498522,C1181958157
C88503593,C465261559
C1996587030,C10652912
C1482542903,C1028206725
C1828168574,C1879305069
C1685788742,C1362931816
C1091777640,C1220025796
C2004975370,C695973311
C641519319,C2140758958
C448355198,C157357716
C1112644661,C732543316
C1045742170,C1000156006
C2128542001,C100359329
C778841919,C1044441557
C1214267827,C420175275
C26218307,C1256410055
C235056290,C655391383
C2067912447,C131026380
C1884994444,C852134300
C1907443923,C400187219
C1791860219,C886284769
C533612659,C1870775973
C988612317,C1966002811
C1105274499,C712631534
C1204115713,C587223907
C715463770,C1817853550
C2016160829,C1544337918
C808568965,C1346938145
C2022382921,C266021244
C698208145,C200077048
C94869956,C386199585
C317876186,C1239241753
C870930448,C2061983
C137937326,C1201429789
C1266226437,C1606406314
C481457956,C1657974627
C490771150,C1416065856
C140076439,C1191666871
C1907915355,C973770850
C50938325,C1985579290
C29581775,C1562023128
C1741888717,C2129302058
C453957553,C876413693
C499008541,C1138660234
C1679264525,C1772186351
C1788635035,C1085371908
C2102886844,C5348521
C248111801,C942308585
C1681990896,C1523948096
C916412259,C256100884
C60708942,C167221928
C1341534993,C1308102919
C763334771,C541643549
C100340490,C1741833388
C1951819731,C659021904
C180792563,C680794026
C1542150608,C2107266392
C106259172,C431554147
C1098577154,C708777685
C2128898282,C1321121465
C2134940479,C132258136
C1387234417,C1078140121
C1156299203,C217884873
C420821644,C660565191
C1652020210,C1836157794
C1289052097,C793844023
C1432998457,C694377304
C1704481602,C709970532
C967631936,C1669946782
C1600233443,C462518189
C1384130701,C1714712452
C900433603,C287150429
C1889814907,C1106483118
C728597821,C607800383
C920754209,C1563139391
C1474973953,C1395138044
C777540657,C438358559
C965579639,C945334355
C1592342062,C1622665424
C1764341796,C679506522
C442977198,C1088988121
C1272533714,C499172646
C757773375,C1111997153
C853383573,C1625640855
C610189479,C1810420763
C2144962237,C1419358788
C962359012,C1949232735
C865949114,C2071806679
C258405535,C971545795
C1186285652,C442198073
C102331691,C1044906352
C343257206,C1891834647
C346167747,C681488240
C1857643340,C352447603
C739468107,C2010000583
C1982814951,C499066189
C1211168478,C2026078501
C879103812,C313625716
C358233953,C2103703197
C422494031,C1517900748
C1457994930,C1678018500
C1392444677,C1931082665
C375050500,C2122905111
C2061680711,C744183306
C361718021,C137230181
C1072863644,C1678137294
C2145430935,C520742159
C115045551,C1022256767
C199026794,C744020030
C1366561830,C1639505708
C1346618158,C464057316
C824651213,C175261627
C900727027,C2126945786
C1218854152,C1830114658
C1635620258,C401138689
C1390481841,C423907983
C919401283,C1390612421
C463794007,C220796695
C1719905061,C1310149705
C563726354,C1849997639
C2125285671,C1838188853
C1939887709,C1985322716
C56858658,C1733622516
C537893853,C1758459168
C1400046900,C856934225
C326799464,C34667778
C173686255,C458606207
C741904236,C1718131652
C1016160383,C1670523748
C98438782,C1451678926
C1047229238,C548725854
C2081176787,C2006372337
C497902750,C57963809
C427724097,C334680634
C1575482997,C73533203
C1422600978,C1756383540
C1237173609,C914339101
C787264689,C2144451021
C165526152,C178892179
C1078229963,C87796133
C1808282561,C1623365620
C541743925,C142025190
C1151839310,C493024105
C1325583399,C2009221938
C680304907,C21705680
C1452575082,C1038100083
C2054006546,C106303416
C601304972,C618155287
C1855870468,C1018285761
C473124196,C1909264725
C200359111,C1973538135
C297851258,C212161362
C234001200,C150699107
C195868551,C1826869954
C154776881,C323245416
C514176613,C1887926570
C131587474,C589642944
C711112069,C271348737
C1696831591,C107759523
C1207110696,C82695556
C896407770,C2102577514
C1408363679,C1408632140
C181840721,C22511222
C1436251247,C1114367477
C284561102,C464423872
C1287621979,C236476279
C1938570174,C517522749
C2109342124,C1773739695
C1570435243,C118204989
C1837067030,C90439172
C2134699212,C748930605
C1752674279,C630538459
C240544260,C1990129476
C1956312439,C1319292505
C918424431,C529380177
C479448302,C959497014
C1247107239,C1566600298
C351524962,C1928802255
C1954757179,C787510461
C657980975,C581202759
C2042272385,C1171695171
C1325986726,C1340320770
C665216377,C335569168
C74040572,C1352224973
C419603044,C1206668012
C2010223904,C1132457083
C870426460,C1876743315
C564854841,C1627859602
C628113958,C218325272
C1584638781,C1055031127
C1612070120,C258728843
C423969307,C1831866680
C1048793703,C454677500
C2104110281,C2009890833
C751480560,C119290156
C991436048,C2090698318
C389571294,C847705835
C1063278819,C685113033
C1312090118,C1062851866
C23900278,C371152829
C194594225,C2052585158
C1929617042,C620056343
C1018793515,C1040071021
C117036005,C2094566795
C673799820,C1057055139
C748409565,C238362407
C1658861316,C1466593663
C759759179,C511908429
C1324506097,C1140321732
C871347740,C656698855
C2123045199,C1169233308
C1723510887,C1158064761
C946932334,C523325010
C638663186,C634209424
C1413251661,C1377179857
C162362365,C726060856
C718068168,C981268859
C835457529,C98169607
C2076992256,C539345548
C311833835,C1878894832
C633528568,C1699373401
C269232024,C668107204
C2004846717,C654284278
C557401969,C1258514108
C955252133,C248140177
C105161467,C382175144
C1144147316,C1921861290
C2002641234,C1370106726
C1092724376,C1993082648
C1734274541,C1246142195
C441276068,C173991957
C101751172,C178238251
C1254746808,C1365915529
C1525172105,C1148435881
C719376902,C818915563
C683586151,C501512759
C765923810,C712974925
C904646608,C956058471
C431442825,C2147076012
C1153957714,C1105357919
C1375391273,C126129101
C981733001,C2056532172
C424468819,C466577279
C1653256263,C1865161038
C1694933433,C409311292
C2146175958,C1559289834
C30681857,C1239114523
C854511242,C938837238
C1517030441,C63908649
C1267044765,C1245192492
C1245722620,C1202997589
C810220639,C1761372592
C1039915531,C1237554787
C1360230526,C1273241683
C1073612594,C1536976097
C1129760190,C71360874
C106680101,C1979623160
C2060370263,C1409353458
C1645439821,C874687193
C1782136636,C1104732957
C1288041187,C2036963709
C1501751665,C803310754
C1658658610,C1424342775
C1670347254,C1888594421
C2146444134,C88667982
C1305811457,C1496817314
C280103566,C1224747532
C1863120901,C191649712
C1163398656,C387053565
C1388443655,C1070900575
C204011934,C522648260
C1042751574,C682954619
C998904220,C1683741102
C1725355818,C566698125
C771307111,C1916720513
C710645278,C817622325
C1094083640,C782738554
C294225075,C421990098
C1973932779,C241104317
C62538023,C64435671
C1902113484,C1964738933
C741235784,C693102136
C1742070700,C1507017929
C917976328,C434313717
C946890880,C610018122
C1726136282,C1403970096
C778237993,C1037285390
C569546648,C1974918307
C1710465745,C195387491
C1831066,C976497923
C838669463,C1517247945
C411054199,C350191027
C405134676,C1031514950
C1097714858,C1546556382
C1588433807,C1054699382
C2139138138,C1900795075
C1004404849,C155181010
C2117685345,C820463784
C878994294,C1863612228
C1245172047,C1100191071
C1844476632,C1196836394
C976611537,C1873269915
C1139257920,C1474866579
C275494993,C101225036
C1178084151,C1594546946
C915314093,C875704637
C1008155458,C1017971216
C1576973236,C1136457853
C921334439,C1497264261
C165235865,C172437590
C210873291,C444870547
C618318590,C639891956
C1103162248,C280244227
C46058157,C907036056
C57734850,C1364187754
C1905213800,C376502122
C936736890,C1211499507
C1137321871,C1908025446
C1200099282,C57590742
C1275564618,C831752752
C1279412077,C769157874
C418356913,C2014825907
C685585241,C1005998669
C1568756409,C1239641785
C1841152081,C984127838
C1860709581,C1839466662
C19069164,C1030297730
C393385859,C1629342276
C741326615,C1492344323
C810634823,C1822019585
C1127828776,C82504970
C1910065266,C189719846
C551523929,C953762287
C440850291,C1741928119
C1947201495,C874922610
C1585159734,C1552467375
C471952020,C1658393750
C1479704888,C1696461302
C1154402898,C1532686039
C1644155087,C55062744
C1600293648,C834335060
C878605922,C154706217
C1332138026,C1028670339
C1150424094,C1216831970
C1819572286,C1603802034
C1224718470,C462562706
C817354411,C306545802
C773534270,C1414900304
C1680875076,C1663967686
C132358369,C732917513
C775984745,C287580060
C1035762520,C914467664
C670878556,C1854448921
C1669468019,C1945730332
C916820171,C1431138011
C838710599,C835067971
C1019242001,C88914737
C1818352545,C965521270
C1797429880,C1994103573
C254354604,C1374388517
C235142061,C1024579623
C1446629271,C1409447213
C1291201800,C572246673
C246521511,C1586219627
C1828966161,C700145869
C1173004815,C41339864
C1167029134,C190313994
C707823987,C691671191
C1744505332,C2082465989
C436446745,C96407452
C1792800831,C846177864
C1208748915,C983559956
C1016986915,C780460764
C217890804,C1560220398
C1337030620,C809293654
C576671852,C2085490323
C1880750969,C687497625
C251313094,C1264809061
C1464455053,C366957890
C1540068090,C1857152426
C991970719,C2073626044
C172147403,C26597562
C291462945,C584418748
C1999069102,C782860487
C1318252648,C1784783903
C1381644267,C589952474
C966253782,C523154252
C1954561637,C2031963738
C759730477,C1490505903
C783158784,C1114054380
C702023279,C1995792625
C1374087142,C1201046966
C1085828320,C2125840322
C2110270843,C724294587
C695466126,C1000354892
C1530206460,C536178983
C679677638,C1987394840
C1370513081,C906349283
C2115903678,C43203392
C22691428,C1459522991
C1894052272,C1323560191
C121900995,C12805432
C1896632884,C1489484168
C1872846438,C1881986939
C1864059296,C213681940
C1513669960,C1364534901
C1425741691,C840541316
C1280878753,C1717694715
C1836172109,C1813680415
C610371217,C21122493
C1164769565,C1276424637
C1291345073,C856682637
C795907528,C901440718
C126737337,C402612335
C629894724,C100886246
C723039120,C1005478043
C15580654,C64191113
C1775566425,C722672720
C399721577,C2002932537
C2042224944,C326404144
C349577508,C2002914597
C1514025937,C90165268
C1426072298,C135368110
C1770628512,C1877579471
C570074608,C632030061
C747510068,C1177249009
C546051679,C1383026201
C2022227940,C178445190
C2094425411,C1443194167
C422733006,C1640624180
C1680556552,C1575913066
C816569510,C709252715
C1354578281,C1487629747
C1616397290,C538611813
C1860918349,C731598310
C1127905112,C2135546223
C649521167,C983287259
C815359451,C1464392578
C1049112320,C2119518676
C870804476,C214187874
C2106755141,C183264979
C115248529,C1610433146
C1204713583,C1462005728
C519566152,C1274165520
C292878043,C31775556
C1078955792,C294651482
C1078776440,C1556435078
C1688986858,C302674083
C1953734473,C749979482
C1224260056,C830986070
C1845591469,C541412493
C1438009395,C1439457291
C1029119003,C1411172970
C820794384,C932077785
