nameOrig,nameDest
C63673458,C1755575530
C84467247,C624338721
C170320403,C981098024
C1925639573,C1268451896
C1795559676,C1674575590
C1265255671,C1633923258
C2026495518,C664618517
C1099936379,C122643633
C679520921,C193251364
C1799154958,C854678265
C1453984637,C1098119710
C950078569,C1664756946
C2111323283,C2078312720
C1527027184,C1047732919
C642316716,C864177631
C933936002,C1647424861
C509951296,C1830709954
C1836949647,C1068372324
C203010325,C1362883144
C1854766527,C638208853
C1496695315,C495102090
C1506568290,C1238766335
C404552535,C2132761943
C494472558,C1041186954
C1789616520,C91410152
C1352571847,C694737898
C791086272,C393851974
C2053144119,C967794922
C1274472402,C582286208
C1871846856,C1458009008
C2013529598,C680268684
C23878927,C481401883
C2111369863,C525677439
C412929410,C1337836616
C1134056368,C616604835
C1967397119,C867862274
C1928728019,C1168291077
C1160889116,C1775631727
C653296049,C1848904242
C1838321488,C1815990873
C1801130520,C1932440480
C5468379,C400187219
C732432278,C1446423249
C1243469939,C1205626863
C333559217,C1978628212
C1131746363,C1430995445
C1748125405,C413966770
C522933519,C1495157061
C498498940,C490070900
C266283200,C659637856
C297174387,C1826344570
C740136471,C1301064482
C1365053752,C174595639
C666024699,C844178907
C34221667,C886771706
C1114094875,C193453319
C2072686782,C137741587
C1239267414,C154927490
C444071480,C1490061136
C1703347976,C820854710
C1269191750,C421360178
C1864194668,C1058182115
C1254027145,C1392646379
C400301713,C734639929
C1847684168,C366836043
C1802147290,C171662958
C1444277657,C223091362
C558520668,C1250674052
C1147941393,C2030369851
C2065152771,C34231099
C43514077,C314657395
C1902428522,C658883769
C952368431,C2064311715
C842561160,C887030267
C991772562,C1404991210
C1112773917,C1142911891
C1381394680,C1268062244
C844579353,C1336104429
C1772179623,C606834497
C1170116962,C155328862
C1900180596,C1648476901
C1738324890,C1851675286
C853123758,C1284984569
C1203777548,C2014372138
C2422649,C1619684291
C590453837,C576880404
C389413389,C42740259
C1474193849,C1075998334
C1517666551,C967323677
C1480450200,C782765419
C1381981747,C115551155
C1423190144,C1973807426
C1361925815,C719255725
C240768447,C16862054
C495688534,C1250461309
C1054245128,C757172950
C461929988,C301599184
C1103136052,C1355798901
C6463601,C1400262960
C1025573470,C920871220
C596905726,C1469248112
C510956969,C1995087313
C1288698157,C1212659422
C749770637,C16925217
C79298495,C921648335
C1006811924,C494935776
C86973926,C1161859397
C755756593,C772996936
C1711581224,C1195545586
C1341613543,C2020841482
C843743698,C152985486
C1078107084,C123956189
C54803972,C747158194
C2003352534,C1271612001
C290124024,C1813415969
C1166181862,C139046461
C1729378124,C1133459629
C1427150451,C1798895116
C320561433,C358945794
C1114073897,C1874399453
C76520062,C940159462
C1442658194,C1658673702
C497457053,C1246817775
C1620655821,C1489541438
C710966788,C485122410
C2140112694,C1286275377
C1520257729,C2143729097
C1465235493,C1935116453
C19446567,C1766571951
C1785272327,C697782178
C1519553737,C1013649080
C553423662,C1246472493
C1682564501,C744559893
C1178755131,C2006125363
C150489342,C1324063237
C1280958252,C482964830
C1729625727,C643646528
C847317278,C1174879683
C2020874248,C1561087993
C2052462741,C1981650697
C577435046,C418170039
C404345100,C1976420552
C1089814111,C981346776
C179115108,C1855040268
C2141128530,C873903397
C702031900,C98911972
C1077345470,C1087955840
C584765160,C576217302
C1966085405,C2145689287
C348450268,C1888570428
C804089187,C1832333449
C209343478,C165862049
C1032999430,C7828121
C535627658,C1905290599
C462449086,C1191633440
C1775622346,C728845306
C557043720,C1252244845
C271146325,C1817141488
C1816220980,C468136720
C103192798,C118084044
C967490434,C1883035739
C1664322071,C86740653
C96312240,C1113398892
C930026417,C1593412865
C1534445685,C297758841
C619287102,C829413774
C1298201864,C373800899
C48078222,C923813668
C1998506944,C221954683
C1195915049,C1710489339
C1410494102,C1012937239
C1714595967,C751683391
C688576967,C36471700
C363509809,C1210230709
C1376457420,C1968492226
C554252706,C675271811
C1580341413,C1942579655
C513366114,C1638372110
C336507919,C1962475063
C2091014917,C347729412
C840667908,C1883161541
C1721075565,C1063170553
C123402620,C255845361
C587592529,C1104375301
C986961541,C2079429474
C181488074,C1656846870
C585425406,C1739734404
C779551112,C1660382670
C171220285,C1755901631
C178985640,C1646176699
C256237842,C749073393
C430496307,C107578107
C253001027,C1256268231
C747640657,C1419794148
C1854876780,C93949601
C676558622,C1407860832
C659887243,C938227617
C1966376994,C621465859
C1042112671,C854789580
C791090181,C685263128
C2053352565,C216620307
C741622834,C949291391
C1751156691,C1206337213
C1134849848,C1955857954
C2023154520,C520886858
C1476188129,C2048672473
C995003602,C6169897
C1534327084,C1166360416
C338709817,C1041505921
C625136513,C959199679
C1780868071,C418203238
C786156822,C2119524338
C1962149968,C1749713332
C2074071713,C1862127750
C1268849678,C1548511981
C1822219641,C1140566665
C116420621,C1535887452
C2061960911,C1692432405
C464649241,C1887709639
C850769194,C838604277
C790211685,C230496973
C673434751,C1260192886
C414726027,C443919992
C55130966,C263169431
C1511276763,C1358597912
C549187899,C269981020
C908598473,C1750125828
C1367672281,C564315002
C693258457,C296601788
C70450642,C1388152464
C381359989,C1656900908
C1862208408,C1245689449
C950730095,C1371770099
C160972384,C515197135
C661585710,C2104929853
C581257228,C553569769
C911071122,C727808643
C626258835,C524632299
C837585429,C1033269409
C1291195752,C19898321
C1366814760,C730821725
C1127475604,C1443427269
C1803587854,C576964585
C615690720,C1393245441
C1866511114,C1450171037
C625917863,C2144354043
C2050695467,C1086383182
C797372767,C1839285522
C2107301383,C1400988925
C747614331,C2007961245
C22286667,C1039352835
C1351181682,C573600408
C1829800534,C1810929736
C2029143924,C667024560
C675288846,C1100493291
C1774206864,C848318964
C1669179991,C242882081
C770216177,C1633814225
C1169954403,C1524187121
C1240634088,C85743834
C1196668563,C686728214
C777374096,C840124767
C1047248526,C1891932276
C1264381275,C2044348891
C1255701040,C763784736
C1601837202,C958393485
C395170906,C1369121950
C186897825,C1912133947
C1841822132,C1741836847
C1660908788,C1635981254
C1756698648,C940678726
C1159355812,C634287685
C263811435,C1572711363
C1327593039,C1232839336
C1540298815,C1380747352
C296989522,C1495519152
C507026209,C166753568
C1027233785,C1709076952
C1839671597,C879819993
C236586,C1609929716
C1210123894,C633355888
C1922171909,C326088586
C1819109102,C235279314
C862819341,C1053618974
C1988465023,C1243430105
C1448337300,C1223113163
C965211253,C2038710690
C10199144,C1687508135
C2019455262,C46188455
C1044460430,C1405105449
C666450918,C409438866
C1289024241,C762638261
C22849376,C410068043
C2129481077,C570856275
C973379291,C634051834
C2033650878,C345637447
C478128827,C767496558
C2007912877,C536927430
C1144303359,C638571120
C841975946,C107227849
C1399117318,C1151830195
C1447216894,C2001489561
C929094047,C1311984279
C2034592801,C126397610
C216289769,C22001470
C1288770493,C1266361197
C2102171545,C162912364
C792385653,C143732587
C25145186,C576743001
C1173821451,C1548713699
C957094510,C617052356
C1892905656,C493335193
C46324903,C1346301846
C1116305536,C1171356654
C1747240750,C2015723206
C1787369738,C1871301260
C1765522787,C1926470583
C62039858,C880093008
C1306594781,C1704886927
C1870793762,C361132869
C1533441044,C1135558584
C1299956605,C1899451498
C145862890,C932529800
C1999462082,C1241488548
C528700135,C1555470715
C217057857,C1594033929
C163827157,C682484722
C344279393,C1438479249
C286537084,C1072335823
C498763549,C1048775844
C176184346,C568389897
C879809130,C1119564849
C83869261,C1114436169
C1639965061,C1318880526
C1106715412,C160280018
C1486725054,C625399466
C511179350,C1783650372
C14320596,C794914894
C2026762072,C1638867988
C1285160848,C1426873383
C768308007,C1487923738
C681267824,C479143553
C2128276227,C1006781001
C995274049,C570100197
C1299624775,C1527870670
C1057775691,C437824204
C371660378,C704814119
C951163258,C1099107305
C1084619168,C1329392155
C486004679,C518512126
C852268997,C1883201664
C100836015,C1747307411
C1770332982,C1037284547
C1273923630,C1227601513
C499797033,C1943444961
C240026341,C1728559226
C1318231177,C2126988635
C1896010381,C614599435
C1125779494,C451906289
C1954711568,C2018147757
C1556388324,C1346662583
C1534597752,C704307956
C1538201788,C305943078
C932329279,C2068514319
C469985136,C30985978
C393276346,C1441371757
C1805324708,C1665209545
C1878194940,C1911241296
C1749891221,C1776307552
C2020614941,C388128193
C1272253318,C293630291
C864562458,C1223069595
C838869614,C536216641
C1267832824,C1403390132
C679160887,C1384788176
C1516844255,C1300257604
C1774808750,C1413280399
C1723331119,C934118448
C57496151,C2052803296
C460846866,C1025678359
C828766496,C350567165
C1754940329,C2029338316
C17586951,C1118694551
C627569491,C1994560715
C995471910,C624223517
C23607790,C66293232
C1658822311,C476773396
C2025329860,C167207639
C1860853111,C1801585408
C781037069,C1580364156
C817440733,C1713794884
C136252218,C242458816
C883097259,C753805046
C1998373876,C1037387528
C2119436584,C42333199
C27344983,C2111602555
C1437362311,C74401661
C353970657,C423039081
C1918436160,C1251002267
C395589644,C242881641
C2128143737,C723602403
C930004486,C1313950861
C1081627133,C611611332
C1579020942,C483777938
C2034061095,C1375476718
C1242230106,C87438588
C1962225770,C1799423560
C469184049,C817731354
C1509474996,C804311304
C748576730,C1910967341
C1341535310,C1466851810
C669331111,C738630612
C396951651,C365932573
C1665286620,C109137074
C2018106568,C634502879
C466902686,C1201053559
C191921318,C932258376
C1314259532,C490422129
C1630998645,C111258334
C1479443043,C1624195942
C1353924748,C1609915362
C780762292,C1015137341
C2003068328,C113802729
C1542839485,C988180502
C285753455,C1146890340
C1954673190,C895376277
C538738747,C1895901243
C1442422961,C1333993912
C1328418281,C392673430
C628669550,C124961136
C1888647117,C1390675659
C254692779,C176770909
C1019268376,C1772260170
C8009638,C1955884962
C1067493145,C1508316375
C1673411156,C964577060
C1768243631,C1219149182
C679122784,C1104502107
C2011230362,C1771025839
C126160869,C1232195831
C2130760708,C151214763
C1105234840,C1443194167
C1481606182,C1466997788
C109430209,C1420852737
C1040493305,C1956390110
C1696798476,C1593113608
C391569533,C81343106
C627507529,C29132664
C360859664,C1656214751
C2096865518,C2077026990
C529367134,C1806334684
C1157427798,C810905095
C80630404,C164822865
C1291178040,C1427932102
C2050941652,C912357912
C1909417582,C2091670756
C733771568,C1097594768
C1442013573,C1811840022
C316205679,C363475076
C433534736,C1892416088
C172246639,C1496041285
C904913617,C1398497267
C129376400,C1335892401
C499120227,C481464551
C1902614558,C2013310035
C1289060115,C2036062532
C1428919220,C1635510689
C926225810,C424253411
C2061487106,C1121860621
C469315014,C2020961878
C699978360,C1954537655
C1263095821,C1310044653
C692741177,C2101674042
C2064640971,C1848310967
C348900800,C99958375
C352534124,C1828626693
C1863514969,C1105498782
C1808209091,C152143372
C556294582,C1196958267
C768924577,C1786310819
C1441019249,C1932767010
C106320386,C1780427587
C1687271087,C976907379
C584020250,C782994449
C1268933164,C1191754337
C1315966859,C193774946
C1732664415,C829232855
C1045997068,C997395162
C1723007209,C2051033554
C988506239,C1670410146
C1715810701,C942900339
C694740038,C127663131
C209506573,C229100017
C1832249453,C8922341
C573793567,C1618395306
C1285029835,C19410916
C646556653,C504631151
C1690130897,C1933982944
C1562366916,C818166920
C772081163,C716758387
C1169688293,C340476329
C1262861394,C26429347
C1760020237,C1834453612
C1851040068,C1090868590
C1809718597,C615558732
C220171072,C1134009075
C1091214563,C319754013
C238272365,C888939352
C1558571918,C1857652002
C954860162,C1361698990
C65146690,C862584412
C1725611089,C196939047
C737089525,C2023036623
C262708478,C1493925409
C1462980998,C2133591152
C1921514139,C299503526
C1018017308,C1344917417
C1592597467,C205652496
C1546589826,C123045420
C1150374421,C1440368926
C891962857,C1228460555
C1406029832,C891872803
C714592447,C952107216
C726034768,C1066530437
C599621494,C264079203
C1611830117,C528201039
C838762511,C1511005483
C1249429419,C2009910623
C565761616,C1658903147
C2114314374,C1053895970
C1011360358,C729279544
C813826011,C1571142001
C1466742221,C869916535
C113012342,C1913721947
C2073704405,C771404135
C1146777690,C126568972
C1990879169,C730548402
C1288000215,C1542115874
C560575575,C909273538
C1921650940,C420335523
C828043189,C832526473
C380738331,C1148807585
C1178835094,C1260984788
C172785972,C811820414
C585004062,C1664149871
C1348207006,C965699535
C198760846,C56868765
C182375468,C1899082602
C901713639,C1221279243
C1772075386,C661680901
C616958318,C324184938
C1489356398,C185937925
C356529063,C1367681158
C25168924,C219844954
C354019387,C615943194
C1671019072,C89146006
C2001760415,C862839328
C1982947973,C2063212052
C741540936,C1862892222
C39252020,C1206568552
C1995877481,C1652205492
C187616632,C1655798354
C1066109201,C1501536847
C183044484,C1115136115
C406721495,C2095500377
C1665873581,C503075829
C1297223560,C1766487269
C1885314484,C2081987631
C963625410,C1032680486
C2113438831,C1435477845
C1668790603,C930302062
C943920244,C237988421
C866486760,C1390620735
C461476513,C1880838559
C224558451,C22428002
C765601823,C1527642507
C852954762,C1940875468
C634689259,C1027008059
C994307783,C486341330
C127781728,C1266363808
C221521479,C2122967975
C207002308,C1398728183
C684157023,C2008542537
C1097359596,C2070039539
C1833070744,C995357102
C1442465614,C1296472775
C1181505598,C678974024
C1140932383,C24079799
C985219511,C1953873022
C1040101785,C657139679
C427271088,C268233022
C1422102086,C2077536070
C612882832,C1855076669
C1359757302,C280094296
C913235167,C667494566
C1598046772,C1808828748
C491540401,C581043912
C2071721948,C1030699517
C1001608264,C1851965752
C1723850984,C2024258032
C426842697,C1461660907
C1024514988,C1220405366
C480303442,C1410627126
C92394126,C374095161
C338895653,C1693022440
C793073588,C202774885
C901079367,C1303586566
C1051447517,C529637536
C856487462,C2106226631
C913436420,C1368612562
C676335572,C1859208558
C490485987,C1392646801
C623510714,C1923705343
C9681909,C2005491909
C1241213470,C1626519138
C1997295094,C33621938
C1373702635,C1457324910
C1010212827,C136511082
C1766304801,C1938193678
C1378307654,C576758907
C1760144573,C1365548708
C1680710559,C1798909874
C1368087316,C1743854603
C1554194973,C1537934818
C1692120700,C1960032463
C1378911896,C1468717516
C172165511,C1551176563
C399424865,C1106411356
C1714047828,C2015482537
C489247349,C1894604387
C93371428,C725760427
C709623580,C1490590508
C364038278,C1865664858
C13724269,C1121044427
C2075276386,C535459259
C1948409817,C272270457
C2123724893,C1661801747
C2013511194,C1173956176
C309892188,C782012869
C358442803,C419844897
C2107848328,C1936224099
C544215755,C1170988358
C5949531,C1896264897
C521620649,C1152934807
C1696800430,C2033812948
C719150380,C321998532
C83953744,C372425279
C579195449,C405565295
C483109998,C1330400026
C172931368,C1128813163
C953441113,C307145902
C681074604,C2075822976
C88567937,C52179462
C711358606,C1999206603
C1880373223,C13429851
C221342512,C687296973
C1428624662,C1385110666
C549787477,C19803186
C223020365,C266056256
C1295709768,C1466554689
C1588481178,C245095803
C880453105,C2015677710
C1038556635,C1623700588
C2143521195,C732695590
C655670108,C1792016053
C1141885378,C928679521
C1721641647,C986319755
C299867466,C456176798
C220273915,C203982237
C1660010087,C793302743
C422987459,C1617070795
C1715578812,C186161827
C1967835871,C1737722511
C1069311568,C606825355
C789488806,C765247349
C441148471,C52390890
C14623407,C1221344299
C1010580257,C593843385
C713612775,C1345969688
C1805876829,C270981381
C303100892,C498651956
C1261221786,C697082723
C171866149,C401826438
C1387549148,C2110570715
C1414915515,C1003666294
C1462369015,C204541509
C499115578,C1969452740
C2098805955,C1977683344
C241294545,C304844583
C2084933551,C1741137289
C338424092,C393394666
C677964423,C2015543503
C2058606294,C1423297911
C1613512396,C1718853470
C839985718,C690485530
C1638292291,C814977174
C27076339,C970718979
C1444644889,C1594512862
C1970258622,C446765179
C1532929394,C1696598231
C426846154,C898789183
C1415106374,C1851490021
C667438130,C549622281
C1613792515,C1150073455
C1886368184,C1721347579
C1650418188,C1559048234
C127081385,C751245081
C1668259525,C2007612840
C1853886817,C413659128
C2002141631,C852760230
C1194623790,C218921585
C595141482,C1396557301
C935870575,C1691795485
C660584097,C1526979331
C135894944,C1150264815
C39088810,C2093046290
C509419717,C1893298725
C229727261,C391053738
C1258947973,C49853853
C2047748319,C532875689
C750874250,C876233004
C471566987,C100536991
C1169250296,C1180129131
C490777280,C998568733
C986850012,C1354992341
C2061351135,C470534209
C891039467,C913832025
C756188194,C176681829
C108894110,C564154024
C301059278,C634242800
C1171178349,C1329228219
C2093251682,C1701639643
C384812291,C38988487
C157805740,C1659592701
C973181766,C1216254870
C1710870280,C1089091448
C223795561,C1241556809
C996300515,C602316270
C223308138,C1138660234
C644183620,C1263528092
C490962544,C364977623
C884995701,C1512993148
C1371118557,C1255873985
C195489938,C1080881110
C1895644683,C1530239133
C1454758083,C1182009314
C433390631,C1675426637
C404384348,C1312505312
C101257771,C140539065
C1260991122,C971087474
C2062345196,C798886240
C829374055,C1682453830
C2134501931,C691279223
C2097605372,C1530332967
C1617466675,C1993909381
C683414367,C695305148
C417651921,C128730035
C427732448,C1906242869
C1470221387,C501304519
C2073938125,C374740213
C763507239,C161799238
C379471239,C1511902898
C1925765483,C2058959517
C1736879199,C560410383
C1529457026,C1849602029
C1073704221,C940402352
C197715976,C943081577
C1509841274,C1996302007
C1334681214,C1886105150
C199136535,C1858446778
C1192932556,C1809531117
C1812201692,C1912147683
C1339628876,C2144807922
C810573709,C1747580286
C578695583,C496979597
C1872311995,C1710023552
C909261400,C1134324447
C832319711,C1690407305
C1644731604,C1177505798
C1149391552,C1824830152
C1665487090,C1396082309
C856661645,C1459720172
C365386244,C1155978712
C1124404782,C1429662036
C168690812,C1831753275
C1161435206,C350149639
C1786936735,C1525829091
C27093663,C1592440461
C2068493108,C1131833416
C1848077363,C1935594521
C397449965,C256887710
C2098447126,C2119841859
C1408109715,C1281614820
C1439189990,C178533385
C1524320591,C1268708414
C1940168077,C398457465
C775120293,C1572468807
C721078577,C960159936
C1467949232,C864767958
C733009967,C1621185605
C185302021,C1065939139
C782893992,C68303957
C8313965,C1385605900
C765599213,C1974003587
C2098833160,C636097497
C1703185771,C1202377410
C1293209771,C1494853968
C471925538,C131989541
C669740447,C909589798
C685035781,C1058597920
C1104786015,C191096347
C1558741905,C2037189634
C1701230217,C2096919878
C1853947277,C856726939
C432067218,C611795533
C2008954347,C218986640
C1561019091,C1213994224
C1257245133,C505366143
C259369026,C317414515
C157472042,C1445336797
C251138831,C194240812
C1150082428,C2018533609
C1712937495,C430902212
C2043480187,C264665522
C937630758,C1354885512
C363221147,C1019635746
C960719322,C481744671
C677126233,C377440460
C133237592,C1642516405
C544518581,C847955658
C47907288,C1973225755
C1263314738,C1752314478
C1599880346,C337920949
C322039382,C145285979
C1886795447,C895556946
C37435728,C1042762504
C1948170721,C8964248
C1984948341,C511616022
C1350763408,C166763622
C1981035943,C373092082
C1438431542,C450970010
C246409633,C861972872
C66790245,C1933385811
C1905337638,C1550896506
C113524713,C346052522
C1156106588,C985093012
C835089189,C132885499
C1150968393,C399336879
C769685667,C1363415634
C609854685,C1043050789
C1582050693,C1069334648
C1185570853,C892650856
C1835153331,C85026597
C782203619,C460870212
C708827191,C1932394072
C290094080,C1299386981
C1409555118,C922787459
C26815151,C824366618
C1429451979,C1405783044
C391866385,C1117979056
C1669251390,C227538765
C729437100,C589961695
C1663516644,C1539421441
C795920497,C1410480603
C982682512,C1949568612
C1058789757,C1502983960
C978422588,C1705306029
C784339603,C1926343982
C426351359,C1645520485
C218057291,C280634993
C977352835,C1362782214
C347857362,C1543521210
C1104162776,C1079850100
C923506875,C663671678
C79510521,C1453499138
C1329856461,C583292932
C254654226,C1797093254
C1686644748,C1654491143
C151496087,C158073252
C987824424,C1846505503
C594671219,C458637009
C307848372,C643996026
C1732544255,C591488546
C559123314,C64707505
C2060897675,C410844206
C2062022282,C1912248505
C1475907993,C1133688224
C455542533,C2015389073
C1190805811,C537319287
C655958131,C226741796
C725152633,C429552563
C797338541,C1722967520
C1481090473,C1279304105
C266785195,C1260351110
C1488062801,C183543729
C4151454,C865857578
C1864072552,C2002453856
C483653649,C1647399113
C1308417683,C758704786
C1368025916,C1722306290
C1272246281,C645821012
C1357568962,C1929262122
C1488317595,C631524784
C92100946,C1863794824
C874755234,C2061597474
C1132812169,C119697400
C1952356414,C65564646
C461830190,C357488948
C841599320,C72119220
C1534720395,C562418809
C1541805490,C1703894736
C1997390184,C572279233
C194160088,C682012988
C523477120,C1120782285
C1955822929,C1733755880
C1837954090,C10446032
C1932402726,C618593294
C1384143944,C992466150
C258408982,C2071920847
C393295699,C1409145851
C1133282841,C97729653
C996008818,C197002909
C1389527771,C480912785
C1151581905,C5776584
C569218451,C329052507
C1979688111,C1353676214
C872232081,C1251108139
C1785807113,C43607494
C662503641,C1235930902
C791609925,C767444161
C1965879949,C1974004135
C364223528,C1216496708
C1510026639,C801157832
C233513376,C618091055
C532742666,C1331052438
C640456966,C1323076810
C1972544793,C200204905
C555777066,C2062573438
C912714582,C1140862943
C1735963451,C1104655530
C565989381,C1899472460
C1705909130,C496598498
C637059760,C1375395769
C879333106,C516559458
C715570797,C1580221854
C1610540460,C1911463847
C1495251204,C232694123
C953425698,C2088952181
C795749623,C1747371853
C118845235,C1343022685
C593895756,C1285261551
C995301133,C1642883483
C1703189764,C617304721
C1229195888,C307000268
C1538932309,C1689609980
C2020778320,C2102175816
C1018593836,C533324954
C1523914873,C1877059833
C295995504,C716972827
C865558902,C1401947288
C1288573727,C641763217
C444199381,C1678119423
C1996992869,C1547343962
C1622756068,C2107477893
C688363110,C655878268
C1126488750,C828527190
C1515520080,C1841312720
C1557219929,C1375409961
C283496296,C734421811
C216474050,C1188679906
C1002989708,C795253375
C1520734964,C937685489
C552659138,C1776898415
C510990770,C1987575353
C323965734,C1897382257
C839102600,C871826523
C1938501699,C1200309923
C1628009758,C236515155
C1692940935,C1581343116
C1086509474,C1329573780
C1695178090,C342302310
C950309309,C657984082
C115402857,C168449560
C730853318,C1758858020
C652482430,C563004261
C1077762570,C1253398577
C1944272419,C1656607364
C1308210077,C1213482456
C144996735,C379041828
C1179788263,C906632319
C1834973262,C2097260279
C1668894073,C915153244
C40584545,C1464110119
C956716754,C1199307170
C281084079,C1013071902
C216343944,C1721747073
C1781334313,C1988772646
C1516696972,C765439757
C549161337,C593667969
C173553847,C1538146798
C1555011023,C1945605638
C1532136992,C25491179
C808715285,C1400246605
C1080799358,C443373749
C639345999,C2099647578
C1777802274,C659423876
C2046011813,C836322333
C1686507173,C1657555222
C533528231,C2085678385
C1309407088,C1414601420
C710001045,C465174431
C2121662812,C352667855
C1401791301,C1681456901
C1668512707,C1372157919
C1980344479,C131718430
C227259407,C1759289908
C1523928282,C649619730
C1092424264,C444240169
C252166217,C189254756
C1617195415,C1635614657
C271008477,C1971189236
C956407235,C881912441
C137692962,C133600129
C1260271482,C10274729
C1627759982,C1230384867
C1415561992,C408229692
C1953743542,C123891593
C1315741349,C679287214
C34499795,C94795830
C677619737,C1356591035
C1114618321,C1593120967
C1759288975,C222240421
C1924664662,C146481580
C1821036335,C1617537788
C1695286512,C100382342
C366090674,C294252921
C1683539073,C210068183
C432301582,C240657512
C724949804,C384077240
C857431224,C470487042
C1870299988,C1727562137
C1554957173,C223561348
C1179213270,C988870309
C44597202,C1401617298
C883395813,C2055942621
C460331817,C102497039
C1920853201,C766950017
C567229758,C719057897
C328998138,C536127678
C2034907916,C648323406
C1811751498,C224551757
C240125539,C945241813
C18145772,C1087941357
C1352006441,C1153950006
C2071464914,C2028879620
C1326524828,C2069595478
C1730395792,C1778570779
C1380880056,C747553054
C525289737,C1596964551
C458075458,C1601457862
C34948328,C681552089
C1148631938,C598409349
C833549206,C1697320929
C1069186930,C1727723811
C1050566702,C1996227145
C465911579,C1255315938
C817237235,C1574711445
C968374622,C1917702405
C1616381550,C1588997837
C1291953242,C966126956
C2103408391,C396688630
C729769254,C1913362935
C847703908,C513660029
C338746767,C538772632
C836540198,C1210225066
C53327319,C53722460
C1957087790,C1744142992
C118692873,C840253384
C1181523188,C1956277973
C1600735616,C1095663487
C1085361851,C1662022352
C196477120,C1344173369
C2142312160,C1203709271
C1340220923,C2077815734
C1206933290,C1860436847
C698691726,C507606944
C1590961484,C913217980
C980126326,C890632947
C1868536709,C999831740
C1764989825,C356621517
C1151156079,C1086965697
C24090091,C648718487
C1192345218,C912152199
C1427414054,C1067307477
C814323388,C270839264
C561550909,C403420265
C538617296,C1082987864
C1887883351,C1086424621
C244802380,C1670805591
C1701993565,C1361381635
C1152113691,C146481580
C638399902,C401378656
C1311712280,C1377840006
C961022260,C184447876
C597250306,C296800969
C1828139306,C1628372323
C1540343624,C40408910
