nameOrig,nameDest
C994316587,C113168226
C561057278,C65569811
C1674739431,C1866956957
C151278659,C71527250
C307417345,C414205222
C996483144,C1520073710
C1269847173,C1682024653
C1614657532,C1974419997
C1701798532,C94631185
C673077458,C420034537
C350133832,C507248721
C999292868,C935006422
C503378080,C2071854989
C1446955599,C2011107973
C518133856,C1942734233
C1448124423,C1490794049
C669690077,C192963926
C1841514174,C1667756258
C476914887,C1900635577
C61792362,C838067560
C1208438342,C1724685131
C485224441,C123317502
C1193324642,C1772718611
C27201508,C1900556331
C1551870132,C243923044
C1299362974,C28555176
C501106967,C978709798
C366234997,C2106641842
C907551512,C476434444
C380980215,C246480545
C1923844123,C637357916
C969028861,C1719800113
C335303122,C655455499
C239338270,C370149646
C545372573,C1266601271
C147588268,C608280149
C2043655846,C1651945012
C1472009842,C1430388263
C2061303881,C1771155688
C308052698,C2039792442
C371358897,C2038838088
C697562753,C2144664050
C1004434610,C1368192946
C1298295617,C302075393
C1218462120,C322544346
C2125562307,C58330202
C906101059,C366589855
C1759796385,C1379849622
C579071252,C482697374
C1160678372,C424583895
C343220744,C1158388230
C1549831314,C222375679
C1800837649,C2144266815
C252231135,C900296697
C1131228312,C1289493889
C1316782894,C839784491
C554540916,C1310552057
C731406552,C118216626
C1884259472,C1566452874
C409206887,C829303379
C463722082,C624652603
C1458791672,C591459888
C1521065272,C196953066
C1424638467,C1376479382
C339090693,C2107526837
C1115843811,C1217632732
C1813418890,C981100869
C1284616582,C1019635746
C161724845,C1031419151
C45868197,C2091677729
C119832574,C348313079
C1113244713,C1848962139
C1143982291,C795545897
C661662183,C379853690
C946024138,C1778808198
C522832277,C907722026
C512265093,C216320906
C662502645,C1329599055
C460087218,C1834228234
C756123977,C1287985173
C778434977,C2118769211
C1004154516,C839218732
C478362527,C978872772
C1182580061,C1508493375
C1780416550,C689144632
C763921513,C1996324565
C1654249662,C307846443
C1187132320,C958990535
C1019385992,C1481851679
C1094680841,C1676590142
C1917722140,C736114384
C485774113,C1579480438
C2094778546,C326101537
C1916601367,C1648306854
C946270715,C641283691
C1912551566,C1368425618
C191100812,C264094599
C1601040938,C311662903
C985311533,C341879538
C301080297,C1276105287
C553072536,C214031451
C1978648940,C1375349928
C1869287570,C2085170678
C1094365960,C114033602
C922797338,C233911962
C1240820235,C148252027
C233578029,C739848095
C241542087,C1030210915
C1217571530,C1452303371
C331188028,C1021988283
C1681979132,C973710980
C913455247,C1331737629
C1527460996,C953711973
C138137640,C1103118668
C1072580023,C740490228
C1117333760,C380042
C520337365,C1353395834
C1232047757,C422876062
C81902058,C1832863243
C1684652152,C854712710
C809979700,C2111502216
C275626166,C1696397998
C1890131668,C195280962
C467878457,C1740556034
C2035351254,C502278243
C1524124839,C2112814562
C816024451,C191000365
C1742182782,C942553827
C1818275133,C12109942
C1688142270,C1461464203
C509394856,C1998373657
C171903896,C634450630
C44125641,C126308976
C530290608,C2004715044
C510799831,C1052064043
C1818461258,C735740907
C1880405591,C272524530
C1222509729,C1227318087
C1152067614,C475084313
C369710123,C1449924268
C1716578530,C1910773288
C716064439,C1030431829
C1320932249,C1898341035
C407950638,C807448771
C226328227,C743293348
C1372857274,C560590483
C1689463666,C282790088
C748830376,C1808569239
C648802131,C399113898
C982511408,C365379195
C607319104,C67826765
C1732655794,C2120453696
C814341565,C79536099
C1695062719,C1647427169
C1206864870,C1625542914
C1814456583,C954628468
C1711743646,C804342871
C134601614,C1205128441
C816054398,C232791613
C155520094,C1351258996
C689880120,C1836700367
C53949224,C1799086200
C337246592,C1115036587
C546074573,C413131872
C920914877,C1035806171
C70896388,C553420134
C361097202,C2123790975
C294598211,C1139118254
C329022603,C1949123124
C915537218,C890193223
C306430137,C799617630
C1178532692,C1943505429
C285058949,C1185367861
C1326118901,C479713830
C596013155,C1507419767
C473989655,C1907078419
C788500749,C1830299730
C1139113581,C1589870622
C2047364178,C463106037
C201726486,C1564757528
C877968664,C1800813547
C1055806984,C2030664180
C42216809,C533386753
C321518684,C110753720
C112729128,C544224684
C1252672737,C1867561370
C1776736184,C629896069
C904990148,C989067961
C1944985102,C1803507324
C1811661278,C2064986991
C889159694,C904261712
C1534772680,C40519243
C597760907,C867316963
C1896925605,C100074100
C2049142825,C356858734
C1420019394,C723612393
C1848207454,C2096224730
C1170182514,C1836244468
C46299945,C664408441
C7208447,C280150521
C867428903,C1207696041
C1240595884,C1966585174
C1337608670,C1165180367
C1288388097,C2044348891
C1619335021,C1040098701
C652188236,C2056783643
C1001837552,C1747332102
C1407366128,C1779176048
C2121623937,C1805299092
C673954640,C1339968750
C516447825,C1591632509
C1346202450,C1202251145
C289515139,C526111316
C1142978352,C1482620810
C995630514,C1899586125
C796887130,C2011426529
C605068736,C1065029029
C1480609867,C371198185
C1198828019,C1417296447
C2082470739,C1303237704
C356307968,C549731742
C2140084485,C1139274410
C1959735501,C1373418229
C2005502052,C301584534
C73846337,C703592419
C52869369,C71262577
C1516097381,C1863303135
C32291493,C2040575959
C2068354490,C238707962
C162689495,C1551786426
C1723786792,C1522851224
C31458827,C1265143593
C1075710565,C1274152049
C190174048,C1254885504
C1378214899,C629371572
C1064523774,C143664940
C1653243064,C710011933
C768606074,C1506433625
C1360318331,C1497995201
C930784192,C2002380893
C208570717,C1736009915
C1586008965,C471968167
C697364536,C901938130
C1259741801,C651317806
C860515895,C1572164601
C700761952,C161896883
C133952336,C65719798
C2097450156,C90695585
C492793581,C697394839
C305092065,C2086344758
C1242977671,C1336749144
C321831301,C1575856439
C1977679115,C1668914321
C495463947,C1852328225
C1699408464,C1380396902
C1970372710,C865621746
C1003042850,C1457761248
C1372336516,C2078526944
C1034732483,C1203394933
C164007579,C1517528458
C449630990,C1564242542
C716997058,C1194351489
C1909845389,C902296965
C1280972666,C165277936
C812841308,C2072760233
C2114898945,C979955005
C552206280,C2123081027
C759355281,C94070541
C1752750798,C504625501
C151996300,C2013654114
C655207449,C1365948590
C985735264,C1072635222
C1423063026,C492735586
C2112086530,C542474738
C976715452,C302405522
C122274495,C1185830080
C1475546316,C1120604771
C1860882996,C1384317157
C9354515,C1108886083
C442667368,C1001322068
C1584300245,C1476308272
C1675463297,C956261907
C768230314,C1910957336
C2026252789,C1077045505
C1763794724,C677802739
C1281522144,C1873784868
C2036867700,C432744903
C951572872,C359903430
C1724655891,C1102034885
C1778631549,C1013585937
C1388328907,C1764641621
C1421725570,C575555652
C1396629687,C2132000717
C659736966,C1836441002
C1962921160,C649098492
C1308941322,C287171713
C1780200997,C1298426305
C1530158105,C1078884197
C1361527355,C1259673000
C967520409,C630921936
C246813463,C1143801151
C2006667852,C295387223
C474406942,C972840026
C2089366775,C1458634073
C2105154533,C1372193891
C1071174386,C307103956
C366931298,C1663542190
C818658504,C411268939
C490945543,C1925150933
C1693786655,C856187523
C102917662,C2119666307
C1810020334,C2012665761
C1875185041,C340454507
C585973676,C1190723302
C938127225,C24769410
C1229530029,C40523502
C245827216,C512684853
C1165772983,C1246122768
C655336966,C1967282442
C660323585,C2055113954
C1820707016,C1123152459
C623578560,C1807637801
C191934459,C1461448016
C1020031577,C950939806
C96765077,C1876468938
C1717070163,C1117765366
C132995464,C987788488
C845660376,C1448526001
C1268716713,C1291270732
C1314104339,C1313630092
C1846464356,C918822119
C1126452118,C1534377239
C1543975208,C848019985
C986443120,C2023006319
C1368779907,C2011026815
C201439029,C886286975
C1447360251,C1030860279
C885328183,C194116009
C223124372,C1753915409
C1098808534,C668488513
C960273456,C1277901441
C1692524520,C1595753638
C1055544434,C1833164598
C1411306200,C1654751206
C1510630371,C1877753256
C1972835285,C501438574
C1464784001,C1947582465
C1318413702,C661926680
C1684926440,C254536240
C2145650810,C259966325
C2050799594,C91282703
C1916106897,C1101331581
C165132715,C429511913
C1681426675,C228272544
C1793832119,C185783458
C41875870,C238835608
C1586427858,C96078340
C2021144221,C1365153634
C1373728295,C251870450
C1400747038,C274753069
C2065521887,C1629963494
C1114128895,C789638614
C404922307,C2146181941
C1643462765,C1948976804
C459755189,C389645276
C987509578,C786847772
C1779665400,C66898373
C868175697,C107404759
C619509485,C1955017901
C1985964509,C135411602
C745462503,C1602546384
C541420039,C608447011
C1928187993,C822796798
C1026164261,C1962537107
C1771471867,C2138170521
C409582935,C262167135
C1015351052,C1888278456
C1780730047,C39471028
C1043497985,C1733058618
C1903275815,C2037380129
C1666115862,C1123388715
C483282810,C472609226
C1787266319,C23477248
C2020134129,C572099151
C1880500406,C146141464
C508365905,C1776729015
C1211387242,C1863303295
C1980043225,C2126711979
C932694583,C2057972153
C1095661328,C205928299
C737885518,C2015253844
C1977521199,C925577514
C2081504977,C125303256
C1322590388,C1422929266
C1018586477,C296463440
C1036575032,C1558909145
C1213900774,C653359545
C804122329,C478774571
C545221444,C206719661
C1514446674,C2082047352
C1195140715,C739882834
C124244851,C1094499522
C1545186704,C1335025961
C954997117,C848467998
C1556743280,C76399021
C393024713,C286622811
C847160807,C1847050280
C1334910207,C1977793903
C661755711,C519541380
C1415187644,C539233792
C1647514555,C1326103508
C1758938095,C814669061
C1902857057,C681798483
C2078312837,C538610710
C1491243359,C43875271
C2060447166,C403564463
C1528652759,C2122068484
C1621041543,C2033902704
C971668670,C1408847191
C987063898,C1835104360
C1324191513,C1637066902
C1355530284,C96223990
C1764614734,C1641742114
C1841253993,C1516602025
C1156081456,C690442140
C1052232495,C2125412653
C948859173,C2140454314
C802532443,C1967960001
C671326070,C710223149
C686671850,C2013100145
C1663147147,C469985115
C1628718016,C1580893934
C1440258235,C1460947528
C1381059516,C850806812
C758681106,C84939743
C64447907,C1084409324
C1036439299,C1855081623
C1056397221,C1252234156
C1465259639,C229447193
C1872010051,C217100602
C1679949669,C121786005
C1617937979,C552471970
C124617199,C1758459168
C1290296514,C32632174
C660166893,C1785364125
C957946915,C77219580
C1385201686,C1673874406
C1552996554,C734758797
C836988293,C2029196272
C1089116062,C1313513978
C371994533,C1723960053
C1277223714,C1948581982
C1720004710,C819390198
C1917263183,C1611893022
C98649509,C436750280
C1309908936,C1446967483
C31101036,C1570166720
C1686632291,C1051328171
C524517571,C146700699
C35677276,C283064365
C1666570833,C1296831746
C104997318,C485134266
C303706229,C307977637
C647597875,C1847975955
C420015458,C651127138
C240978916,C664553155
C1292307394,C1832135761
C663610694,C1226342344
C2033217320,C1281916700
C534006209,C464946176
C1786255586,C2107815775
C571959102,C1194408015
C1487148411,C1594837788
C1694746095,C222625138
C1326874277,C685814138
C1445060334,C1507061714
C777389724,C1292198823
C1426162180,C528449797
C698232151,C1776982269
C1905279012,C1013859188
C1877789292,C82325206
C908358711,C1718335719
C1854407473,C322199353
C501936036,C685500307
C341637599,C584503830
C21803695,C315579706
C1736761900,C1873588423
C1382372591,C1817526721
C1050165359,C1806455263
C200179021,C410903293
C261288216,C872460040
C1964833368,C414215520
C659050368,C319971701
C1605650993,C1260807650
C1203137262,C1525846512
C1433048698,C885751508
C817620760,C1113187325
C1302583036,C1570399818
C968238268,C1940671570
C946777270,C911650860
C1468145540,C895181573
C80029630,C1084268391
C207511646,C1771394896
C1100506751,C1318921934
C102838263,C921353206
C729026650,C1804920213
C1415043578,C1013995367
C1451157137,C1279020770
C1504654654,C96823874
C1389496465,C1122219792
C47010120,C1687490291
C665898691,C947411277
C1133966816,C1763032196
C560200782,C456543527
C223351993,C1803516276
C565027650,C1806700223
C321386193,C329067179
C2131525840,C73829825
C1982016846,C1568441873
C1440865716,C368393543
C1843375516,C930580526
C1993255671,C1975513428
C434679869,C847039222
C1111474889,C597553368
C1377576031,C758279829
C1367778809,C892684786
C229875372,C1272484882
C832978009,C1733631761
C36428014,C639237850
C1726352447,C1385009690
C842179279,C1339976599
C358164049,C960661655
C1513988925,C1023145075
C1606111141,C961635643
C2121765256,C980685280
C356621296,C2080338110
C559265419,C1756168340
C2145141984,C1526542158
C708105985,C1200233967
C339091712,C1609328014
C14627661,C1990730633
C490314994,C977050693
C289004683,C486724032
C874693005,C1371142341
C1293867295,C2113905735
C479265346,C1222255443
C1133730015,C1679744367
C1637861257,C271737166
C1525820548,C1770124765
C1323677322,C1990262402
C401168937,C2070626006
C139814098,C363330984
C1124659024,C110590734
C549081181,C215635441
C2103406193,C1241116486
C1578100476,C299375058
C1517940738,C413670477
C674462632,C1637826169
C781825081,C1749420797
C260087568,C1300531027
C468549072,C1460492196
C1941736230,C1098165358
C173724053,C414205222
C1569518771,C888616614
C1012694044,C1806089961
C1785333418,C155516291
C1445448750,C1672717320
C1052227449,C1972047231
C1641320495,C1648449094
C1529972201,C1537974595
C866087965,C998699636
C806359400,C528706616
C1962977965,C599769707
C583628585,C1793455593
C1790886129,C920051411
C1519720351,C1819175956
C716213154,C1930800601
C1126810082,C1718732327
C1603020862,C1495239932
C760739263,C2116704958
C51676716,C1420755085
C1612731634,C1742947010
C1214267296,C1012833653
C1626640933,C1531004499
C848731075,C613404659
C122544902,C498721856
C1455020514,C1359611779
C2026705442,C378204822
C680086707,C1625922051
C198447407,C1156572146
C1541685051,C1017447078
C260464951,C1590922892
C1751241732,C1267648622
C1340091542,C1826011482
C236867836,C894116157
C1632302745,C766835132
C1969030292,C12378907
C1758496744,C1015769851
C1910663485,C1415497870
C1400903362,C2027326217
C1458367857,C1004700412
C400497809,C688370769
C1335217923,C1688199
C1836023642,C2057979732
C382120768,C1178434597
C1706096575,C1541385794
C1316826099,C974076546
C275318504,C24757012
C975609534,C364254095
C1998217246,C1232872566
C1955636699,C1067576673
C1353593287,C1833562719
C1139250871,C558923393
C1740013836,C176855424
C377052764,C957629340
C939025757,C1772917872
C1221926715,C166177451
C456673740,C176022149
C1206878025,C2031388322
C868821092,C1609625237
C1392891361,C1480536249
C178946148,C608655851
C914600783,C1089757968
C1291003891,C1608370918
C824465745,C801841438
C1867732657,C894733592
C1155635679,C1329277115
C301523471,C1447491743
C33935280,C1368532433
C541190980,C747371135
C1663414770,C1406054502
C231296321,C414355943
C1253483603,C723484500
C1579967647,C1225697736
C1003713124,C1824686860
C1698410070,C722557908
C904185598,C1237834703
C280133608,C1879922716
C319469010,C961563670
C1755832997,C802694842
C2011057645,C2104345506
C1710167234,C462931979
C1676488657,C441511715
C507478247,C231592345
C1670698302,C530995182
C1368682035,C1375824861
C1502813898,C1102966275
C429661465,C647815321
C1387442765,C2016066550
C312566150,C771261970
C877243918,C2002090318
C955732772,C1492280481
C1280032250,C690237894
C941115774,C878419948
C1973953788,C17303546
C1603792354,C1757533511
C441520297,C1861767023
C1626925348,C976622319
C1413721603,C1995399893
C886808980,C1304512839
C639446014,C358801669
C17520592,C770370940
C1215414852,C692972733
C558829023,C1666972839
C1858244819,C2012634616
C900525836,C1133405082
C1938384927,C1176134618
C720482884,C1761235633
C1347419073,C857651830
C363188890,C1527006540
C1530735076,C427790366
C1938518320,C1868496077
C348949418,C1759961795
C194228515,C1474439666
C1273800740,C906411152
C960062709,C483299381
C395784122,C1050701825
C254492358,C879286386
C905668942,C704982407
C960107034,C1310402657
C1404129089,C2051193444
C96110335,C854143776
C1810181663,C1500692649
C44456891,C308534960
C1530189801,C1980491394
C174599950,C1855990247
C1212120458,C1263706619
C2020904117,C1181729919
C84056013,C375393570
C1322895420,C726407398
C2109292352,C829024998
C561255782,C531331935
C811160186,C967313469
C809628773,C1318841384
C70684178,C1738942437
C90731735,C378560370
C2144873602,C1769954339
C1074073024,C1535920623
C1894993356,C549809306
C922436041,C463334291
C142202792,C1949245886
C1627037802,C214923909
C177020052,C2021048371
C1579161648,C1928559291
C1027400697,C261389350
C263975783,C1242216314
C697038610,C849400509
C837671206,C1596697846
C1438858412,C587969051
C1563575665,C1310301583
C1920091090,C1138870262
C1279484611,C470314571
C2046181087,C82706956
C777079101,C1515075676
C1906152390,C1337801998
C953641604,C1029263166
C909231610,C811486631
C2128814859,C106961951
C1209531347,C543490651
C1318483343,C1188065735
C82032459,C1645080329
C1561366947,C730419032
C1954294705,C941229658
C893239479,C2009417329
C207709931,C579650071
C1160726019,C1154769517
C519215308,C1575361084
C526670152,C570651664
C343012264,C575913546
C62525214,C1590612231
C1506626681,C1690283433
C1839581384,C1474017862
C1024782246,C1171315954
C449313198,C2039984443
C1428511487,C731084952
C1089408806,C569383688
C169019845,C1891853161
C1636879955,C1406960193
C1194094595,C1246829231
C491873878,C801076516
C1429162209,C1495101416
C1093661310,C1396136694
C1697066544,C334178588
C1934792468,C101523408
C1553314271,C2135937757
C1654068273,C1773726208
C1050534141,C1223691733
C1502624269,C2007051237
C687502249,C899119235
C1914096667,C1407948022
C593318060,C166276347
C2068141720,C106740490
C5838178,C1547230458
C1156278118,C156615176
C226133863,C950942528
C1549459910,C1921156163
C350227754,C1381035734
C187668615,C1592648053
C1387755322,C875485970
C1508440187,C2049148087
C1307911985,C1592030215
C988378536,C1354811976
C955857432,C1236052761
C1828370141,C1861279629
C1941178535,C82174320
C704785251,C481154994
C1532685761,C1929182183
C1647305769,C1060858499
C831339003,C186843928
C1130268638,C388428545
C1000708094,C1067642030
C1208820599,C1056024682
C737246606,C349232956
C1493263246,C1475077518
C692256362,C345651847
C1854907435,C1481925849
C1949584944,C928054498
C1784434590,C690241635
C988767567,C1604565305
C1637054723,C1760447795
C970245642,C574155523
C858376176,C1259292590
C1591755605,C982940037
C1219819057,C589426811
C1238170172,C845361696
C1090539985,C1031573892
C686513078,C1931505185
C479025375,C1196198165
C465506245,C2100773441
C1665174345,C220091252
C285493884,C1164064486
C1740223267,C992731967
C77289782,C630072799
C1667665967,C853688196
C1350721941,C255781013
C2047406093,C909999016
C604259475,C1702212671
C583527042,C2115891018
C662465263,C491819401
C1963057295,C1576234609
C1859549882,C417625691
C1660170636,C950544596
C1026493587,C6436590
C1159053250,C317515389
C368347984,C1645188808
C957367231,C1624782976
C1773306341,C791941105
C1548177001,C1357201372
C2070699644,C1577360165
C1517931693,C372504016
C658097070,C1751371512
C1097594150,C1333639738
C1491983561,C1693055360
C1290104797,C1452035049
C623440220,C1928689818
C1005904410,C1267263953
C231303737,C510578846
C1781884890,C1028235316
C141937105,C1644285667
C344792823,C252571360
C1389569789,C292848967
C328827082,C89367286
C889514025,C179173142
C1224880856,C300702233
C44896715,C1322323278
C1567448708,C678281209
C1804413021,C585160322
C826247540,C272163129
C2128230868,C273995562
C1252402500,C575058174
C143855321,C1121579878
C623234950,C2073285763
C764745596,C625424625
C1457691535,C1953040034
C1184342604,C1666691481
C1296370919,C1967371409
C1223609540,C846817852
C168958133,C1024114345
C1902923385,C897583871
C346773127,C408488704
C706551866,C2058598971
C818958972,C136382163
C601677209,C369951146
C1884960727,C1789747251
C878227869,C1095713580
C354274382,C1081383567
C543522469,C160137291
C2111460128,C51743521
C865880588,C841284770
C6744005,C310787055
C883927227,C2063909091
C1475139728,C1296123773
C107870621,C1781375405
C221695598,C2039527808
C1972146053,C1882102865
C877085166,C1761260133
C1880869388,C1703856351
C290805942,C929166375
C11149237,C460907573
C1178932112,C1517206039
C894633935,C208992399
C1841709048,C366784693
C215854931,C735099559
C563981432,C78191853
C2105048652,C167568689
C294565469,C670244241
C1883780104,C360774932
C1023064085,C618213372
C47070168,C372404948
C1712740738,C410120189
C1464850748,C1573423448
C1042086352,C1093239354
C1300174128,C648852344
C435261268,C2132403523
C811479919,C2124113536
C1767218893,C961614744
C1547092034,C237789944
C1227386815,C549157238
C137164990,C322537546
C1305128064,C1151128912
C655638955,C1636435319
C768317281,C421552413
C1112372078,C531634613
C786863844,C291620839
C111891612,C1576530114
C1835626421,C750255617
C193550287,C1009455394
C1818360618,C1042763823
C819458411,C1585728667
C221277810,C988211265
C2127640830,C1216524118
C851201647,C1756409831
C1146998335,C695261280
C1226143991,C755997159
C1022861693,C1449642836
C2032847031,C1041133654
C705234532,C1527612009
C1115035245,C633997771
C929309267,C642777895
C397970503,C2119224061
C153864404,C1242886564
C1963230626,C470254417
C321410281,C226553176
C275579882,C545002708
C1262153606,C2018381057
C954547547,C1044780876
C1421770617,C874986866
C1062828246,C877703205
C1516257828,C1718789728
C1203268691,C1142708145
C818677771,C1922059920
C1890287796,C1017700883
C671260135,C149067269
C744269376,C1950863448
C491150703,C533447771
C1820489501,C1328671702
C1782442510,C1839285881
C198759700,C708017761
C618286117,C650532415
C1537207612,C1486765408
C1584861659,C1015129370
C323620724,C1284913807
C1474628944,C2130630144
C1795371499,C186517478
C1029725970,C1620915064
C512482418,C67419495
C637569952,C706302064
C639785228,C1202631151
C105129477,C45029514
C1988117859,C1966473805
C1557728799,C840803006
C1745340081,C25059960
C1330946490,C1781694269
C998985326,C812586739
C792069878,C1279891998
C2043834351,C442991250
C333531166,C763561611
C1928891442,C398776566
C1843799341,C2056190450
C128025193,C125887445
C504994619,C349102813
C683023830,C271051739
C1679858603,C549809306
C1388532693,C1060928555
C434036312,C71656270
C1533141456,C23334973
C78009356,C821003885
C746402526,C732215074
C1054813318,C1246230846
C941491027,C772800434
C118535300,C1143415531
C1304340975,C1717059764
C1317613777,C1753493163
C1218980241,C1857886255
C995676665,C1139317870
C198562423,C2138847631
C1563924525,C347093099
C246085035,C877537172
C783755411,C1134524424
C1810487226,C1338551731
C1730288601,C1867466644
C597897793,C758325233
C2034367095,C1729059756
C1521500920,C363293289
C88425627,C1845703481
C648354851,C571372836
C1936099329,C2063893578
C838150229,C1966710193
C371088190,C1343601415
C276675503,C1240550435
C1230877587,C1791213503
C1856000104,C142992087
C170062017,C22660988
C2059399750,C1082381261
C314211288,C540043510
C2087930321,C1114374362
C402824337,C1362579129
C489320469,C1889745809
C1552919763,C130067769
C978602834,C965378661
C918470301,C438482675
C2019216007,C1412246105
C1494358123,C555154337
C1099224768,C812560767
C34456123,C484344016
C749547023,C239195318
C1698020017,C1248366988
C39866881,C72099408
C1854952556,C1681462145
C721994471,C581379331
C1663042821,C208718583
C1674617658,C74581920
C261072920,C1178961725
C1044654212,C133085047
C2057501749,C1460686711
C338916243,C844153828
C31393122,C1027043112
C1036732683,C285449913
C215520157,C226000036
C506160710,C248762919
C362802405,C753362565
C646299412,C1289810450
C1268543722,C1445667150
C888924640,C692316740
C1179953179,C1244671105
C1349634517,C800558603
C1198853911,C694090817
C1305826600,C790490763
C1656095143,C571274524
C1456148252,C247370029
C443049790,C975413223
C1921692723,C319738216
C784157945,C980220290
C1541208372,C349766947
C660499186,C232838058
C2111605463,C1581805956
C1352428208,C108656110
C786748272,C1131110848
C359704118,C94639952
C1852707793,C1200586551
C1238232790,C629685043
C1946850720,C1944095962
C476426878,C225740962
C2087602637,C1596182291
C1569071134,C1454114173
C65446141,C726219555
C119206679,C2143477943
C966143423,C1896938687
C1576543174,C1230805603
C730710459,C2069760172
C318204800,C1921188183
C1746624963,C1388076801
C1826701488,C193102681
C2111880758,C744773429
C713505500,C396463368
C426086352,C1339590382
C546363806,C805012223
C1642182966,C1543279327
C818095662,C753585034
C1527212926,C980364827
C161519549,C298401418
C691337319,C1523542173
C85230452,C1000953125
C1762021270,C1793767645
C647525771,C1222593559
C32021517,C1938744614
C1638465366,C917769902
C920520819,C276390957
C915517860,C387953921
C1214770933,C1835350880
C1846799072,C273684905
C675871425,C699671659
C326071037,C522432216
C1686644259,C1075681903
C364745912,C2118181133
C2051861052,C1173490224
C316446482,C1916487297
C935330388,C94822654
C1319192640,C1560782408
C1394693794,C1089224960
C624111571,C1733863257
C316033923,C175591676
C1450308305,C1094537602
C255605499,C1880451753
C860733816,C1314246693
C333913793,C1881382734
C1403649810,C305606841
C1874479276,C1126968061
C1854981826,C1894623957
C414238852,C1420313260
C75363823,C1337790794
C968831716,C1970439577
C1366382023,C1329373235
C1327190917,C1946942517
C614597892,C124927430
C1690975078,C872578363
C1062110549,C1483976892
C710704706,C915941666
C518177832,C1386951061
C734449049,C1041150727
C1625919897,C1330435503
C688803240,C2098799493
C558178085,C1623562445
C723526134,C283971139
C1547143170,C1843544006
C541650607,C1494538106
C2102532064,C1322420262
C877170474,C841115871
C700611578,C2050462781
C952610887,C674730960
C1625897901,C85948636
C622473972,C566031938
C126974123,C1410453723
C2051846832,C2004662653
C1502845959,C989067961
C1629986460,C1817199990
C653153651,C1506567960
C158557237,C801085201
C849858669,C2032343952
C591847407,C934392729
C1525267390,C904383922
C1202450306,C1726858446
C1162223452,C309960110
C435280715,C1934270513
C240301952,C128870695
C371039799,C876883578
C1666502487,C149080374
C1953000437,C1555448729
C1864186959,C1638128692
C361491389,C2079854156
C1348509740,C1309136529
C1734368790,C706953246
C1637476849,C796724567
C730148988,C1186712369
C2125563104,C1550905173
C1760158479,C752263268
C903110974,C484775773
C1148794336,C1856066255
C265714216,C1623506767
C745937131,C6865540
C1831534214,C478039999
C125174511,C1559550972
C1228255857,C726856746
C1427655420,C708118422
C1878802455,C1026066400
C1487554173,C922169808
C1021886755,C299503526
C1456028698,C35182118
C1867812695,C1176558369
C1673500552,C1071830249
C1968188754,C1814342025
C1996058158,C1095495299
C915856552,C1790214083
C763404262,C125961888
C365090822,C2082328230
C721505528,C764010047
C1912635471,C1872628970
C1405580411,C277308857
C1468173278,C1225871979
C1259588881,C1675463324
C1038560964,C1353621765
C5462184,C778867578
C875050493,C1092702582
C746575755,C1910139480
C1311232394,C1545349857
C1994824602,C9812152
C638802487,C39564
C337410732,C1293578981
C1690780196,C1041988445
C650063725,C1052674957
C448863087,C1950776921
C1837091713,C676162012
C863466088,C380548284
C1827465004,C1024003907
C2128905149,C893875459
C1834253347,C1087953881
C1706600403,C1402044639
C1860630991,C93330169
C885356229,C199514725
C2059313434,C461850081
C1519912865,C1417679530
C57255356,C334974557
C470128714,C735386120
C331107489,C2054581727
C159642744,C734901253
C2004804562,C345772472
