nameOrig,nameDest
C336260439,C670072200
C1959306983,C630500840
C1519373935,C614118348
C2009761936,C202401109
C887731051,C40162136
C86496399,C2017613215
C562011890,C745969459
C47320133,C1829470750
C2077853087,C718992903
C1080145351,C1403841158
C498346807,C1961741390
C1453623441,C167194903
C1033235768,C19737890
C1672443452,C2083470035
C990101872,C1418373922
C1993123939,C1317133731
C172844557,C653685741
C942450088,C1006159834
C656855750,C197149032
C316913659,C1167549433
C477750989,C1765407005
C284851412,C674813736
C760273115,C207380958
C1026966189,C1355349216
C2029513342,C1933491673
C756454513,C272238464
C1191216428,C1959104166
C957946020,C1006493866
C1610624196,C1277090651
C320540732,C89332861
C1145334636,C1797313991
C2085291050,C1946535228
C503339820,C494333205
C454966984,C590348726
C721089454,C419024540
C246728847,C1174392159
C309406542,C1566772014
C2029240246,C158221203
C90788997,C800811710
C758187031,C1341468551
C914452900,C1125933143
C1399482061,C2055761307
C476634457,C783031825
C1584004149,C1395130890
C74754844,C1933360826
C1765386898,C386719853
C1725483721,C1010988270
C2000755315,C1606479888
C1447850956,C282296271
C1921330861,C268655949
C1386953910,C2035649347
C759571986,C1369399828
C413262437,C1966454489
C1133139866,C403082513
C1221561809,C275591929
C1420121196,C1818143219
C1124087383,C863770628
C1421006459,C1487077526
C1190192121,C1497794154
C407611453,C2088142452
C1946395323,C41206010
C1107842819,C1269953308
C61246352,C180532447
C1181340057,C1957476230
C798406037,C1014607150
C799432491,C394398785
C418097988,C823594709
C268846297,C129146318
C170291537,C1912464825
C392443961,C444362804
C1376784410,C2021908893
C1888663053,C1971586389
C1233649079,C1828254433
C2140447054,C180752501
C769060454,C752974912
C1217468175,C1918646855
C1049440751,C468945519
C1682536865,C2146673522
C2121666192,C1427825258
C1050629950,C1706242592
C1774852939,C1813699633
C137193328,C1207746293
C355025465,C660368676
C1299689240,C1244747899
C1972483234,C771771676
C98351401,C18212866
C701566753,C1775214673
C434390624,C908411651
C1251788107,C752828267
C1585226075,C603500983
C2029077544,C1913986974
C1126025744,C1762636323
C1862793637,C1485503236
C1422588775,C1315935384
C644363730,C625166895
C185083461,C145217420
C1536306256,C1403880745
C1476453766,C901461296
C1059163633,C1328051036
C1976675934,C1787098877
C1064041496,C384537519
C1612186278,C1210420684
C1407534417,C65000315
C733913645,C939582088
C1263865982,C1686109390
C28824559,C291069018
C48895379,C782504604
C2118129215,C1085458325
C1614113065,C948606485
C1885976112,C49813781
C1097217663,C252338509
C596081246,C2068531907
C1718401028,C509394885
C319732925,C2052998626
C75146338,C1819647699
C1309667096,C431347008
C989053139,C1736940865
C2059885019,C69555875
C402154827,C507014295
C1113811983,C832881459
C1569919089,C1375870185
C492471193,C1775804541
C1239183172,C1784013165
C277246308,C1329589315
C1439955869,C568954284
C475856117,C1275353661
C911214197,C1815769692
C360602762,C2095087155
C1606107819,C932286513
C612087549,C988360625
C313421737,C290458882
C1976826746,C1637826169
C1886933361,C566025630
C164486621,C1823631746
C1753167978,C1491239100
C35456564,C715837950
C228863579,C1280235724
C2099170975,C2023271919
C1537444354,C628607056
C382196199,C1770410991
C1054673284,C1620072680
C1392015102,C59666746
C161256413,C758731395
C2006748519,C1721577288
C1838306196,C1162306464
C1136174998,C1596261607
C212788195,C1219284498
C1935609617,C1317144731
C1969066747,C406209727
C286654229,C1312677824
C468688109,C648140651
C1699150456,C1478115426
C1664973131,C1686008344
C1674176652,C1432117730
C69601516,C1456847889
C1457628970,C130624053
C1579056028,C1080881110
C1916761435,C769864157
C904381507,C603437008
C819086962,C1383836537
C908820312,C1481448761
C1542446152,C1002868744
C134472730,C1899458851
C1619628137,C160457790
C221635231,C951503895
C673014509,C1648974161
C1068064960,C118681401
C319796612,C2110075323
C822910048,C924445167
C1917160102,C991821934
C111041358,C1242516023
C1758690700,C734076060
C1711474848,C650844414
C36719329,C1257050093
C416149715,C1017916803
C1064812450,C1963017398
C1715247229,C2131113625
C293581723,C1643904174
C1221697694,C1595840926
C287095132,C1181312150
C841976629,C1238316195
C1510092047,C868576456
C126706061,C190745995
C1146112581,C772776894
C1891860576,C547347624
C980755946,C1047854105
C1547632423,C944994010
C1691421256,C77838366
C2024310197,C1684683500
C170206738,C1740131499
C1609751616,C1557753656
C2100936045,C877575674
C700319021,C2074677327
C1294452815,C661622944
C18933446,C648189979
C1911964085,C69148695
C662018264,C1464562993
C1945291110,C256274834
C1977747208,C1810626886
C920263656,C2131497419
C1029891763,C1472028439
C1480503680,C111859561
C1031874504,C1070450859
C1551871228,C1053089221
C1689743182,C1828111297
C2087748443,C1247392358
C1375262074,C147233676
C527147288,C2109492570
C1090085028,C82442083
C954943931,C1042566579
C791611609,C573462789
C1838026565,C1452676859
C1719250448,C1869716113
C71140853,C2037808962
C1392716907,C96317746
C1315632489,C2076028117
C1699269530,C502862199
C229828843,C1214172210
C1201208642,C726619967
C1589676389,C844636151
C2104991036,C345092591
C1729681353,C731672666
C1743410309,C1946167554
C1035694780,C1706150791
C2095351370,C1249550418
C1566814336,C1759249143
C234659851,C2133880919
C1028247376,C590930500
C634408349,C40311400
C1174523052,C551430555
C1437835177,C397718517
C1289588636,C1577810201
C371735394,C776801951
C139105153,C1309195449
C193216124,C753706264
C550199962,C2038610134
C763112673,C2135737817
C1663844557,C1259536844
C1640492035,C717017684
C1327284882,C744766217
C1197066306,C303882960
C2083579059,C564328650
C1180130294,C1073430097
C773706805,C1192312474
C663687788,C1810367119
C1549889362,C1220613488
C546637763,C439706579
C1625932696,C275122212
C1059762587,C528694616
C1751536339,C531103612
C1615194883,C444647547
C1310589328,C270509728
C617793441,C1237450697
C1397708962,C881953144
C1519871841,C907338835
C1301389845,C1797345172
C1626131196,C46276450
C1550083722,C753894234
C1251714252,C412091490
C60905853,C2010845648
C2140336938,C1666292728
C1880480352,C1936769237
C399945800,C1798471964
C602585396,C366464627
C1463563653,C725942730
C732152240,C1924706403
C1838589334,C693873473
C1372604989,C861698515
C378397656,C1834531402
C1906635642,C958883617
C1444723496,C1155832601
C89035380,C1355706409
C2091135526,C1417505931
C709702123,C75276242
C423299697,C1147934080
C1746400784,C2091168740
C905956406,C1686136245
C1987997963,C832699329
C928482615,C370616879
C1613185723,C280997384
C737324277,C1983570740
C1624593296,C576047709
C1237005083,C606016343
C299265518,C1186877630
C1929648636,C1743278276
C943159491,C1124598723
C488027117,C1123847177
C1917365276,C1410233640
C983633783,C640342907
C610255796,C1146853310
C1101627380,C1664799547
C2075890215,C177643749
C1991232149,C2042891993
C400608508,C2005101913
C214696047,C479892577
C101199979,C84542804
C2036835551,C1324848066
C890640894,C647393545
C1941861088,C490037190
C1682221136,C2015761677
C1453302247,C1966473805
C1165555652,C529718330
C719311036,C1117369562
C1520268827,C1962031912
C1785031504,C978425408
C150572607,C1234184684
C747921705,C1941590817
C831943782,C16407378
C975654671,C2126056808
C1218391239,C455282885
C701984380,C376931188
C1896138753,C1101481055
C1004641443,C1156519853
C170489356,C1844494668
C413097403,C1213548492
C1326242409,C796028148
C2017412015,C1826273647
C971494322,C986657342
C1534538672,C80561466
C1912698149,C1883175566
C1881240305,C1214865738
C2010928388,C1269553893
C366215932,C471003380
C36288301,C994380124
C638535177,C783994844
C887434181,C927613009
C1318644682,C1000079902
C347742761,C1474357339
C1230594008,C6660151
C1115197371,C989450123
C350886416,C688395504
C1458365462,C851722435
C307813377,C2113256966
C556647004,C1193080393
C404992639,C687952063
C489807213,C1036049452
C1023936483,C1830642228
C1385595248,C646014129
C1771636405,C854789580
C2113731103,C1225706525
C286710361,C1623711032
C1369471334,C974825713
C950931839,C108453849
C1215727532,C808906453
C1863665897,C1540929793
C1026320164,C1106428745
C1975626775,C520334538
C167124708,C2100559328
C1281449267,C1789476131
C304744156,C1444426474
C1785967002,C103284450
C1397461774,C299528702
C361088145,C275451115
C1473981467,C505867222
C542353435,C1445184086
C789548284,C614483527
C336946368,C1594137951
C446708141,C1165232322
C663636370,C105530407
C1958042099,C114159191
C1030742411,C1855656453
C1909872312,C1218860489
C256437966,C1168215346
C648743233,C791480094
C354617454,C872994216
C541927611,C539131436
C1484052601,C803396383
C813538227,C1011281581
C761683602,C1487940793
C1680319349,C178253131
C451807384,C1090265384
C1184016501,C1093606992
C1495264507,C1074297691
C8044710,C1942147138
C1790620409,C939133308
C960003803,C1586448679
C526787891,C1727835183
C1229961609,C898776232
C1985869603,C1913270662
C216629653,C1925126501
C1383699876,C819347401
C640856735,C1628869068
C51432322,C1757382747
C2032913153,C1260346760
C1868452633,C1134566569
C570044117,C162082358
C14370310,C775497654
C2107866512,C1115331883
C497449816,C848346126
C1362161836,C541264684
C1766029684,C1729148763
C3641252,C2090806954
C113837399,C970372146
C1325299383,C2104366033
C1715823527,C749013731
C394536306,C1357028263
C1876555013,C1965631622
C1123808669,C1609708513
C489754250,C1425156786
C1633049747,C585602438
C1064556968,C870098425
C404608916,C1592933171
C551513338,C267939888
C1941835446,C2411350
C1386293232,C1945231998
C611773255,C988453351
C2140535695,C2013790726
C2094895477,C1075167375
C664315833,C647096548
C883379422,C327236323
C1690210374,C205311628
C1954079645,C889658047
C381626308,C1229842890
C418404465,C1858880111
C148690825,C537717988
C990619908,C1433054608
C477640353,C364234057
C652857815,C269972523
C944036623,C968691426
C521784922,C876652653
C1439734437,C119989441
C329771844,C736625849
C399224706,C708510895
C895540791,C1476148589
C289394043,C1042460326
C1564304229,C2080149176
C1024054557,C26271076
C802871344,C1504370484
C1357611088,C975203009
C820844125,C677236695
C1645759239,C1938860255
C1906105965,C117243135
C669389197,C653214169
C1509129916,C1499435559
C1619977435,C1863177320
C2012623121,C622862584
C1611344923,C1880565904
